Scenario,Country,Year,Technology,Metal,Metal_demand_t,Mode,Powertain,Powertrain
Current Measures,Canada,2027,Vehicle battery,Lithium,0.0,Vans,,BEV
Current Measures,Canada,2027,Vehicle battery,Cobalt,75.58785068986555,Vans,,BEV
Current Measures,Canada,2027,Vehicle battery,Copper,245.11263972611772,Vans,,BEV
Current Measures,Canada,2027,Vehicle battery,Graphite,32.97942778402725,Vans,,BEV
Current Measures,Canada,2027,Vehicle battery,Lithium,90.4646432960072,Vans,,BEV
Current Measures,Canada,2027,Vehicle battery,Nickel,399.99985878475405,Vans,,BEV
Current Measures,Canada,2027,Vehicle battery,Cobalt,200.9147496933813,Vans,,BEV
Current Measures,Canada,2027,Vehicle battery,Copper,294.8513603240342,Vans,,BEV
Current Measures,Canada,2027,Vehicle battery,Lithium,347.66009275555393,Vans,,BEV
Current Measures,Canada,2027,Vehicle battery,Nickel,524.1802586187629,Vans,,BEV
Current Measures,Canada,2027,Vehicle battery,Nickel,60.89324017058725,Vans,,BEV
Current Measures,Canada,2027,Vehicle battery,Cobalt,0.24088593177994333,Buses,,FCEV
Current Measures,Canada,2027,Vehicle battery,Copper,0.35351085361643103,Buses,,FCEV
Current Measures,Canada,2027,Vehicle battery,Lithium,0.41682567115619773,Buses,,FCEV
Current Measures,Canada,2027,Vehicle battery,Nickel,0.6284638146812571,Buses,,FCEV
Current Measures,Canada,2027,Vehicle battery,Cobalt,0.02108878501439917,Cars,,FCEV
Current Measures,Canada,2027,Vehicle battery,Copper,0.0067680701215200685,Cars,,FCEV
Current Measures,Canada,2027,Vehicle battery,Lithium,0.001763478103513095,Cars,,FCEV
Current Measures,Canada,2027,Vehicle battery,Nickel,0.001921091053843092,Cars,,FCEV
Current Measures,Canada,2027,Vehicle battery,Cobalt,0.0,Cars,,FCEV
Current Measures,Canada,2027,Vehicle battery,Copper,0.0,Cars,,FCEV
Current Measures,Canada,2027,Vehicle battery,Lithium,0.0,Cars,,FCEV
Current Measures,Canada,2027,Vehicle battery,Cobalt,0.003206757301994296,Cars,,FCEV
Current Measures,Canada,2027,Vehicle battery,Copper,0.010398718048986814,Cars,,FCEV
Current Measures,Canada,2027,Vehicle battery,Graphite,0.0013991272393223686,Cars,,FCEV
Current Measures,Canada,2027,Vehicle battery,Lithium,0.003837893958012427,Cars,,FCEV
Current Measures,Canada,2027,Vehicle battery,Nickel,0.01696969097874714,Cars,,FCEV
Current Measures,Canada,2027,Vehicle battery,Cobalt,0.008523656047597994,Cars,,FCEV
Current Measures,Canada,2027,Vehicle battery,Copper,0.012508845589504483,Cars,,FCEV
Current Measures,Canada,2027,Vehicle battery,Lithium,0.014749216056296229,Cars,,FCEV
Current Measures,Canada,2027,Vehicle battery,Nickel,0.022237950365644486,Cars,,FCEV
Current Measures,Canada,2027,Vehicle battery,Nickel,0.002583349582994611,Cars,,FCEV
Current Measures,Canada,2027,Vehicle battery,Cobalt,1.1117812235997384,Trucks,,FCEV
Current Measures,Canada,2027,Vehicle battery,Copper,1.6315885551527585,Trucks,,FCEV
Current Measures,Canada,2027,Vehicle battery,Lithium,1.9238107899516819,Trucks,,FCEV
Current Measures,Canada,2027,Vehicle battery,Nickel,2.9006022216058023,Trucks,,FCEV
Current Measures,Canada,2027,Vehicle battery,Cobalt,560.3591446683208,Cars,,PHEV
Current Measures,Canada,2027,Vehicle battery,Copper,179.8372918003904,Cars,,PHEV
Current Measures,Canada,2027,Vehicle battery,Lithium,46.858132464776524,Cars,,PHEV
Current Measures,Canada,2027,Vehicle battery,Nickel,51.04613371640216,Cars,,PHEV
Current Measures,Canada,2027,Vehicle battery,Cobalt,0.0,Cars,,PHEV
Current Measures,Canada,2027,Vehicle battery,Copper,0.0,Cars,,PHEV
Current Measures,Canada,2027,Vehicle battery,Lithium,0.0,Cars,,PHEV
Current Measures,Canada,2027,Vehicle battery,Cobalt,85.20812259584844,Cars,,PHEV
Current Measures,Canada,2027,Vehicle battery,Copper,276.3087938730782,Cars,,PHEV
Current Measures,Canada,2027,Vehicle battery,Graphite,37.176809501994356,Cars,,PHEV
Current Measures,Canada,2027,Vehicle battery,Lithium,101.97832517004449,Cars,,PHEV
Current Measures,Canada,2027,Vehicle battery,Nickel,450.9089317209955,Cars,,PHEV
Current Measures,Canada,2027,Vehicle battery,Cobalt,226.4857178361753,Cars,,PHEV
Current Measures,Canada,2027,Vehicle battery,Copper,332.3778970925477,Cars,,PHEV
Current Measures,Canada,2027,Vehicle battery,Lithium,391.90774092444263,Cars,,PHEV
Current Measures,Canada,2027,Vehicle battery,Nickel,590.8941097156963,Cars,,PHEV
Current Measures,Canada,2027,Vehicle battery,Nickel,68.64328891957109,Cars,,PHEV
Current Measures,Canada,2027,Vehicle battery,Cobalt,84.06592243454207,Vans,,PHEV
Current Measures,Canada,2027,Vehicle battery,Copper,26.979461238699432,Vans,,PHEV
Current Measures,Canada,2027,Vehicle battery,Lithium,7.029727571489915,Vans,,PHEV
Current Measures,Canada,2027,Vehicle battery,Nickel,7.658017823776807,Vans,,PHEV
Current Measures,Canada,2027,Vehicle battery,Cobalt,0.0,Vans,,PHEV
Current Measures,Canada,2027,Vehicle battery,Copper,0.0,Vans,,PHEV
Current Measures,Canada,2027,Vehicle battery,Lithium,0.0,Vans,,PHEV
Current Measures,Canada,2027,Vehicle battery,Cobalt,12.783050822121265,Vans,,PHEV
Current Measures,Canada,2027,Vehicle battery,Copper,41.45226120556115,Vans,,PHEV
Current Measures,Canada,2027,Vehicle battery,Graphite,5.577320926578768,Vans,,PHEV
Current Measures,Canada,2027,Vehicle battery,Lithium,15.298941857768396,Vans,,PHEV
Current Measures,Canada,2027,Vehicle battery,Nickel,67.6460367244229,Vans,,PHEV
Current Measures,Canada,2027,Vehicle battery,Cobalt,33.977728336024924,Vans,,PHEV
Current Measures,Canada,2027,Vehicle battery,Copper,49.86383247564759,Vans,,PHEV
Current Measures,Canada,2027,Vehicle battery,Lithium,58.79458926212715,Vans,,PHEV
Current Measures,Canada,2027,Vehicle battery,Nickel,88.6468238575634,Vans,,PHEV
Current Measures,Canada,2027,Vehicle battery,Nickel,10.297969537697375,Vans,,PHEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,2.3606872359216404,2 and 3 wheelers,,BEV
Current Measures,Canada,2028,Vehicle battery,Copper,0.7576205427095941,2 and 3 wheelers,,BEV
Current Measures,Canada,2028,Vehicle battery,Lithium,0.19740446151583435,2 and 3 wheelers,,BEV
Current Measures,Canada,2028,Vehicle battery,Nickel,0.2150477197597743,2 and 3 wheelers,,BEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,40.99636330156038,Buses,,BEV
Current Measures,Canada,2028,Vehicle battery,Copper,60.16399247069116,Buses,,BEV
Current Measures,Canada,2028,Vehicle battery,Lithium,70.9395377383306,Buses,,BEV
Current Measures,Canada,2028,Vehicle battery,Nickel,106.95822158719591,Buses,,BEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,10289.819069517269,Cars,,BEV
Current Measures,Canada,2028,Vehicle battery,Copper,3302.33424792829,Cars,,BEV
Current Measures,Canada,2028,Vehicle battery,Lithium,860.451211666078,Cars,,BEV
Current Measures,Canada,2028,Vehicle battery,Nickel,937.3550608352516,Cars,,BEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,0.0,Cars,,BEV
Current Measures,Canada,2028,Vehicle battery,Copper,0.0,Cars,,BEV
Current Measures,Canada,2028,Vehicle battery,Lithium,0.0,Cars,,BEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,1335.1835771477988,Cars,,BEV
Current Measures,Canada,2028,Vehicle battery,Copper,4329.66896302472,Cars,,BEV
Current Measures,Canada,2028,Vehicle battery,Graphite,582.5485175075737,Cars,,BEV
Current Measures,Canada,2028,Vehicle battery,Lithium,1597.9671989477147,Cars,,BEV
Current Measures,Canada,2028,Vehicle battery,Nickel,7065.59635492385,Cars,,BEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,3536.0990187409384,Cars,,BEV
Current Measures,Canada,2028,Vehicle battery,Copper,5189.383096598981,Cars,,BEV
Current Measures,Canada,2028,Vehicle battery,Lithium,6118.816636033151,Cars,,BEV
Current Measures,Canada,2028,Vehicle battery,Nickel,9225.571049282898,Cars,,BEV
Current Measures,Canada,2028,Vehicle battery,Nickel,995.9426103760811,Cars,,BEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,455.5151477951153,Trucks,,BEV
Current Measures,Canada,2028,Vehicle battery,Copper,668.4888052299018,Trucks,,BEV
Current Measures,Canada,2028,Vehicle battery,Lithium,788.2170859814511,Trucks,,BEV
Current Measures,Canada,2028,Vehicle battery,Nickel,1188.4246843021765,Trucks,,BEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,687.3765775183601,Vans,,BEV
Current Measures,Canada,2028,Vehicle battery,Copper,220.60127567132304,Vans,,BEV
Current Measures,Canada,2028,Vehicle battery,Lithium,57.479534382551776,Vans,,BEV
Current Measures,Canada,2028,Vehicle battery,Nickel,62.616836047698996,Vans,,BEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,0.0,Vans,,BEV
Current Measures,Canada,2028,Vehicle battery,Copper,0.0,Vans,,BEV
Current Measures,Canada,2028,Vehicle battery,Lithium,0.0,Vans,,BEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,89.19242519408374,Vans,,BEV
Current Measures,Canada,2028,Vehicle battery,Copper,289.22889833970805,Vans,,BEV
Current Measures,Canada,2028,Vehicle battery,Graphite,38.91518436791485,Vans,,BEV
Current Measures,Canada,2028,Vehicle battery,Lithium,106.74679669083925,Vans,,BEV
Current Measures,Canada,2028,Vehicle battery,Nickel,471.99327877021676,Vans,,BEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,236.2171409280384,Vans,,BEV
Current Measures,Canada,2028,Vehicle battery,Copper,346.6591947120777,Vans,,BEV
Current Measures,Canada,2028,Vehicle battery,Lithium,408.74686030180965,Vans,,BEV
Current Measures,Canada,2028,Vehicle battery,Nickel,616.2830862881289,Vans,,BEV
Current Measures,Canada,2028,Vehicle battery,Nickel,66.53057923564914,Vans,,BEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,0.296084846066825,Buses,,FCEV
Current Measures,Canada,2028,Vehicle battery,Copper,0.43451772339943623,Buses,,FCEV
Current Measures,Canada,2028,Vehicle battery,Lithium,0.5123411058879432,Buses,,FCEV
Current Measures,Canada,2028,Vehicle battery,Nickel,0.7724760447964149,Buses,,FCEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,0.029161430561384972,Cars,,FCEV
Current Measures,Canada,2028,Vehicle battery,Copper,0.009358841998177339,Cars,,FCEV
Current Measures,Canada,2028,Vehicle battery,Lithium,0.002438525701077954,Cars,,FCEV
Current Measures,Canada,2028,Vehicle battery,Nickel,0.002656471832326624,Cars,,FCEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,0.0,Cars,,FCEV
Current Measures,Canada,2028,Vehicle battery,Copper,0.0,Cars,,FCEV
Current Measures,Canada,2028,Vehicle battery,Lithium,0.0,Cars,,FCEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,0.0037839210688399155,Cars,,FCEV
Current Measures,Canada,2028,Vehicle battery,Copper,0.01227031689926034,Cars,,FCEV
Current Measures,Canada,2028,Vehicle battery,Graphite,0.0016509472156085087,Cars,,FCEV
Current Measures,Canada,2028,Vehicle battery,Lithium,0.004528651980823482,Cars,,FCEV
Current Measures,Canada,2028,Vehicle battery,Nickel,0.02002395728116071,Cars,,FCEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,0.010021333251492537,Cars,,FCEV
Current Measures,Canada,2028,Vehicle battery,Copper,0.014706753715057839,Cars,,FCEV
Current Measures,Canada,2028,Vehicle battery,Lithium,0.01734077589159192,Cars,,FCEV
Current Measures,Canada,2028,Vehicle battery,Nickel,0.026145343054647885,Cars,,FCEV
Current Measures,Canada,2028,Vehicle battery,Nickel,0.0028225094221184487,Cars,,FCEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,1.366545443385346,Trucks,,FCEV
Current Measures,Canada,2028,Vehicle battery,Copper,2.0054664156897055,Trucks,,FCEV
Current Measures,Canada,2028,Vehicle battery,Lithium,2.3646512579443533,Trucks,,FCEV
Current Measures,Canada,2028,Vehicle battery,Nickel,3.56527405290653,Trucks,,FCEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,774.860869202515,Cars,,PHEV
Current Measures,Canada,2028,Vehicle battery,Copper,248.67780166585501,Cars,,PHEV
Current Measures,Canada,2028,Vehicle battery,Lithium,64.79511148578564,Cars,,PHEV
Current Measures,Canada,2028,Vehicle battery,Nickel,70.58625154467887,Cars,,PHEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,0.0,Cars,,PHEV
Current Measures,Canada,2028,Vehicle battery,Copper,0.0,Cars,,PHEV
Current Measures,Canada,2028,Vehicle battery,Lithium,0.0,Cars,,PHEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,100.54418840060347,Cars,,PHEV
Current Measures,Canada,2028,Vehicle battery,Copper,326.03984903748903,Cars,,PHEV
Current Measures,Canada,2028,Vehicle battery,Graphite,43.86802601474037,Cars,,PHEV
Current Measures,Canada,2028,Vehicle battery,Lithium,120.33275263330968,Cars,,PHEV
Current Measures,Canada,2028,Vehicle battery,Nickel,532.0651506136988,Cars,,PHEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,266.28114068251597,Cars,,PHEV
Current Measures,Canada,2028,Vehicle battery,Copper,390.77945585725115,Cars,,PHEV
Current Measures,Canada,2028,Vehicle battery,Lithium,460.7691879765854,Cars,,PHEV
Current Measures,Canada,2028,Vehicle battery,Nickel,694.7191154520724,Cars,,PHEV
Current Measures,Canada,2028,Vehicle battery,Nickel,74.99810750200449,Cars,,PHEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,116.24579405498376,Vans,,PHEV
Current Measures,Canada,2028,Vehicle battery,Copper,37.3070181595915,Vans,,PHEV
Current Measures,Canada,2028,Vehicle battery,Lithium,9.720660166125604,Vans,,PHEV
Current Measures,Canada,2028,Vehicle battery,Nickel,10.589455715606016,Vans,,PHEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,0.0,Vans,,PHEV
Current Measures,Canada,2028,Vehicle battery,Copper,0.0,Vans,,PHEV
Current Measures,Canada,2028,Vehicle battery,Lithium,0.0,Vans,,PHEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,15.083790500701285,Vans,,PHEV
Current Measures,Canada,2028,Vehicle battery,Copper,48.91298896528008,Vans,,PHEV
Current Measures,Canada,2028,Vehicle battery,Graphite,6.581147300619975,Vans,,PHEV
Current Measures,Canada,2028,Vehicle battery,Lithium,18.052500696128348,Vans,,PHEV
Current Measures,Canada,2028,Vehicle battery,Nickel,79.82121485335834,Vans,,PHEV
Current Measures,Canada,2028,Vehicle battery,Cobalt,39.94789757852111,Vans,,PHEV
Current Measures,Canada,2028,Vehicle battery,Copper,58.62532223785343,Vans,,PHEV
Current Measures,Canada,2028,Vehicle battery,Lithium,69.12528721128301,Vans,,PHEV
Current Measures,Canada,2028,Vehicle battery,Nickel,104.2228075138421,Vans,,PHEV
Current Measures,Canada,2028,Vehicle battery,Nickel,11.251328987827597,Vans,,PHEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,2.838113822778804,2 and 3 wheelers,,BEV
Current Measures,Canada,2029,Vehicle battery,Copper,0.9108421064706649,2 and 3 wheelers,,BEV
Current Measures,Canada,2029,Vehicle battery,Lithium,0.23732764018083286,2 and 3 wheelers,,BEV
Current Measures,Canada,2029,Vehicle battery,Nickel,0.25853907994253966,2 and 3 wheelers,,BEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,49.28748865979904,Buses,,BEV
Current Measures,Canada,2029,Vehicle battery,Copper,72.33158889765622,Buses,,BEV
Current Measures,Canada,2029,Vehicle battery,Lithium,85.28638591892556,Buses,,BEV
Current Measures,Canada,2029,Vehicle battery,Nickel,128.5895067026724,Buses,,BEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,13058.106049314636,Cars,,BEV
Current Measures,Canada,2029,Vehicle battery,Copper,4190.766672222382,Cars,,BEV
Current Measures,Canada,2029,Vehicle battery,Lithium,1091.9398189888711,Cars,,BEV
Current Measures,Canada,2029,Vehicle battery,Nickel,1189.5332374219008,Cars,,BEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,0.0,Cars,,BEV
Current Measures,Canada,2029,Vehicle battery,Copper,0.0,Cars,,BEV
Current Measures,Canada,2029,Vehicle battery,Lithium,0.0,Cars,,BEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,1538.327958371918,Cars,,BEV
Current Measures,Canada,2029,Vehicle battery,Copper,4988.415773165846,Cars,,BEV
Current Measures,Canada,2029,Vehicle battery,Graphite,671.1816164668221,Cars,,BEV
Current Measures,Canada,2029,Vehicle battery,Lithium,1841.093360325551,Cars,,BEV
Current Measures,Canada,2029,Vehicle battery,Nickel,8140.6067310749295,Cars,,BEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,4058.003232990121,Cars,,BEV
Current Measures,Canada,2029,Vehicle battery,Copper,5955.300819240362,Cars,,BEV
Current Measures,Canada,2029,Vehicle battery,Lithium,7021.912440658204,Cars,,BEV
Current Measures,Canada,2029,Vehicle battery,Nickel,10587.202718520028,Cars,,BEV
Current Measures,Canada,2029,Vehicle battery,Nickel,1347.0328690584147,Cars,,BEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,547.6387628866561,Trucks,,BEV
Current Measures,Canada,2029,Vehicle battery,Copper,803.6843210850692,Trucks,,BEV
Current Measures,Canada,2029,Vehicle battery,Lithium,947.626510210284,Trucks,,BEV
Current Measures,Canada,2029,Vehicle battery,Nickel,1428.7722966963602,Trucks,,BEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,872.302630824662,Vans,,BEV
Current Measures,Canada,2029,Vehicle battery,Copper,279.95000037113084,Vans,,BEV
Current Measures,Canada,2029,Vehicle battery,Lithium,72.94334823205011,Vans,,BEV
Current Measures,Canada,2029,Vehicle battery,Nickel,79.46274662939823,Vans,,BEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,0.0,Vans,,BEV
Current Measures,Canada,2029,Vehicle battery,Copper,0.0,Vans,,BEV
Current Measures,Canada,2029,Vehicle battery,Lithium,0.0,Vans,,BEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,102.76279883860991,Vans,,BEV
Current Measures,Canada,2029,Vehicle battery,Copper,333.23425205358893,Vans,,BEV
Current Measures,Canada,2029,Vehicle battery,Graphite,44.83601891377556,Vans,,BEV
Current Measures,Canada,2029,Vehicle battery,Lithium,122.98801799745584,Vans,,BEV
Current Measures,Canada,2029,Vehicle battery,Nickel,543.8057128046005,Vans,,BEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,271.08118762889467,Vans,,BEV
Current Measures,Canada,2029,Vehicle battery,Copper,397.82373893710917,Vans,,BEV
Current Measures,Canada,2029,Vehicle battery,Lithium,469.0751225540905,Vans,,BEV
Current Measures,Canada,2029,Vehicle battery,Nickel,707.2422868646981,Vans,,BEV
Current Measures,Canada,2029,Vehicle battery,Nickel,89.98397708284955,Vans,,BEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,0.35596519587632636,Buses,,FCEV
Current Measures,Canada,2029,Vehicle battery,Copper,0.5223948087052949,Buses,,FCEV
Current Measures,Canada,2029,Vehicle battery,Lithium,0.6159572316366845,Buses,,FCEV
Current Measures,Canada,2029,Vehicle battery,Nickel,0.9287019928526339,Buses,,FCEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,0.037006778277409905,Cars,,FCEV
Current Measures,Canada,2029,Vehicle battery,Copper,0.01187666668241161,Cars,,FCEV
Current Measures,Canada,2029,Vehicle battery,Lithium,0.0030945662886324287,Cars,,FCEV
Current Measures,Canada,2029,Vehicle battery,Nickel,0.003371146826701743,Cars,,FCEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,0.0,Cars,,FCEV
Current Measures,Canada,2029,Vehicle battery,Copper,0.0,Cars,,FCEV
Current Measures,Canada,2029,Vehicle battery,Lithium,0.0,Cars,,FCEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,0.004359633890122844,Cars,,FCEV
Current Measures,Canada,2029,Vehicle battery,Copper,0.01413721069318256,Cars,,FCEV
Current Measures,Canada,2029,Vehicle battery,Graphite,0.0019021341357359331,Cars,,FCEV
Current Measures,Canada,2029,Vehicle battery,Lithium,0.005217673490801157,Cars,,FCEV
Current Measures,Canada,2029,Vehicle battery,Nickel,0.023070545391710325,Cars,,FCEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,0.011500414020619775,Cars,,FCEV
Current Measures,Canada,2029,Vehicle battery,Copper,0.01687737074278645,Cars,,FCEV
Current Measures,Canada,2029,Vehicle battery,Lithium,0.019900156714415963,Cars,,FCEV
Current Measures,Canada,2029,Vehicle battery,Nickel,0.030004218230623558,Cars,,FCEV
Current Measures,Canada,2029,Vehicle battery,Nickel,0.003817502058060284,Cars,,FCEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,1.642916288659968,Trucks,,FCEV
Current Measures,Canada,2029,Vehicle battery,Copper,2.4110529632552073,Trucks,,FCEV
Current Measures,Canada,2029,Vehicle battery,Lithium,2.842879530630852,Trucks,,FCEV
Current Measures,Canada,2029,Vehicle battery,Nickel,4.28631689008908,Trucks,,FCEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,983.3229656568916,Cars,,PHEV
Current Measures,Canada,2029,Vehicle battery,Copper,315.58000041836567,Cars,,PHEV
Current Measures,Canada,2029,Vehicle battery,Lithium,82.22704709794738,Cars,,PHEV
Current Measures,Canada,2029,Vehicle battery,Nickel,89.57618710950345,Cars,,PHEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,0.0,Cars,,PHEV
Current Measures,Canada,2029,Vehicle battery,Copper,0.0,Cars,,PHEV
Current Measures,Canada,2029,Vehicle battery,Lithium,0.0,Cars,,PHEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,115.84170050897842,Cars,,PHEV
Current Measures,Canada,2029,Vehicle battery,Copper,375.6458841331366,Cars,,PHEV
Current Measures,Canada,2029,Vehicle battery,Graphite,50.54242132098336,Cars,,PHEV
Current Measures,Canada,2029,Vehicle battery,Lithium,138.6410384698593,Cars,,PHEV
Current Measures,Canada,2029,Vehicle battery,Nickel,613.0173489797314,Cars,,PHEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,305.582429690754,Cars,,PHEV
Current Measures,Canada,2029,Vehicle battery,Copper,448.4558511654685,Cars,,PHEV
Current Measures,Canada,2029,Vehicle battery,Lithium,528.7755926973383,Cars,,PHEV
Current Measures,Canada,2029,Vehicle battery,Nickel,797.2549415565687,Cars,,PHEV
Current Measures,Canada,2029,Vehicle battery,Nickel,101.4364832570304,Cars,,PHEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,147.519591578978,Vans,,PHEV
Current Measures,Canada,2029,Vehicle battery,Copper,47.34378672943052,Vans,,PHEV
Current Measures,Canada,2029,Vehicle battery,Lithium,12.335825388285615,Vans,,PHEV
Current Measures,Canada,2029,Vehicle battery,Nickel,13.438354436040779,Vans,,PHEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,0.0,Vans,,PHEV
Current Measures,Canada,2029,Vehicle battery,Copper,0.0,Vans,,PHEV
Current Measures,Canada,2029,Vehicle battery,Lithium,0.0,Vans,,PHEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,17.378746295712553,Vans,,PHEV
Current Measures,Canada,2029,Vehicle battery,Copper,56.35496102608089,Vans,,PHEV
Current Measures,Canada,2029,Vehicle battery,Graphite,7.582450131939355,Vans,,PHEV
Current Measures,Canada,2029,Vehicle battery,Lithium,20.799137298187926,Vans,,PHEV
Current Measures,Canada,2029,Vehicle battery,Nickel,91.965785515755,Vans,,PHEV
Current Measures,Canada,2029,Vehicle battery,Cobalt,45.84393611876775,Vans,,PHEV
Current Measures,Canada,2029,Vehicle battery,Copper,67.27802188667332,Vans,,PHEV
Current Measures,Canada,2029,Vehicle battery,Lithium,79.3277104227233,Vans,,PHEV
Current Measures,Canada,2029,Vehicle battery,Nickel,119.60538650104569,Vans,,PHEV
Current Measures,Canada,2029,Vehicle battery,Nickel,15.217653918302023,Vans,,PHEV
Current Measures,Canada,2030,Vehicle battery,Cobalt,3.3458997186582966,2 and 3 wheelers,,BEV
Current Measures,Canada,2030,Vehicle battery,Copper,1.0738069499969625,2 and 3 wheelers,,BEV
Current Measures,Canada,2030,Vehicle battery,Lithium,0.279789513069425,2 and 3 wheelers,,BEV
Current Measures,Canada,2030,Vehicle battery,Nickel,0.30479603316083703,2 and 3 wheelers,,BEV
Current Measures,Canada,2030,Vehicle battery,Cobalt,58.10584237905258,Buses,,BEV
Current Measures,Canada,2030,Vehicle battery,Copper,85.27291647021356,Buses,,BEV
Current Measures,Canada,2030,Vehicle battery,Lithium,100.54554273377222,Buses,,BEV
Current Measures,Canada,2030,Vehicle battery,Nickel,151.5963140187324,Buses,,BEV
Current Measures,Canada,2030,Vehicle battery,Cobalt,16204.651578599985,Cars,,BEV
Current Measures,Canada,2030,Vehicle battery,Copper,5200.594444102937,Cars,,BEV
Current Measures,Canada,2030,Vehicle battery,Lithium,1355.0590142774115,Cars,,BEV
Current Measures,Canada,2030,Vehicle battery,Nickel,1476.1690233475833,Cars,,BEV
Current Measures,Canada,2030,Vehicle battery,Cobalt,0.0,Cars,,BEV
Current Measures,Canada,2030,Vehicle battery,Copper,0.0,Cars,,BEV
Current Measures,Canada,2030,Vehicle battery,Lithium,0.0,Cars,,BEV
Current Measures,Canada,2030,Vehicle battery,Cobalt,1734.710029870836,Cars,,BEV
Current Measures,Canada,2030,Vehicle battery,Copper,5625.234091197964,Cars,,BEV
Current Measures,Canada,2030,Vehicle battery,Graphite,756.8642795663378,Cars,,BEV
Current Measures,Canada,2030,Vehicle battery,Lithium,2076.126290693851,Cars,,BEV
Current Measures,Canada,2030,Vehicle battery,Nickel,9179.831952463011,Cars,,BEV
Current Measures,Canada,2030,Vehicle battery,Cobalt,4556.235894484441,Cars,,BEV
Current Measures,Canada,2030,Vehicle battery,Copper,6686.47948195008,Cars,,BEV
Current Measures,Canada,2030,Vehicle battery,Lithium,7884.047319124362,Cars,,BEV
Current Measures,Canada,2030,Vehicle battery,Nickel,11887.07605162759,Cars,,BEV
Current Measures,Canada,2030,Vehicle battery,Nickel,1764.488349595028,Cars,,BEV
Current Measures,Canada,2030,Vehicle battery,Cobalt,645.6204708783621,Trucks,,BEV
Current Measures,Canada,2030,Vehicle battery,Copper,947.4768496690398,Trucks,,BEV
Current Measures,Canada,2030,Vehicle battery,Lithium,1117.1726970419138,Trucks,,BEV
Current Measures,Canada,2030,Vehicle battery,Nickel,1684.4034890970267,Trucks,,BEV
Current Measures,Canada,2030,Vehicle battery,Cobalt,1082.4969678012135,Vans,,BEV
Current Measures,Canada,2030,Vehicle battery,Copper,347.40813088137025,Vans,,BEV
Current Measures,Canada,2030,Vehicle battery,Lithium,90.52013658128456,Vans,,BEV
Current Measures,Canada,2030,Vehicle battery,Nickel,98.61048131674139,Vans,,BEV
Current Measures,Canada,2030,Vehicle battery,Cobalt,0.0,Vans,,BEV
Current Measures,Canada,2030,Vehicle battery,Copper,0.0,Vans,,BEV
Current Measures,Canada,2030,Vehicle battery,Lithium,0.0,Vans,,BEV
Current Measures,Canada,2030,Vehicle battery,Cobalt,115.88143924238379,Vans,,BEV
Current Measures,Canada,2030,Vehicle battery,Copper,375.77474698285994,Vans,,BEV
Current Measures,Canada,2030,Vehicle battery,Graphite,50.55975956617237,Vans,,BEV
Current Measures,Canada,2030,Vehicle battery,Lithium,138.68859836618842,Vans,,BEV
