Scenario,Region,Year,Variable,Metal,Metal intensity (t/GW),Metal_demand_t,Fiability_used,Comment
Current Measures,Canada,2040,Bioenergy,Lead,104.0,1441.2944,Variability in data,
Current Measures,Canada,2040,Bioenergy,Nickel,20.0,277.172,Important variability in data,
Current Measures,Canada,2040,Bioenergy,Zinc,160.0,2217.376,Variability in data,
Current Measures,Canada,2041,Bioenergy,Aluminum,2600.0,36684.96,Small variability in data,mean of Small variability in data
Current Measures,Canada,2041,Bioenergy,Chromium,2.0,28.2192,Variability in data,
Current Measures,Canada,2041,Bioenergy,Cobalt,2.0,28.2192,Variability in data,
Current Measures,Canada,2041,Bioenergy,Concrete,159000.0,2243426.4,No comparison,
Current Measures,Canada,2041,Bioenergy,Copper,2222.5,31358.586,Small variability in data,mean of Small variability in data
Current Measures,Canada,2041,Bioenergy,Iron,42797.45,603854.90052,Small variability in data,mean of Small variability in data
Current Measures,Canada,2041,Bioenergy,Lead,104.0,1467.3984,Variability in data,
Current Measures,Canada,2041,Bioenergy,Nickel,20.0,282.192,Important variability in data,
Current Measures,Canada,2041,Bioenergy,Zinc,160.0,2257.536,Variability in data,
Current Measures,Canada,2042,Bioenergy,Aluminum,2600.0,37568.96,Small variability in data,mean of Small variability in data
Current Measures,Canada,2042,Bioenergy,Chromium,2.0,28.8992,Variability in data,
Current Measures,Canada,2042,Bioenergy,Cobalt,2.0,28.8992,Variability in data,
Current Measures,Canada,2042,Bioenergy,Concrete,159000.0,2297486.4,No comparison,
Current Measures,Canada,2042,Bioenergy,Copper,2222.5,32114.236,Small variability in data,mean of Small variability in data
Current Measures,Canada,2042,Bioenergy,Iron,42797.45,618406.0335199999,Small variability in data,mean of Small variability in data
Current Measures,Canada,2042,Bioenergy,Lead,104.0,1502.7584,Variability in data,
Current Measures,Canada,2042,Bioenergy,Nickel,20.0,288.992,Important variability in data,
Current Measures,Canada,2042,Bioenergy,Zinc,160.0,2311.936,Variability in data,
Current Measures,Canada,2043,Bioenergy,Aluminum,2600.0,38218.96,Small variability in data,mean of Small variability in data
Current Measures,Canada,2043,Bioenergy,Chromium,2.0,29.3992,Variability in data,
Current Measures,Canada,2043,Bioenergy,Cobalt,2.0,29.3992,Variability in data,
Current Measures,Canada,2043,Bioenergy,Concrete,159000.0,2337236.4,No comparison,
Current Measures,Canada,2043,Bioenergy,Copper,2222.5,32669.861,Small variability in data,mean of Small variability in data
Current Measures,Canada,2043,Bioenergy,Iron,42797.45,629105.39602,Small variability in data,mean of Small variability in data
Current Measures,Canada,2043,Bioenergy,Lead,104.0,1528.7584,Variability in data,
Current Measures,Canada,2043,Bioenergy,Nickel,20.0,293.992,Important variability in data,
Current Measures,Canada,2043,Bioenergy,Zinc,160.0,2351.936,Variability in data,
Current Measures,Canada,2044,Bioenergy,Aluminum,2600.0,38868.96,Small variability in data,mean of Small variability in data
Current Measures,Canada,2044,Bioenergy,Chromium,2.0,29.8992,Variability in data,
Current Measures,Canada,2044,Bioenergy,Cobalt,2.0,29.8992,Variability in data,
Current Measures,Canada,2044,Bioenergy,Concrete,159000.0,2376986.4,No comparison,
Current Measures,Canada,2044,Bioenergy,Copper,2222.5,33225.486,Small variability in data,mean of Small variability in data
Current Measures,Canada,2044,Bioenergy,Iron,42797.45,639804.7585199999,Small variability in data,mean of Small variability in data
Current Measures,Canada,2044,Bioenergy,Lead,104.0,1554.7584,Variability in data,
Current Measures,Canada,2044,Bioenergy,Nickel,20.0,298.992,Important variability in data,
Current Measures,Canada,2044,Bioenergy,Zinc,160.0,2391.936,Variability in data,
Current Measures,Canada,2045,Bioenergy,Aluminum,2600.0,39574.6,Small variability in data,mean of Small variability in data
Current Measures,Canada,2045,Bioenergy,Chromium,2.0,30.442,Variability in data,
Current Measures,Canada,2045,Bioenergy,Cobalt,2.0,30.442,Variability in data,
Current Measures,Canada,2045,Bioenergy,Concrete,159000.0,2420139.0,No comparison,
Current Measures,Canada,2045,Bioenergy,Copper,2222.5,33828.6725,Small variability in data,mean of Small variability in data
Current Measures,Canada,2045,Bioenergy,Iron,42797.45,651419.98645,Small variability in data,mean of Small variability in data
Current Measures,Canada,2045,Bioenergy,Lead,104.0,1582.984,Variability in data,
Current Measures,Canada,2045,Bioenergy,Nickel,20.0,304.42,Important variability in data,
Current Measures,Canada,2045,Bioenergy,Zinc,160.0,2435.36,Variability in data,
Current Measures,Canada,2046,Bioenergy,Aluminum,2600.0,39834.6,Small variability in data,mean of Small variability in data
Current Measures,Canada,2046,Bioenergy,Chromium,2.0,30.642,Variability in data,
Current Measures,Canada,2046,Bioenergy,Cobalt,2.0,30.642,Variability in data,
Current Measures,Canada,2046,Bioenergy,Concrete,159000.0,2436039.0,No comparison,
Current Measures,Canada,2046,Bioenergy,Copper,2222.5,34050.9225,Small variability in data,mean of Small variability in data
Current Measures,Canada,2046,Bioenergy,Iron,42797.45,655699.73145,Small variability in data,mean of Small variability in data
Current Measures,Canada,2046,Bioenergy,Lead,104.0,1593.384,Variability in data,
Current Measures,Canada,2046,Bioenergy,Nickel,20.0,306.42,Important variability in data,
Current Measures,Canada,2046,Bioenergy,Zinc,160.0,2451.36,Variability in data,
Current Measures,Canada,2047,Bioenergy,Aluminum,2600.0,39834.6,Small variability in data,mean of Small variability in data
Current Measures,Canada,2047,Bioenergy,Chromium,2.0,30.642,Variability in data,
Current Measures,Canada,2047,Bioenergy,Cobalt,2.0,30.642,Variability in data,
Current Measures,Canada,2047,Bioenergy,Concrete,159000.0,2436039.0,No comparison,
Current Measures,Canada,2047,Bioenergy,Copper,2222.5,34050.9225,Small variability in data,mean of Small variability in data
Current Measures,Canada,2047,Bioenergy,Iron,42797.45,655699.73145,Small variability in data,mean of Small variability in data
Current Measures,Canada,2047,Bioenergy,Lead,104.0,1593.384,Variability in data,
Current Measures,Canada,2047,Bioenergy,Nickel,20.0,306.42,Important variability in data,
Current Measures,Canada,2047,Bioenergy,Zinc,160.0,2451.36,Variability in data,
Current Measures,Canada,2048,Bioenergy,Aluminum,2600.0,40094.6,Small variability in data,mean of Small variability in data
Current Measures,Canada,2048,Bioenergy,Chromium,2.0,30.842,Variability in data,
Current Measures,Canada,2048,Bioenergy,Cobalt,2.0,30.842,Variability in data,
Current Measures,Canada,2048,Bioenergy,Concrete,159000.0,2451939.0,No comparison,
Current Measures,Canada,2048,Bioenergy,Copper,2222.5,34273.1725,Small variability in data,mean of Small variability in data
Current Measures,Canada,2048,Bioenergy,Iron,42797.45,659979.47645,Small variability in data,mean of Small variability in data
Current Measures,Canada,2048,Bioenergy,Lead,104.0,1603.7839999999999,Variability in data,
Current Measures,Canada,2048,Bioenergy,Nickel,20.0,308.41999999999996,Important variability in data,
Current Measures,Canada,2048,Bioenergy,Zinc,160.0,2467.3599999999997,Variability in data,
Current Measures,Canada,2049,Bioenergy,Aluminum,2600.0,40094.6,Small variability in data,mean of Small variability in data
Current Measures,Canada,2049,Bioenergy,Chromium,2.0,30.842,Variability in data,
Current Measures,Canada,2049,Bioenergy,Cobalt,2.0,30.842,Variability in data,
Current Measures,Canada,2049,Bioenergy,Concrete,159000.0,2451939.0,No comparison,
Current Measures,Canada,2049,Bioenergy,Copper,2222.5,34273.1725,Small variability in data,mean of Small variability in data
Current Measures,Canada,2049,Bioenergy,Iron,42797.45,659979.47645,Small variability in data,mean of Small variability in data
Current Measures,Canada,2049,Bioenergy,Lead,104.0,1603.7839999999999,Variability in data,
Current Measures,Canada,2049,Bioenergy,Nickel,20.0,308.41999999999996,Important variability in data,
Current Measures,Canada,2049,Bioenergy,Zinc,160.0,2467.3599999999997,Variability in data,
Current Measures,Canada,2050,Bioenergy,Aluminum,2600.0,40541.020000000004,Small variability in data,mean of Small variability in data
Current Measures,Canada,2050,Bioenergy,Chromium,2.0,31.1854,Variability in data,
Current Measures,Canada,2050,Bioenergy,Cobalt,2.0,31.1854,Variability in data,
Current Measures,Canada,2050,Bioenergy,Concrete,159000.0,2479239.3000000003,No comparison,
Current Measures,Canada,2050,Bioenergy,Copper,2222.5,34654.77575,Small variability in data,mean of Small variability in data
Current Measures,Canada,2050,Bioenergy,Iron,42797.45,667327.798615,Small variability in data,mean of Small variability in data
Current Measures,Canada,2050,Bioenergy,Lead,104.0,1621.6408000000001,Variability in data,
Current Measures,Canada,2050,Bioenergy,Nickel,20.0,311.85400000000004,Important variability in data,
Current Measures,Canada,2050,Bioenergy,Zinc,160.0,2494.8320000000003,Variability in data,
Current Measures,Canada,2020,Natural Gas,Aluminum,527.0,12069.143199999999,Small variability in data,
Current Measures,Canada,2020,Natural Gas,Chromium,52.67,1206.2272719999999,Small variability in data,mean of Small variability in data
Current Measures,Canada,2020,Natural Gas,Cobalt,1.8,41.222879999999996,No comparison,
Current Measures,Canada,2020,Natural Gas,Copper,964.6666666666666,22092.41013333333,Small variability in data,mean of Small variability in data
Current Measures,Canada,2020,Natural Gas,Iron,6341.0,145219.04559999998,No comparison,
Current Measures,Canada,2020,Natural Gas,Lead,5.0,114.508,No comparison,
Current Measures,Canada,2020,Natural Gas,Magnesium,2.0,45.8032,No comparison,
Current Measures,Canada,2020,Natural Gas,Manganese,27.0,618.3431999999999,No comparison,
Current Measures,Canada,2020,Natural Gas,Nickel,32.375,741.4393,Small variability in data,mean of Small variability in data
Current Measures,Canada,2020,Natural Gas,Zinc,20.0,458.032,No comparison,
Current Measures,Canada,2021,Coal and Coke,,,,,
Current Measures,Canada,2022,Coal and Coke,,,,,
Current Measures,Canada,2023,Coal and Coke,,,,,
Current Measures,Canada,2024,Coal and Coke,,,,,
Current Measures,Canada,2025,Coal and Coke,,,,,
Current Measures,Canada,2026,Coal and Coke,,,,,
Current Measures,Canada,2027,Coal and Coke,,,,,
Current Measures,Canada,2028,Coal and Coke,,,,,
Current Measures,Canada,2029,Coal and Coke,,,,,
Current Measures,Canada,2030,Coal and Coke,,,,,
Current Measures,Canada,2031,Coal and Coke,,,,,
Current Measures,Canada,2032,Coal and Coke,,,,,
Current Measures,Canada,2033,Coal and Coke,,,,,
Current Measures,Canada,2034,Coal and Coke,,,,,
Current Measures,Canada,2035,Coal and Coke,,,,,
Current Measures,Canada,2036,Coal and Coke,,,,,
Current Measures,Canada,2037,Coal and Coke,,,,,
Current Measures,Canada,2038,Coal and Coke,,,,,
Current Measures,Canada,2039,Coal and Coke,,,,,
Current Measures,Canada,2040,Coal and Coke,,,,,
Current Measures,Canada,2041,Coal and Coke,,,,,
Current Measures,Canada,2042,Coal and Coke,,,,,
Current Measures,Canada,2043,Coal and Coke,,,,,
Current Measures,Canada,2044,Coal and Coke,,,,,
Current Measures,Canada,2045,Coal and Coke,,,,,
Current Measures,Canada,2046,Coal and Coke,,,,,
Current Measures,Canada,2047,Coal and Coke,,,,,
Current Measures,Canada,2048,Coal and Coke,,,,,
Current Measures,Canada,2049,Coal and Coke,,,,,
Current Measures,Canada,2050,Coal and Coke,,,,,
Global Net-zero,Canada,2020,Natural Gas,Aluminum,527.0,12069.143199999999,Small variability in data,
Global Net-zero,Canada,2020,Natural Gas,Chromium,52.67,1206.2272719999999,Small variability in data,mean of Small variability in data
Global Net-zero,Canada,2020,Natural Gas,Cobalt,1.8,41.222879999999996,No comparison,
Global Net-zero,Canada,2020,Natural Gas,Copper,964.6666666666666,22092.41013333333,Small variability in data,mean of Small variability in data
Global Net-zero,Canada,2020,Natural Gas,Iron,6341.0,145219.04559999998,No comparison,
Global Net-zero,Canada,2020,Natural Gas,Lead,5.0,114.508,No comparison,
Global Net-zero,Canada,2020,Natural Gas,Magnesium,2.0,45.8032,No comparison,
Global Net-zero,Canada,2020,Natural Gas,Manganese,27.0,618.3431999999999,No comparison,
Global Net-zero,Canada,2020,Natural Gas,Nickel,32.375,741.4393,Small variability in data,mean of Small variability in data
Global Net-zero,Canada,2020,Natural Gas,Zinc,20.0,458.032,No comparison,
Current Measures,Canada,2021,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2021,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2021,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2021,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2021,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2021,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2021,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2021,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2021,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2021,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2022,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2022,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2022,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2022,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2022,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2022,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2022,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2022,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2022,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2022,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2023,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2023,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2023,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2023,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2023,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2023,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2023,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2023,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2023,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2023,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2024,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2024,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2024,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2024,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2024,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2024,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2024,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2024,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2024,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2024,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2025,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2025,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2025,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2025,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2025,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2025,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2025,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2025,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2025,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2025,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2026,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2026,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2026,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2026,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2026,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2026,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2026,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2026,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2026,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2026,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2027,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2027,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2027,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2027,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2027,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2027,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2027,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2027,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2027,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2027,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2028,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2028,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2028,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2028,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2028,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2028,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2028,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2028,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2028,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2028,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2029,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2029,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2029,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2029,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2029,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2029,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2029,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2029,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2029,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2029,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2030,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2030,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2030,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2030,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2030,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2030,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2030,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2030,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2030,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2030,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2031,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2031,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2031,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2031,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2031,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2031,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2031,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2031,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2031,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2031,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2032,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2032,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2032,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2032,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2032,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2032,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2032,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2032,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2032,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2032,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2033,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2033,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2033,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2033,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2033,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2033,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2033,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2033,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2033,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2033,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2034,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2034,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2034,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2034,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2034,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2034,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2034,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2034,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2034,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2034,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2035,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2035,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2035,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2035,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2035,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2035,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2035,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2035,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2035,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2035,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2036,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2036,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2036,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2036,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2036,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2036,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2036,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2036,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2036,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2036,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2037,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2037,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2037,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2037,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2037,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2037,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2037,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2037,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2037,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2037,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2038,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2038,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2038,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2038,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2038,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2038,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2038,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
Current Measures,Canada,2038,Coal with CCUS,Nickel,1866.04,214.5946,No comparison,
Current Measures,Canada,2038,Coal with CCUS,Niobium,100.0,11.5,No comparison,
Current Measures,Canada,2038,Coal with CCUS,Vanadium,100.0,11.5,No comparison,
Current Measures,Canada,2039,Coal with CCUS,Aluminum,1033.5,118.8525,No comparison,
Current Measures,Canada,2039,Coal with CCUS,Chromium,633.5,72.8525,No comparison,
Current Measures,Canada,2039,Coal with CCUS,Cobalt,209.46,24.0879,No comparison,
Current Measures,Canada,2039,Coal with CCUS,Copper,1875.5,215.6825,No comparison,
Current Measures,Canada,2039,Coal with CCUS,Iron,75386.9403,8669.498134500001,No comparison,
Current Measures,Canada,2039,Coal with CCUS,Manganese,3765.63,433.04745,No comparison,
Current Measures,Canada,2039,Coal with CCUS,Molybdenum,8.0,0.92,No comparison,
