"Scenario","Region","Variable","Year","Value"
"Global Net-zero","Nunavut","Hydro",2016,0
"Global Net-zero","Nunavut","Hydro",2017,0
"Global Net-zero","Nunavut","Hydro",2018,0
"Global Net-zero","Nunavut","Hydro",2019,0
"Global Net-zero","Nunavut","Hydro",2020,0
"Global Net-zero","Nunavut","Hydro",2021,0
"Global Net-zero","Nunavut","Hydro",2022,0
"Global Net-zero","Nunavut","Hydro",2023,0
"Global Net-zero","Nunavut","Hydro",2024,0
"Global Net-zero","Nunavut","Hydro",2025,0
"Global Net-zero","Nunavut","Hydro",2026,0
"Global Net-zero","Nunavut","Hydro",2027,0
"Global Net-zero","Nunavut","Hydro",2028,0
"Global Net-zero","Nunavut","Hydro",2029,0
"Global Net-zero","Nunavut","Hydro",2030,0
"Global Net-zero","Nunavut","Hydro",2031,0
"Global Net-zero","Nunavut","Hydro",2032,0
"Global Net-zero","Nunavut","Hydro",2033,0
"Global Net-zero","Nunavut","Hydro",2034,0
"Global Net-zero","Nunavut","Hydro",2035,0
"Global Net-zero","Nunavut","Hydro",2036,0
"Global Net-zero","Nunavut","Hydro",2037,0
"Global Net-zero","Nunavut","Hydro",2038,0
"Global Net-zero","Nunavut","Hydro",2039,0
"Global Net-zero","Nunavut","Hydro",2040,0
"Global Net-zero","Nunavut","Hydro",2041,0
"Global Net-zero","Nunavut","Hydro",2042,0
"Global Net-zero","Nunavut","Hydro",2043,0
"Global Net-zero","Nunavut","Hydro",2044,0
"Global Net-zero","Nunavut","Hydro",2045,0
"Global Net-zero","Nunavut","Hydro",2046,0
"Global Net-zero","Nunavut","Hydro",2047,0
"Global Net-zero","Nunavut","Hydro",2048,0
"Global Net-zero","Nunavut","Hydro",2049,0
"Global Net-zero","Nunavut","Hydro",2050,0
"Global Net-zero","Nunavut","Nuclear",2005,0
"Global Net-zero","Nunavut","Nuclear",2006,0
"Global Net-zero","Nunavut","Nuclear",2007,0
"Global Net-zero","Nunavut","Nuclear",2008,0
"Global Net-zero","Nunavut","Nuclear",2009,0
"Global Net-zero","Nunavut","Nuclear",2010,0
"Global Net-zero","Nunavut","Nuclear",2011,0
"Global Net-zero","Nunavut","Nuclear",2012,0
"Global Net-zero","Nunavut","Nuclear",2013,0
"Global Net-zero","Nunavut","Nuclear",2014,0
"Global Net-zero","Nunavut","Nuclear",2015,0
"Global Net-zero","Nunavut","Nuclear",2016,0
"Global Net-zero","Nunavut","Nuclear",2017,0
"Global Net-zero","Nunavut","Nuclear",2018,0
"Global Net-zero","Nunavut","Nuclear",2019,0
"Global Net-zero","Nunavut","Nuclear",2020,0
"Global Net-zero","Nunavut","Nuclear",2021,0
"Global Net-zero","Nunavut","Nuclear",2022,0
"Global Net-zero","Nunavut","Nuclear",2023,0
"Global Net-zero","Nunavut","Nuclear",2024,0
"Global Net-zero","Nunavut","Nuclear",2025,0
"Global Net-zero","Nunavut","Nuclear",2026,0
"Global Net-zero","Nunavut","Nuclear",2027,0
"Global Net-zero","Nunavut","Nuclear",2028,0
"Global Net-zero","Nunavut","Nuclear",2029,0
"Global Net-zero","Nunavut","Nuclear",2030,0
"Global Net-zero","Nunavut","Nuclear",2031,0
"Global Net-zero","Nunavut","Nuclear",2032,0
"Global Net-zero","Nunavut","Nuclear",2033,0
"Global Net-zero","Nunavut","Nuclear",2034,0
"Global Net-zero","Nunavut","Nuclear",2035,0
"Global Net-zero","Nunavut","Nuclear",2036,0
"Global Net-zero","Nunavut","Nuclear",2037,0
"Global Net-zero","Nunavut","Nuclear",2038,0
"Global Net-zero","Nunavut","Nuclear",2039,0
"Global Net-zero","Nunavut","Nuclear",2040,0
"Global Net-zero","Nunavut","Nuclear",2041,0
"Global Net-zero","Nunavut","Nuclear",2042,0
"Global Net-zero","Nunavut","Nuclear",2043,0
"Global Net-zero","Nunavut","Nuclear",2044,0
"Global Net-zero","Nunavut","Nuclear",2045,0
"Global Net-zero","Nunavut","Nuclear",2046,0
"Global Net-zero","Nunavut","Nuclear",2047,0
"Global Net-zero","Nunavut","Nuclear",2048,0
"Global Net-zero","Nunavut","Nuclear",2049,0
"Global Net-zero","Nunavut","Nuclear",2050,0
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2005,0.002
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2006,0.002
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2007,0.0016
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2008,0.002
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2009,0.0023
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2010,0.0028
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2011,0.0019
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2012,0.0012
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2013,0.0021
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2014,0.0028
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2015,0.0024
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2016,0.0043
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2017,0.0062
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2018,0.0039
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2019,0.0047
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2020,0.0068177387028
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2021,0.0063356673904
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2022,0.00611733449319999
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2023,0.0066715247656
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2024,0.0068894534532
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2025,0.0163043551492
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2026,0.0177222838368
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2027,0.0202402125244
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2028,0.023658141212
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2029,0.0281760699032
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2030,0.0907845700955999
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2031,0.0972768960332
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2032,0.1048692219744
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2033,0.113661547912
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2034,0.1215538738532
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2035,0.5401886883804
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2036,0.5542575120736
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2037,0.5685449156992
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2038,0.5825894820164
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2039,0.597138254833999
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2040,0.6116753696912
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2041,0.6257172043232
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2042,0.6393642208152
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2043,0.6528634000988
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2044,0.665831367930799
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2045,0.678219964162799
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2046,0.6903829430144
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2047,0.701839027826399
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2048,0.7129780824424
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2049,0.724217632062
"Global Net-zero","Nunavut","Other Renewables and Landfill Gas",2050,0.731764546614
"Canada Net-zero","Nunavut","Total",2005,4.4487
"Canada Net-zero","Nunavut","Total",2006,6.0255
"Canada Net-zero","Nunavut","Total",2007,7.171
"Canada Net-zero","Nunavut","Total",2008,6.0634
"Canada Net-zero","Nunavut","Total",2009,6.4857
"Canada Net-zero","Nunavut","Total",2010,6.5162
"Canada Net-zero","Nunavut","Total",2011,6.7763
"Canada Net-zero","Nunavut","Total",2012,7.2796
"Canada Net-zero","Nunavut","Total",2013,9.365
"Canada Net-zero","Nunavut","Total",2014,9.0847
"Canada Net-zero","Nunavut","Total",2015,8.9097
"Canada Net-zero","Nunavut","Total",2016,8.7831
"Canada Net-zero","Nunavut","Total",2017,10.049
"Canada Net-zero","Nunavut","Total",2018,9.4467
"Canada Net-zero","Nunavut","Total",2019,9.1568
"Canada Net-zero","Nunavut","Total",2020,5.91936796473437
"Canada Net-zero","Nunavut","Total",2021,7.64973079593028
"Canada Net-zero","Nunavut","Total",2022,8.68816203525479
"Canada Net-zero","Nunavut","Total",2023,8.65821535594267
"Canada Net-zero","Nunavut","Total",2024,8.60194026572371
"Canada Net-zero","Nunavut","Total",2025,8.59143739841665
"Canada Net-zero","Nunavut","Total",2026,8.62555919771484
"Canada Net-zero","Nunavut","Total",2027,8.69022807881315
"Canada Net-zero","Nunavut","Total",2028,8.77001243888398
"Canada Net-zero","Nunavut","Total",2029,8.87371086995655
"Canada Net-zero","Nunavut","Total",2030,8.8424456417884
"Canada Net-zero","Nunavut","Total",2031,8.95761009763046
"Canada Net-zero","Nunavut","Total",2032,9.07942959733241
"Canada Net-zero","Nunavut","Total",2033,9.21544438192074
"Canada Net-zero","Nunavut","Total",2034,9.20095774554694
"Canada Net-zero","Nunavut","Total",2035,8.43445979109002
"Canada Net-zero","Nunavut","Total",2036,8.55890663516785
"Canada Net-zero","Nunavut","Total",2037,8.6916490100954
"Canada Net-zero","Nunavut","Total",2038,8.81200027469601
"Canada Net-zero","Nunavut","Total",2039,8.95109737352562
"Canada Net-zero","Nunavut","Total",2040,9.08636529561582
"Canada Net-zero","Nunavut","Total",2041,9.21176541798049
"Canada Net-zero","Nunavut","Total",2042,9.33067323983677
"Canada Net-zero","Nunavut","Total",2043,9.46050738045286
"Canada Net-zero","Nunavut","Total",2044,9.58971574175376
"Canada Net-zero","Nunavut","Total",2045,9.72956343341061
"Canada Net-zero","Nunavut","Total",2046,9.86256312196511
"Canada Net-zero","Nunavut","Total",2047,9.99178320472999
"Canada Net-zero","Nunavut","Total",2048,10.1202365963802
"Canada Net-zero","Nunavut","Total",2049,10.2572318521077
"Canada Net-zero","Nunavut","Total",2050,10.4090940391289
"Canada Net-zero","Nunavut","Natural Gas",2005,0
"Canada Net-zero","Nunavut","Natural Gas",2006,0
"Canada Net-zero","Nunavut","Natural Gas",2007,0
"Canada Net-zero","Nunavut","Natural Gas",2008,0
"Canada Net-zero","Nunavut","Natural Gas",2009,0
"Canada Net-zero","Nunavut","Natural Gas",2010,0
"Canada Net-zero","Nunavut","Natural Gas",2011,0
"Canada Net-zero","Nunavut","Natural Gas",2012,0
"Canada Net-zero","Nunavut","Natural Gas",2013,0
"Canada Net-zero","Nunavut","Natural Gas",2014,0
"Canada Net-zero","Nunavut","Natural Gas",2015,0
"Canada Net-zero","Nunavut","Natural Gas",2016,0
"Canada Net-zero","Nunavut","Natural Gas",2017,0
"Canada Net-zero","Nunavut","Natural Gas",2018,0
"Canada Net-zero","Nunavut","Natural Gas",2019,0
"Canada Net-zero","Nunavut","Natural Gas",2020,0
"Canada Net-zero","Nunavut","Natural Gas",2021,0
"Canada Net-zero","Nunavut","Natural Gas",2022,0
"Canada Net-zero","Nunavut","Natural Gas",2023,0
"Canada Net-zero","Nunavut","Natural Gas",2024,0
"Canada Net-zero","Nunavut","Natural Gas",2025,0
"Canada Net-zero","Nunavut","Natural Gas",2026,0
"Canada Net-zero","Nunavut","Natural Gas",2027,0
"Canada Net-zero","Nunavut","Natural Gas",2028,0
"Canada Net-zero","Nunavut","Natural Gas",2029,0
"Canada Net-zero","Nunavut","Natural Gas",2030,0
"Canada Net-zero","Nunavut","Natural Gas",2031,0
"Canada Net-zero","Nunavut","Natural Gas",2032,0
"Canada Net-zero","Nunavut","Natural Gas",2033,0
"Canada Net-zero","Nunavut","Natural Gas",2034,0
"Canada Net-zero","Nunavut","Natural Gas",2035,0
"Canada Net-zero","Nunavut","Natural Gas",2036,0
"Canada Net-zero","Nunavut","Natural Gas",2037,0
"Canada Net-zero","Nunavut","Natural Gas",2038,0
"Canada Net-zero","Nunavut","Natural Gas",2039,0
"Canada Net-zero","Nunavut","Natural Gas",2040,0
"Canada Net-zero","Nunavut","Natural Gas",2041,0
"Canada Net-zero","Nunavut","Natural Gas",2042,0
"Canada Net-zero","Nunavut","Natural Gas",2043,0
"Canada Net-zero","Nunavut","Natural Gas",2044,0
"Canada Net-zero","Nunavut","Natural Gas",2045,0
"Canada Net-zero","Nunavut","Natural Gas",2046,0
"Canada Net-zero","Nunavut","Natural Gas",2047,1e-04
"Canada Net-zero","Nunavut","Natural Gas",2048,4e-04
"Canada Net-zero","Nunavut","Natural Gas",2049,7e-04
"Canada Net-zero","Nunavut","Natural Gas",2050,0.001
"Canada Net-zero","Nunavut","Refined Petroleum Products",2005,4.4467
"Canada Net-zero","Nunavut","Refined Petroleum Products",2006,6.0235
"Canada Net-zero","Nunavut","Refined Petroleum Products",2007,7.1694
"Canada Net-zero","Nunavut","Refined Petroleum Products",2008,6.0614
"Canada Net-zero","Nunavut","Refined Petroleum Products",2009,6.4834
"Canada Net-zero","Nunavut","Refined Petroleum Products",2010,6.5134
"Canada Net-zero","Nunavut","Refined Petroleum Products",2011,6.7744
"Canada Net-zero","Nunavut","Refined Petroleum Products",2012,7.2784
"Canada Net-zero","Nunavut","Refined Petroleum Products",2013,9.3629
"Canada Net-zero","Nunavut","Refined Petroleum Products",2014,9.0819
"Canada Net-zero","Nunavut","Refined Petroleum Products",2015,8.9073
"Canada Net-zero","Nunavut","Refined Petroleum Products",2016,8.7788
"Canada Net-zero","Nunavut","Refined Petroleum Products",2017,10.0428
"Canada Net-zero","Nunavut","Refined Petroleum Products",2018,9.4428
"Canada Net-zero","Nunavut","Refined Petroleum Products",2019,9.1521
"Canada Net-zero","Nunavut","Refined Petroleum Products",2020,5.91255022603157
"Canada Net-zero","Nunavut","Refined Petroleum Products",2021,7.64339512853988
"Canada Net-zero","Nunavut","Refined Petroleum Products",2022,8.68204470076159
"Canada Net-zero","Nunavut","Refined Petroleum Products",2023,8.65154383117707
"Canada Net-zero","Nunavut","Refined Petroleum Products",2024,8.59505081227051
"Canada Net-zero","Nunavut","Refined Petroleum Products",2025,8.57513304326745
"Canada Net-zero","Nunavut","Refined Petroleum Products",2026,8.60773691387804
"Canada Net-zero","Nunavut","Refined Petroleum Products",2027,8.66958786628875
"Canada Net-zero","Nunavut","Refined Petroleum Products",2028,8.74545429767198
"Canada Net-zero","Nunavut","Refined Petroleum Products",2029,8.84403480005335
"Canada Net-zero","Nunavut","Refined Petroleum Products",2030,8.7491610716928
"Canada Net-zero","Nunavut","Refined Petroleum Products",2031,8.85693320159726
"Canada Net-zero","Nunavut","Refined Petroleum Products",2032,8.97036037535801
"Canada Net-zero","Nunavut","Refined Petroleum Products",2033,9.09678283400874
"Canada Net-zero","Nunavut","Refined Petroleum Products",2034,9.07390387169374
"Canada Net-zero","Nunavut","Refined Petroleum Products",2035,7.88607880061362
"Canada Net-zero","Nunavut","Refined Petroleum Products",2036,7.99616255382625
"Canada Net-zero","Nunavut","Refined Petroleum Products",2037,8.1147885886242
"Canada Net-zero","Nunavut","Refined Petroleum Products",2038,8.22145328821561
"Canada Net-zero","Nunavut","Refined Petroleum Products",2039,8.34655026713562
"Canada Net-zero","Nunavut","Refined Petroleum Products",2040,8.46784778784062
"Canada Net-zero","Nunavut","Refined Petroleum Products",2041,8.57979279240929
"Canada Net-zero","Nunavut","Refined Petroleum Products",2042,8.68594043904157
"Canada Net-zero","Nunavut","Refined Petroleum Products",2043,8.80349307597406
"Canada Net-zero","Nunavut","Refined Petroleum Products",2044,8.92082886921496
"Canada Net-zero","Nunavut","Refined Petroleum Products",2045,9.04909312473581
"Canada Net-zero","Nunavut","Refined Petroleum Products",2046,9.17062996688271
"Canada Net-zero","Nunavut","Refined Petroleum Products",2047,9.28910089782359
"Canada Net-zero","Nunavut","Refined Petroleum Products",2048,9.4070186039898
"Canada Net-zero","Nunavut","Refined Petroleum Products",2049,9.53318195080974
"Canada Net-zero","Nunavut","Refined Petroleum Products",2050,9.67793555921089
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2005,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2006,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2007,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2008,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2009,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2010,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2011,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2012,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2013,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2014,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2015,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2016,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2017,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2018,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2019,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2020,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2021,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2022,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2023,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2024,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2025,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2026,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2027,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2028,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2029,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2030,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2031,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2032,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2033,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2034,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2035,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2036,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2037,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2038,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2039,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2040,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2041,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2042,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2043,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2044,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2045,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2046,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2047,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2048,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2049,0
"Canada Net-zero","Nunavut","Coal, Coke and Coke Oven Gas",2050,0
"Canada Net-zero","Nunavut","Hydro",2005,0
"Canada Net-zero","Nunavut","Hydro",2006,0
"Canada Net-zero","Nunavut","Hydro",2007,0
"Canada Net-zero","Nunavut","Hydro",2008,0
"Canada Net-zero","Nunavut","Hydro",2009,0
"Canada Net-zero","Nunavut","Hydro",2010,0
"Canada Net-zero","Nunavut","Hydro",2011,0
"Canada Net-zero","Nunavut","Hydro",2012,0
"Canada Net-zero","Nunavut","Hydro",2013,0
"Canada Net-zero","Nunavut","Hydro",2014,0
"Canada Net-zero","Nunavut","Hydro",2015,0
"Canada Net-zero","Nunavut","Hydro",2016,0
"Canada Net-zero","Nunavut","Hydro",2017,0
"Canada Net-zero","Nunavut","Hydro",2018,0
"Canada Net-zero","Nunavut","Hydro",2019,0
"Canada Net-zero","Nunavut","Hydro",2020,0
"Canada Net-zero","Nunavut","Hydro",2021,0
"Canada Net-zero","Nunavut","Hydro",2022,0
"Canada Net-zero","Nunavut","Hydro",2023,0
"Canada Net-zero","Nunavut","Hydro",2024,0
"Canada Net-zero","Nunavut","Hydro",2025,0
"Canada Net-zero","Nunavut","Hydro",2026,0
"Canada Net-zero","Nunavut","Hydro",2027,0
"Canada Net-zero","Nunavut","Hydro",2028,0
"Canada Net-zero","Nunavut","Hydro",2029,0
"Canada Net-zero","Nunavut","Hydro",2030,0
"Canada Net-zero","Nunavut","Hydro",2031,0
"Canada Net-zero","Nunavut","Hydro",2032,0
"Canada Net-zero","Nunavut","Hydro",2033,0
"Canada Net-zero","Nunavut","Hydro",2034,0
"Canada Net-zero","Nunavut","Hydro",2035,0
"Canada Net-zero","Nunavut","Hydro",2036,0
"Canada Net-zero","Nunavut","Hydro",2037,0
"Canada Net-zero","Nunavut","Hydro",2038,0
"Canada Net-zero","Nunavut","Hydro",2039,0
"Canada Net-zero","Nunavut","Hydro",2040,0
"Canada Net-zero","Nunavut","Hydro",2041,0
"Canada Net-zero","Nunavut","Hydro",2042,0
"Canada Net-zero","Nunavut","Hydro",2043,0
"Canada Net-zero","Nunavut","Hydro",2044,0
"Canada Net-zero","Nunavut","Hydro",2045,0
"Canada Net-zero","Nunavut","Hydro",2046,0
"Canada Net-zero","Nunavut","Hydro",2047,0
"Canada Net-zero","Nunavut","Hydro",2048,0
"Canada Net-zero","Nunavut","Hydro",2049,0
"Canada Net-zero","Nunavut","Hydro",2050,0
"Canada Net-zero","Nunavut","Nuclear",2005,0
"Canada Net-zero","Nunavut","Nuclear",2006,0
"Canada Net-zero","Nunavut","Nuclear",2007,0
"Canada Net-zero","Nunavut","Nuclear",2008,0
"Canada Net-zero","Nunavut","Nuclear",2009,0
"Canada Net-zero","Nunavut","Nuclear",2010,0
"Canada Net-zero","Nunavut","Nuclear",2011,0
"Canada Net-zero","Nunavut","Nuclear",2012,0
"Canada Net-zero","Nunavut","Nuclear",2013,0
"Canada Net-zero","Nunavut","Nuclear",2014,0
"Canada Net-zero","Nunavut","Nuclear",2015,0
"Canada Net-zero","Nunavut","Nuclear",2016,0
"Canada Net-zero","Nunavut","Nuclear",2017,0
"Canada Net-zero","Nunavut","Nuclear",2018,0
"Canada Net-zero","Nunavut","Nuclear",2019,0
"Canada Net-zero","Nunavut","Nuclear",2020,0
"Canada Net-zero","Nunavut","Nuclear",2021,0
"Canada Net-zero","Nunavut","Nuclear",2022,0
"Canada Net-zero","Nunavut","Nuclear",2023,0
"Canada Net-zero","Nunavut","Nuclear",2024,0
"Canada Net-zero","Nunavut","Nuclear",2025,0
"Canada Net-zero","Nunavut","Nuclear",2026,0
"Canada Net-zero","Nunavut","Nuclear",2027,0
"Canada Net-zero","Nunavut","Nuclear",2028,0
"Canada Net-zero","Nunavut","Nuclear",2029,0
"Canada Net-zero","Nunavut","Nuclear",2030,0
"Canada Net-zero","Nunavut","Nuclear",2031,0
"Canada Net-zero","Nunavut","Nuclear",2032,0
"Canada Net-zero","Nunavut","Nuclear",2033,0
"Canada Net-zero","Nunavut","Nuclear",2034,0
"Canada Net-zero","Nunavut","Nuclear",2035,0
"Canada Net-zero","Nunavut","Nuclear",2036,0
"Canada Net-zero","Nunavut","Nuclear",2037,0
"Canada Net-zero","Nunavut","Nuclear",2038,0
"Canada Net-zero","Nunavut","Nuclear",2039,0
"Canada Net-zero","Nunavut","Nuclear",2040,0
"Canada Net-zero","Nunavut","Nuclear",2041,0
"Canada Net-zero","Nunavut","Nuclear",2042,0
"Canada Net-zero","Nunavut","Nuclear",2043,0
"Canada Net-zero","Nunavut","Nuclear",2044,0
"Canada Net-zero","Nunavut","Nuclear",2045,0
"Canada Net-zero","Nunavut","Nuclear",2046,0
"Canada Net-zero","Nunavut","Nuclear",2047,0
"Canada Net-zero","Nunavut","Nuclear",2048,0
"Canada Net-zero","Nunavut","Nuclear",2049,0
"Canada Net-zero","Nunavut","Nuclear",2050,0
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2005,0.002
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2006,0.002
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2007,0.0016
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2008,0.002
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2009,0.0023
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2010,0.0028
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2011,0.0019
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2012,0.0012
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2013,0.0021
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2014,0.0028
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2015,0.0024
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2016,0.0043
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2017,0.0062
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2018,0.0039
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2019,0.0047
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2020,0.0068177387028
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2021,0.0063356673904
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2022,0.00611733449319999
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2023,0.0066715247656
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2024,0.0068894534532
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2025,0.0163043551492
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2026,0.0178222838368
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2027,0.0206402125244
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2028,0.024558141212
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2029,0.0296760699032
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2030,0.0932845700955999
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2031,0.1006768960332
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2032,0.1090692219744
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2033,0.118661547912
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2034,0.1270538738532
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2035,0.548380990476399
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2036,0.562744081341599
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2037,0.576860421471199
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2038,0.5905469864804
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2039,0.60454710639
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2040,0.6185175077752
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2041,0.6319726255712
