"Scenario","Region","Variable","Year","Value"
"Current Measures","Nunavut","Solar (Distributed)",2041,0.2
"Current Measures","Nunavut","Solar (Distributed)",2042,0.2
"Current Measures","Nunavut","Solar (Distributed)",2043,0.2
"Current Measures","Nunavut","Solar (Distributed)",2044,0.2
"Current Measures","Nunavut","Solar (Distributed)",2045,0.2
"Current Measures","Nunavut","Solar (Distributed)",2046,0.2
"Current Measures","Nunavut","Solar (Distributed)",2047,0.2
"Current Measures","Nunavut","Solar (Distributed)",2048,0.2
"Current Measures","Nunavut","Solar (Distributed)",2049,0.2
"Current Measures","Nunavut","Solar (Distributed)",2050,0.2
"Current Measures","Nunavut","Solar (Utility scale)",2020,0.033
"Current Measures","Nunavut","Solar (Utility scale)",2021,0.033
"Current Measures","Nunavut","Solar (Utility scale)",2022,0.033
"Current Measures","Nunavut","Solar (Utility scale)",2023,0.033
"Current Measures","Nunavut","Solar (Utility scale)",2024,0.033
"Current Measures","Nunavut","Solar (Utility scale)",2025,1.03
"Current Measures","Nunavut","Solar (Utility scale)",2026,1.03
"Current Measures","Nunavut","Solar (Utility scale)",2027,1.03
"Current Measures","Nunavut","Solar (Utility scale)",2028,1.03
"Current Measures","Nunavut","Solar (Utility scale)",2029,1.03
"Current Measures","Nunavut","Solar (Utility scale)",2030,2.03
"Current Measures","Nunavut","Solar (Utility scale)",2031,2.03
"Current Measures","Nunavut","Solar (Utility scale)",2032,2.03
"Current Measures","Nunavut","Solar (Utility scale)",2033,2.03
"Current Measures","Nunavut","Solar (Utility scale)",2034,2.03
"Current Measures","Nunavut","Solar (Utility scale)",2035,40
"Current Measures","Nunavut","Solar (Utility scale)",2036,40
"Current Measures","Nunavut","Solar (Utility scale)",2037,40
"Current Measures","Nunavut","Solar (Utility scale)",2038,40
"Current Measures","Nunavut","Solar (Utility scale)",2039,40
"Current Measures","Nunavut","Solar (Utility scale)",2040,40
"Current Measures","Nunavut","Solar (Utility scale)",2041,40
"Current Measures","Nunavut","Solar (Utility scale)",2042,40
"Current Measures","Nunavut","Solar (Utility scale)",2043,40
"Current Measures","Nunavut","Solar (Utility scale)",2044,40
"Current Measures","Nunavut","Solar (Utility scale)",2045,40
"Current Measures","Nunavut","Solar (Utility scale)",2046,40
"Current Measures","Nunavut","Solar (Utility scale)",2047,40
"Current Measures","Nunavut","Solar (Utility scale)",2048,40
"Current Measures","Nunavut","Solar (Utility scale)",2049,40
"Current Measures","Nunavut","Solar (Utility scale)",2050,39
"Current Measures","Nunavut","Total",2020,62.7576997699999
"Current Measures","Nunavut","Total",2021,62.7352297929999
"Current Measures","Nunavut","Total",2022,62.7127598159999
"Current Measures","Nunavut","Total",2023,62.6902898389999
"Current Measures","Nunavut","Total",2024,66.667819862
"Current Measures","Nunavut","Total",2025,68.142349885
"Current Measures","Nunavut","Total",2026,68.119879908
"Current Measures","Nunavut","Total",2027,68.097409931
"Current Measures","Nunavut","Total",2028,68.074939954
"Current Measures","Nunavut","Total",2029,68.052469977
"Current Measures","Nunavut","Total",2030,74.2899999999999
"Current Measures","Nunavut","Total",2031,74.2899999999999
"Current Measures","Nunavut","Total",2032,78.2899999999999
"Current Measures","Nunavut","Total",2033,78.2899999999999
"Current Measures","Nunavut","Total",2034,78.2899999999999
"Current Measures","Nunavut","Total",2035,170.4
"Current Measures","Nunavut","Total",2036,170.4
"Current Measures","Nunavut","Total",2037,170.4
"Current Measures","Nunavut","Total",2038,170.4
"Current Measures","Nunavut","Total",2039,170.4
"Current Measures","Nunavut","Total",2040,170.4
"Current Measures","Nunavut","Total",2041,170.4
"Current Measures","Nunavut","Total",2042,170.4
"Current Measures","Nunavut","Total",2043,170.4
"Current Measures","Nunavut","Total",2044,170.4
"Current Measures","Nunavut","Total",2045,171.2
"Current Measures","Nunavut","Total",2046,171.2
"Current Measures","Nunavut","Total",2047,171.2
"Current Measures","Nunavut","Total",2048,171.2
"Current Measures","Nunavut","Total",2049,171.2
"Current Measures","Nunavut","Total",2050,173.4
"Current Measures","Ontario","Battery Storage",2020,50
"Current Measures","Ontario","Battery Storage",2021,50
"Current Measures","Ontario","Battery Storage",2022,50
"Current Measures","Ontario","Battery Storage",2023,50
"Current Measures","Ontario","Battery Storage",2024,50
"Current Measures","Ontario","Battery Storage",2025,50
"Current Measures","Ontario","Battery Storage",2026,50
"Current Measures","Ontario","Battery Storage",2027,50
"Current Measures","Ontario","Battery Storage",2028,50
"Current Measures","Ontario","Battery Storage",2029,50
"Current Measures","Ontario","Battery Storage",2030,250
"Current Measures","Ontario","Battery Storage",2031,250
"Current Measures","Ontario","Battery Storage",2032,250
"Current Measures","Ontario","Battery Storage",2033,250
"Current Measures","Ontario","Battery Storage",2034,250
"Current Measures","Ontario","Battery Storage",2035,250
"Current Measures","Ontario","Battery Storage",2036,250
"Current Measures","Ontario","Battery Storage",2037,250
"Current Measures","Ontario","Battery Storage",2038,250
"Current Measures","Ontario","Battery Storage",2039,250
"Current Measures","Ontario","Battery Storage",2040,250
"Current Measures","Ontario","Battery Storage",2041,250
"Current Measures","Ontario","Battery Storage",2042,250
"Current Measures","Ontario","Battery Storage",2043,250
"Current Measures","Ontario","Battery Storage",2044,250
"Current Measures","Ontario","Battery Storage",2045,250
"Current Measures","Ontario","Battery Storage",2046,250
"Current Measures","Ontario","Battery Storage",2047,250
"Current Measures","Ontario","Battery Storage",2048,250
"Current Measures","Ontario","Battery Storage",2049,250
"Current Measures","Ontario","Battery Storage",2050,250
"Current Measures","Ontario","Bioenergy",2020,698.7
"Current Measures","Ontario","Bioenergy",2021,698.7
"Current Measures","Ontario","Bioenergy",2022,698.7
"Current Measures","Ontario","Bioenergy",2023,698.7
"Current Measures","Ontario","Bioenergy",2024,698.7
"Current Measures","Ontario","Bioenergy",2025,698.7
"Current Measures","Ontario","Bioenergy",2026,698.7
"Current Measures","Ontario","Bioenergy",2027,698.7
"Current Measures","Ontario","Bioenergy",2028,698.7
"Current Measures","Ontario","Bioenergy",2029,698.7
"Current Measures","Ontario","Bioenergy",2030,698.7
"Current Measures","Ontario","Bioenergy",2031,698.7
"Current Measures","Ontario","Bioenergy",2032,698.7
"Current Measures","Ontario","Bioenergy",2033,698.7
"Current Measures","Ontario","Bioenergy",2034,698.7
"Current Measures","Ontario","Bioenergy",2035,698.7
"Current Measures","Ontario","Bioenergy",2036,698.7
"Current Measures","Ontario","Bioenergy",2037,698.7
"Current Measures","Ontario","Bioenergy",2038,698.7
"Current Measures","Ontario","Bioenergy",2039,698.7
"Current Measures","Ontario","Bioenergy",2040,698.7
"Current Measures","Ontario","Bioenergy",2041,698.7
"Current Measures","Ontario","Bioenergy",2042,698.7
"Current Measures","Ontario","Bioenergy",2043,698.7
"Current Measures","Ontario","Bioenergy",2044,698.7
"Current Measures","Ontario","Bioenergy",2045,698.7
"Current Measures","Ontario","Bioenergy",2046,698.7
"Current Measures","Ontario","Bioenergy",2047,698.7
"Current Measures","Ontario","Bioenergy",2048,698.7
"Current Measures","Ontario","Bioenergy",2049,698.7
"Current Measures","Ontario","Bioenergy",2050,698.7
"Current Measures","Ontario","Hydro",2020,9260
"Current Measures","Ontario","Hydro",2021,9260
"Current Measures","Ontario","Hydro",2022,9260
"Current Measures","Ontario","Hydro",2023,9260
"Current Measures","Ontario","Hydro",2024,9260
"Current Measures","Ontario","Hydro",2025,9260
"Current Measures","Ontario","Hydro",2026,9260
"Current Measures","Ontario","Hydro",2027,9260
"Current Measures","Ontario","Hydro",2028,9260
"Current Measures","Ontario","Hydro",2029,9260
"Current Measures","Ontario","Hydro",2030,9260
"Current Measures","Ontario","Hydro",2031,9260
"Current Measures","Ontario","Hydro",2032,9260
"Current Measures","Ontario","Hydro",2033,9260
"Current Measures","Ontario","Hydro",2034,9260
"Current Measures","Ontario","Hydro",2035,9260
"Current Measures","Ontario","Hydro",2036,9260
"Current Measures","Ontario","Hydro",2037,9260
"Current Measures","Ontario","Hydro",2038,9260
"Current Measures","Ontario","Hydro",2039,9260
"Current Measures","Ontario","Hydro",2040,9260
"Current Measures","Ontario","Hydro",2041,9260
"Current Measures","Ontario","Hydro",2042,9260
"Current Measures","Ontario","Hydro",2043,9260
"Current Measures","Ontario","Hydro",2044,9260
"Current Measures","Ontario","Hydro",2045,9260
"Current Measures","Ontario","Hydro",2046,9260
"Current Measures","Ontario","Hydro",2047,9260
"Current Measures","Ontario","Hydro",2048,9260
"Current Measures","Ontario","Hydro",2049,9260
"Current Measures","Ontario","Hydro",2050,9260
"Current Measures","Ontario","Natural Gas",2020,8750
"Current Measures","Ontario","Natural Gas",2021,8730
"Current Measures","Ontario","Natural Gas",2022,8730
"Current Measures","Ontario","Natural Gas",2023,8730
"Current Measures","Ontario","Natural Gas",2024,8730
"Current Measures","Ontario","Natural Gas",2025,9240
"Current Measures","Ontario","Natural Gas",2026,9810
"Current Measures","Ontario","Natural Gas",2027,10500
"Current Measures","Ontario","Natural Gas",2028,10900
"Current Measures","Ontario","Natural Gas",2029,11500
"Current Measures","Ontario","Natural Gas",2030,11900
"Current Measures","Ontario","Natural Gas",2031,12600
"Current Measures","Ontario","Natural Gas",2032,13200
"Current Measures","Ontario","Natural Gas",2033,13900
"Current Measures","Ontario","Natural Gas",2034,14700
"Current Measures","Ontario","Natural Gas",2035,15500
"Current Measures","Ontario","Natural Gas",2036,15900
"Current Measures","Ontario","Natural Gas",2037,16300
"Current Measures","Ontario","Natural Gas",2038,16700
"Current Measures","Ontario","Natural Gas",2039,16600
"Current Measures","Ontario","Natural Gas",2040,16300
"Current Measures","Ontario","Natural Gas",2041,17100
"Current Measures","Ontario","Natural Gas",2042,18100
"Current Measures","Ontario","Natural Gas",2043,19000
"Current Measures","Ontario","Natural Gas",2044,18400
"Current Measures","Ontario","Natural Gas",2045,17800
"Current Measures","Ontario","Natural Gas",2046,16900
"Current Measures","Ontario","Natural Gas",2047,17000
"Current Measures","Ontario","Natural Gas",2048,16800
"Current Measures","Ontario","Natural Gas",2049,16900
"Current Measures","Ontario","Natural Gas",2050,16500
"Current Measures","Ontario","Oil",2020,250.3
"Current Measures","Ontario","Oil",2021,250.3
"Current Measures","Ontario","Oil",2022,250.3
"Current Measures","Ontario","Oil",2023,250.3
"Current Measures","Ontario","Oil",2024,250.3
"Current Measures","Ontario","Oil",2025,250.3
"Current Measures","Ontario","Oil",2026,250.3
"Current Measures","Ontario","Oil",2027,250.3
"Current Measures","Ontario","Oil",2028,250.3
"Current Measures","Ontario","Oil",2029,250.3
"Current Measures","Ontario","Oil",2030,250.3
"Current Measures","Ontario","Oil",2031,248.3
"Current Measures","Ontario","Oil",2032,228.3
"Current Measures","Ontario","Oil",2033,228.3
"Current Measures","Ontario","Oil",2034,228.3
"Current Measures","Ontario","Oil",2035,228.3
"Current Measures","Ontario","Oil",2036,228.3
"Current Measures","Ontario","Oil",2037,228.3
"Current Measures","Ontario","Oil",2038,228.3
"Current Measures","Ontario","Oil",2039,228.3
"Current Measures","Ontario","Oil",2040,228.3
"Current Measures","Ontario","Oil",2041,228.3
"Current Measures","Ontario","Oil",2042,228.3
"Current Measures","Ontario","Oil",2043,228.3
"Current Measures","Ontario","Oil",2044,228.3
"Current Measures","Ontario","Oil",2045,228.3
"Current Measures","Ontario","Oil",2046,228.3
"Current Measures","Ontario","Oil",2047,228.3
"Current Measures","Ontario","Oil",2048,228.3
"Current Measures","Ontario","Oil",2049,228.3
"Current Measures","Ontario","Oil",2050,228.3
"Current Measures","Ontario","Onshore Wind",2020,5420
"Current Measures","Ontario","Onshore Wind",2021,5580
"Current Measures","Ontario","Onshore Wind",2022,5580
"Current Measures","Ontario","Onshore Wind",2023,5580
"Current Measures","Ontario","Onshore Wind",2024,5580
"Current Measures","Ontario","Onshore Wind",2025,5580
"Current Measures","Ontario","Onshore Wind",2026,6020
"Current Measures","Ontario","Onshore Wind",2027,6460
"Current Measures","Ontario","Onshore Wind",2028,6910
"Current Measures","Ontario","Onshore Wind",2029,7350
"Current Measures","Ontario","Onshore Wind",2030,7790
"Current Measures","Ontario","Onshore Wind",2031,8250
"Current Measures","Ontario","Onshore Wind",2032,8700
"Current Measures","Ontario","Onshore Wind",2033,9160
"Current Measures","Ontario","Onshore Wind",2034,9610
"Current Measures","Ontario","Onshore Wind",2035,10100
"Current Measures","Ontario","Onshore Wind",2036,11900
"Current Measures","Ontario","Onshore Wind",2037,13700
"Current Measures","Ontario","Onshore Wind",2038,15600
"Current Measures","Ontario","Onshore Wind",2039,17400
"Current Measures","Ontario","Onshore Wind",2040,19300
"Current Measures","Ontario","Onshore Wind",2041,20200
"Current Measures","Ontario","Onshore Wind",2042,21200
"Current Measures","Ontario","Onshore Wind",2043,22200
"Current Measures","Ontario","Onshore Wind",2044,23200
"Current Measures","Ontario","Onshore Wind",2045,24100
"Current Measures","Ontario","Onshore Wind",2046,24600
"Current Measures","Ontario","Onshore Wind",2047,25100
"Current Measures","Ontario","Onshore Wind",2048,25600
"Current Measures","Ontario","Onshore Wind",2049,26100
"Current Measures","Ontario","Onshore Wind",2050,26500
"Current Measures","Ontario","Solar (Distributed)",2020,2188.43613
"Current Measures","Ontario","Solar (Distributed)",2021,2250.862884
"Current Measures","Ontario","Solar (Distributed)",2022,2313.289638
"Current Measures","Ontario","Solar (Distributed)",2023,2375.716392
"Current Measures","Ontario","Solar (Distributed)",2024,2438.143146
"Current Measures","Ontario","Solar (Distributed)",2025,2500.5699
"Current Measures","Ontario","Solar (Distributed)",2026,2562.996653
"Current Measures","Ontario","Solar (Distributed)",2027,2625.423407
"Current Measures","Ontario","Solar (Distributed)",2028,2687.850161
"Current Measures","Ontario","Solar (Distributed)",2029,2750.276915
"Current Measures","Ontario","Solar (Distributed)",2030,2812.703669
"Current Measures","Ontario","Solar (Distributed)",2031,2813.433302
"Current Measures","Ontario","Solar (Distributed)",2032,2814.162935
"Current Measures","Ontario","Solar (Distributed)",2033,2814.892568
"Current Measures","Ontario","Solar (Distributed)",2034,2815.622201
"Current Measures","Ontario","Solar (Distributed)",2035,2816.351835
"Current Measures","Ontario","Solar (Distributed)",2036,2817.081468
"Current Measures","Ontario","Solar (Distributed)",2037,2817.811101
"Current Measures","Ontario","Solar (Distributed)",2038,2818.540734
"Current Measures","Ontario","Solar (Distributed)",2039,2819.270367
"Current Measures","Ontario","Solar (Distributed)",2040,2820
"Current Measures","Ontario","Solar (Distributed)",2041,2838
"Current Measures","Ontario","Solar (Distributed)",2042,2856
"Current Measures","Ontario","Solar (Distributed)",2043,2874
"Current Measures","Ontario","Solar (Distributed)",2044,2892
"Current Measures","Ontario","Solar (Distributed)",2045,2910
"Current Measures","Ontario","Solar (Distributed)",2046,2928
"Current Measures","Ontario","Solar (Distributed)",2047,2946
"Current Measures","Ontario","Solar (Distributed)",2048,2964
"Current Measures","Ontario","Solar (Distributed)",2049,2982
"Current Measures","Ontario","Solar (Distributed)",2050,3000
"Current Measures","Ontario","Solar (Utility scale)",2020,2670
"Current Measures","Ontario","Solar (Utility scale)",2021,2670
"Current Measures","Ontario","Solar (Utility scale)",2022,2670
"Current Measures","Ontario","Solar (Utility scale)",2023,2670
"Current Measures","Ontario","Solar (Utility scale)",2024,2670
"Current Measures","Ontario","Solar (Utility scale)",2025,2670
"Current Measures","Ontario","Solar (Utility scale)",2026,2670
"Current Measures","Ontario","Solar (Utility scale)",2027,2670
"Current Measures","Ontario","Solar (Utility scale)",2028,2670
"Current Measures","Ontario","Solar (Utility scale)",2029,2670
"Current Measures","Ontario","Solar (Utility scale)",2030,2670
"Current Measures","Ontario","Solar (Utility scale)",2031,2670
"Current Measures","Ontario","Solar (Utility scale)",2032,2670
"Current Measures","Ontario","Solar (Utility scale)",2033,2670
"Current Measures","Ontario","Solar (Utility scale)",2034,2670
"Current Measures","Ontario","Solar (Utility scale)",2035,2670
"Current Measures","Ontario","Solar (Utility scale)",2036,2670
"Current Measures","Ontario","Solar (Utility scale)",2037,2670
"Current Measures","Ontario","Solar (Utility scale)",2038,2670
"Current Measures","Ontario","Solar (Utility scale)",2039,2670
"Current Measures","Ontario","Solar (Utility scale)",2040,2670
"Current Measures","Ontario","Solar (Utility scale)",2041,3250
"Current Measures","Ontario","Solar (Utility scale)",2042,3840
"Current Measures","Ontario","Solar (Utility scale)",2043,4420
"Current Measures","Ontario","Solar (Utility scale)",2044,5000
"Current Measures","Ontario","Solar (Utility scale)",2045,5590
"Current Measures","Ontario","Solar (Utility scale)",2046,5960
"Current Measures","Ontario","Solar (Utility scale)",2047,6320
"Current Measures","Ontario","Solar (Utility scale)",2048,6690
"Current Measures","Ontario","Solar (Utility scale)",2049,7060
"Current Measures","Ontario","Solar (Utility scale)",2050,7430
"Current Measures","Ontario","Total",2020,43387.43613
"Current Measures","Ontario","Total",2021,41889.862884
"Current Measures","Ontario","Total",2022,41952.289638
"Current Measures","Ontario","Total",2023,41014.716392
"Current Measures","Ontario","Total",2024,41077.143146
"Current Measures","Ontario","Total",2025,41649.5699
"Current Measures","Ontario","Total",2026,41821.996653
"Current Measures","Ontario","Total",2027,42614.423407
"Current Measures","Ontario","Total",2028,43526.850161
"Current Measures","Ontario","Total",2029,44629.276915
"Current Measures","Ontario","Total",2030,46031.703669
"Current Measures","Ontario","Total",2031,47190.433302
"Current Measures","Ontario","Total",2032,48221.162935
"Current Measures","Ontario","Total",2033,49381.892568
"Current Measures","Ontario","Total",2034,51432.622201
"Current Measures","Ontario","Total",2035,52723.351835
"Current Measures","Ontario","Total",2036,54924.081468
"Current Measures","Ontario","Total",2037,57124.811101
"Current Measures","Ontario","Total",2038,59425.540734
"Current Measures","Ontario","Total",2039,61126.270367
"Current Measures","Ontario","Total",2040,62727
"Current Measures","Ontario","Total",2041,65025
"Current Measures","Ontario","Total",2042,67633
"Current Measures","Ontario","Total",2043,70131
"Current Measures","Ontario","Total",2044,71129
"Current Measures","Ontario","Total",2045,72037
"Current Measures","Ontario","Total",2046,72025
"Current Measures","Ontario","Total",2047,73003
"Current Measures","Ontario","Total",2048,73691
"Current Measures","Ontario","Total",2049,74679
"Current Measures","Ontario","Total",2050,75067
"Current Measures","Ontario","Uranium",2020,14100
"Current Measures","Ontario","Uranium",2021,12400
"Current Measures","Ontario","Uranium",2022,12400
"Current Measures","Ontario","Uranium",2023,11400
"Current Measures","Ontario","Uranium",2024,11400
"Current Measures","Ontario","Uranium",2025,11400
"Current Measures","Ontario","Uranium",2026,10500
"Current Measures","Ontario","Uranium",2027,10100
"Current Measures","Ontario","Uranium",2028,10100
"Current Measures","Ontario","Uranium",2029,10100
"Current Measures","Ontario","Uranium",2030,10100
"Current Measures","Ontario","Uranium",2031,10100
"Current Measures","Ontario","Uranium",2032,10100
"Current Measures","Ontario","Uranium",2033,10100
"Current Measures","Ontario","Uranium",2034,10900
"Current Measures","Ontario","Uranium",2035,10900
"Current Measures","Ontario","Uranium",2036,10900
"Current Measures","Ontario","Uranium",2037,10900
"Current Measures","Ontario","Uranium",2038,10900
"Current Measures","Ontario","Uranium",2039,10900
"Current Measures","Ontario","Uranium",2040,10900
"Current Measures","Ontario","Uranium",2041,10900
"Current Measures","Ontario","Uranium",2042,10900
"Current Measures","Ontario","Uranium",2043,10900
"Current Measures","Ontario","Uranium",2044,10900
"Current Measures","Ontario","Uranium",2045,10900
"Current Measures","Ontario","Uranium",2046,10900
"Current Measures","Ontario","Uranium",2047,10900
"Current Measures","Ontario","Uranium",2048,10900
"Current Measures","Ontario","Uranium",2049,10900
"Current Measures","Ontario","Uranium",2050,10900
"Current Measures","Ontario","Uranium SMR",2020,0
"Current Measures","Ontario","Uranium SMR",2021,0
"Current Measures","Ontario","Uranium SMR",2022,0
"Current Measures","Ontario","Uranium SMR",2023,0
"Current Measures","Ontario","Uranium SMR",2024,0
"Current Measures","Ontario","Uranium SMR",2025,0
"Current Measures","Ontario","Uranium SMR",2026,0
"Current Measures","Ontario","Uranium SMR",2027,0
"Current Measures","Ontario","Uranium SMR",2028,0
"Current Measures","Ontario","Uranium SMR",2029,0
"Current Measures","Ontario","Uranium SMR",2030,300
"Current Measures","Ontario","Uranium SMR",2031,300
"Current Measures","Ontario","Uranium SMR",2032,300
"Current Measures","Ontario","Uranium SMR",2033,300
"Current Measures","Ontario","Uranium SMR",2034,300
"Current Measures","Ontario","Uranium SMR",2035,300
"Current Measures","Ontario","Uranium SMR",2036,300
"Current Measures","Ontario","Uranium SMR",2037,300
"Current Measures","Ontario","Uranium SMR",2038,300
"Current Measures","Ontario","Uranium SMR",2039,300
"Current Measures","Ontario","Uranium SMR",2040,300
"Current Measures","Ontario","Uranium SMR",2041,300
"Current Measures","Ontario","Uranium SMR",2042,300
"Current Measures","Ontario","Uranium SMR",2043,300
"Current Measures","Ontario","Uranium SMR",2044,300
"Current Measures","Ontario","Uranium SMR",2045,300
"Current Measures","Ontario","Uranium SMR",2046,300
"Current Measures","Ontario","Uranium SMR",2047,300
"Current Measures","Ontario","Uranium SMR",2048,300
"Current Measures","Ontario","Uranium SMR",2049,300
"Current Measures","Ontario","Uranium SMR",2050,300
"Current Measures","Prince Edward Island","Bioenergy",2020,2.1
"Current Measures","Prince Edward Island","Bioenergy",2021,2.1
"Current Measures","Prince Edward Island","Bioenergy",2022,2.1
"Current Measures","Prince Edward Island","Bioenergy",2023,2.1
"Current Measures","Prince Edward Island","Bioenergy",2024,2.1
"Current Measures","Prince Edward Island","Bioenergy",2025,2.1
"Current Measures","Prince Edward Island","Bioenergy",2026,2.1
"Current Measures","Prince Edward Island","Bioenergy",2027,2.1
"Current Measures","Prince Edward Island","Bioenergy",2028,2.1
"Current Measures","Prince Edward Island","Bioenergy",2029,2.1
"Current Measures","Prince Edward Island","Bioenergy",2030,2.1
"Current Measures","Prince Edward Island","Bioenergy",2031,2.1
"Current Measures","Prince Edward Island","Bioenergy",2032,2.1
"Current Measures","Prince Edward Island","Bioenergy",2033,2.1
"Current Measures","Prince Edward Island","Bioenergy",2034,2.1
"Current Measures","Prince Edward Island","Bioenergy",2035,2.1
"Current Measures","Prince Edward Island","Bioenergy",2036,2.1
"Current Measures","Prince Edward Island","Bioenergy",2037,2.1
"Current Measures","Prince Edward Island","Bioenergy",2038,2.1
"Current Measures","Prince Edward Island","Bioenergy",2039,2.1
"Current Measures","Prince Edward Island","Bioenergy",2040,2.1
"Current Measures","Prince Edward Island","Bioenergy",2041,2.1
"Current Measures","Prince Edward Island","Bioenergy",2042,2.1
"Current Measures","Prince Edward Island","Bioenergy",2043,2.1
"Current Measures","Prince Edward Island","Bioenergy",2044,2.1
"Current Measures","Prince Edward Island","Bioenergy",2045,32.7
"Current Measures","Prince Edward Island","Bioenergy",2046,32.7
"Current Measures","Prince Edward Island","Bioenergy",2047,32.7
"Current Measures","Prince Edward Island","Bioenergy",2048,32.7
"Current Measures","Prince Edward Island","Bioenergy",2049,32.7
"Current Measures","Prince Edward Island","Bioenergy",2050,51.2
"Current Measures","Prince Edward Island","Oil",2020,170.4
"Current Measures","Prince Edward Island","Oil",2021,170.4
"Current Measures","Prince Edward Island","Oil",2022,170.4
"Current Measures","Prince Edward Island","Oil",2023,170.4
"Current Measures","Prince Edward Island","Oil",2024,170.4
"Current Measures","Prince Edward Island","Oil",2025,170.4
"Current Measures","Prince Edward Island","Oil",2026,170.4
"Current Measures","Prince Edward Island","Oil",2027,170.4
"Current Measures","Prince Edward Island","Oil",2028,170.4
"Current Measures","Prince Edward Island","Oil",2029,170.4
"Current Measures","Prince Edward Island","Oil",2030,170.4
"Current Measures","Prince Edward Island","Oil",2031,170.4
"Current Measures","Prince Edward Island","Oil",2032,170.4
"Current Measures","Prince Edward Island","Oil",2033,170.4
"Current Measures","Prince Edward Island","Oil",2034,170.4
"Current Measures","Prince Edward Island","Oil",2035,170.4
"Current Measures","Prince Edward Island","Oil",2036,95.4
"Current Measures","Prince Edward Island","Oil",2037,95.4
"Current Measures","Prince Edward Island","Oil",2038,95.4
"Current Measures","Prince Edward Island","Oil",2039,95.4
"Current Measures","Prince Edward Island","Oil",2040,95.4
"Current Measures","Prince Edward Island","Oil",2041,40.4
"Current Measures","Prince Edward Island","Oil",2042,40.4
"Current Measures","Prince Edward Island","Oil",2043,40.4
"Current Measures","Prince Edward Island","Oil",2044,40.4
"Current Measures","Prince Edward Island","Oil",2045,40.4
"Current Measures","Prince Edward Island","Oil",2046,40.4
"Current Measures","Prince Edward Island","Oil",2047,40.4
"Current Measures","Prince Edward Island","Oil",2048,40.4
"Current Measures","Prince Edward Island","Oil",2049,40.4
"Current Measures","Prince Edward Island","Oil",2050,40.4
"Current Measures","Prince Edward Island","Onshore Wind",2020,208
"Current Measures","Prince Edward Island","Onshore Wind",2021,268
"Current Measures","Prince Edward Island","Onshore Wind",2022,268
"Current Measures","Prince Edward Island","Onshore Wind",2023,268
"Current Measures","Prince Edward Island","Onshore Wind",2024,268
"Current Measures","Prince Edward Island","Onshore Wind",2025,329
"Current Measures","Prince Edward Island","Onshore Wind",2026,354
"Current Measures","Prince Edward Island","Onshore Wind",2027,379
"Current Measures","Prince Edward Island","Onshore Wind",2028,404
"Current Measures","Prince Edward Island","Onshore Wind",2029,430
"Current Measures","Prince Edward Island","Onshore Wind",2030,455
"Current Measures","Prince Edward Island","Onshore Wind",2031,485
"Current Measures","Prince Edward Island","Onshore Wind",2032,515
"Current Measures","Prince Edward Island","Onshore Wind",2033,545
"Current Measures","Prince Edward Island","Onshore Wind",2034,574
"Current Measures","Prince Edward Island","Onshore Wind",2035,604
"Current Measures","Prince Edward Island","Onshore Wind",2036,631
"Current Measures","Prince Edward Island","Onshore Wind",2037,658
"Current Measures","Prince Edward Island","Onshore Wind",2038,684
"Current Measures","Prince Edward Island","Onshore Wind",2039,711
"Current Measures","Prince Edward Island","Onshore Wind",2040,738
"Current Measures","Prince Edward Island","Onshore Wind",2041,750
"Current Measures","Prince Edward Island","Onshore Wind",2042,762
"Current Measures","Prince Edward Island","Onshore Wind",2043,775
"Current Measures","Prince Edward Island","Onshore Wind",2044,787
"Current Measures","Prince Edward Island","Onshore Wind",2045,800
"Current Measures","Prince Edward Island","Onshore Wind",2046,813
"Current Measures","Prince Edward Island","Onshore Wind",2047,827
"Current Measures","Prince Edward Island","Onshore Wind",2048,841
"Current Measures","Prince Edward Island","Onshore Wind",2049,855
"Current Measures","Prince Edward Island","Onshore Wind",2050,869
"Current Measures","Prince Edward Island","Solar (Distributed)",2020,0.5
"Current Measures","Prince Edward Island","Solar (Distributed)",2021,0.5
"Current Measures","Prince Edward Island","Solar (Distributed)",2022,0.5
"Current Measures","Prince Edward Island","Solar (Distributed)",2023,0.5
"Current Measures","Prince Edward Island","Solar (Distributed)",2024,0.5
"Current Measures","Prince Edward Island","Solar (Distributed)",2025,0.5
"Current Measures","Prince Edward Island","Solar (Distributed)",2026,0.8
"Current Measures","Prince Edward Island","Solar (Distributed)",2027,1.1
"Current Measures","Prince Edward Island","Solar (Distributed)",2028,1.4
"Current Measures","Prince Edward Island","Solar (Distributed)",2029,1.7
"Current Measures","Prince Edward Island","Solar (Distributed)",2030,2
"Current Measures","Prince Edward Island","Solar (Distributed)",2031,2
"Current Measures","Prince Edward Island","Solar (Distributed)",2032,2
"Current Measures","Prince Edward Island","Solar (Distributed)",2033,2
"Current Measures","Prince Edward Island","Solar (Distributed)",2034,2
"Current Measures","Prince Edward Island","Solar (Distributed)",2035,2
"Current Measures","Prince Edward Island","Solar (Distributed)",2036,2
"Current Measures","Prince Edward Island","Solar (Distributed)",2037,2
"Current Measures","Prince Edward Island","Solar (Distributed)",2038,2
"Current Measures","Prince Edward Island","Solar (Distributed)",2039,2
"Current Measures","Prince Edward Island","Solar (Distributed)",2040,2
"Current Measures","Prince Edward Island","Solar (Distributed)",2041,2.2
"Current Measures","Prince Edward Island","Solar (Distributed)",2042,2.4
