"Scenario","Region","Variable","Year","Value"
"Canada Net-zero","Nova Scotia","Exports",2016,0
"Canada Net-zero","Nova Scotia","Exports",2017,0
"Canada Net-zero","Nova Scotia","Exports",2018,0
"Canada Net-zero","Nova Scotia","Exports",2019,0
"Canada Net-zero","Nova Scotia","Exports",2020,0.451
"Canada Net-zero","Nova Scotia","Exports",2021,2.64
"Canada Net-zero","Nova Scotia","Exports",2022,0
"Canada Net-zero","Nova Scotia","Exports",2023,0
"Canada Net-zero","Nova Scotia","Exports",2024,0
"Canada Net-zero","Nova Scotia","Exports",2025,0
"Canada Net-zero","Nova Scotia","Exports",2026,0
"Canada Net-zero","Nova Scotia","Exports",2027,0
"Canada Net-zero","Nova Scotia","Exports",2028,0
"Canada Net-zero","Nova Scotia","Exports",2029,0
"Canada Net-zero","Nova Scotia","Exports",2030,0
"Canada Net-zero","Nova Scotia","Exports",2031,0
"Canada Net-zero","Nova Scotia","Exports",2032,0
"Canada Net-zero","Nova Scotia","Exports",2033,0
"Canada Net-zero","Nova Scotia","Exports",2034,0
"Canada Net-zero","Nova Scotia","Exports",2035,0
"Canada Net-zero","Nova Scotia","Exports",2036,0
"Canada Net-zero","Nova Scotia","Exports",2037,0
"Canada Net-zero","Nova Scotia","Exports",2038,0
"Canada Net-zero","Nova Scotia","Exports",2039,0
"Canada Net-zero","Nova Scotia","Exports",2040,0
"Canada Net-zero","Nova Scotia","Exports",2041,0
"Canada Net-zero","Nova Scotia","Exports",2042,0
"Canada Net-zero","Nova Scotia","Exports",2043,0
"Canada Net-zero","Nova Scotia","Exports",2044,0
"Canada Net-zero","Nova Scotia","Exports",2045,0
"Canada Net-zero","Nova Scotia","Exports",2046,0
"Canada Net-zero","Nova Scotia","Exports",2047,0
"Canada Net-zero","Nova Scotia","Exports",2048,0
"Canada Net-zero","Nova Scotia","Exports",2049,0
"Canada Net-zero","Nova Scotia","Exports",2050,0
"Canada Net-zero","Ontario","Exports",2005,8720
"Canada Net-zero","Ontario","Exports",2006,10566
"Canada Net-zero","Ontario","Exports",2007,11090
"Canada Net-zero","Ontario","Exports",2008,18751
"Canada Net-zero","Ontario","Exports",2009,14778
"Canada Net-zero","Ontario","Exports",2010,11218
"Canada Net-zero","Ontario","Exports",2011,11013
"Canada Net-zero","Ontario","Exports",2012,13823
"Canada Net-zero","Ontario","Exports",2013,8740
"Canada Net-zero","Ontario","Exports",2014,17082.92
"Canada Net-zero","Ontario","Exports",2015,20142
"Canada Net-zero","Ontario","Exports",2016,20488
"Canada Net-zero","Ontario","Exports",2017,16953.85
"Canada Net-zero","Ontario","Exports",2018,17015.692
"Canada Net-zero","Ontario","Exports",2019,20894.13
"Canada Net-zero","Ontario","Exports",2020,17649.245177
"Canada Net-zero","Ontario","Exports",2021,15628.25
"Canada Net-zero","Ontario","Exports",2022,12820.4
"Canada Net-zero","Ontario","Exports",2023,9437.09
"Canada Net-zero","Ontario","Exports",2024,10451.26
"Canada Net-zero","Ontario","Exports",2025,6565.33
"Canada Net-zero","Ontario","Exports",2026,8253.43
"Canada Net-zero","Ontario","Exports",2027,8050.01999999999
"Canada Net-zero","Ontario","Exports",2028,10999.37
"Canada Net-zero","Ontario","Exports",2029,8244.45
"Canada Net-zero","Ontario","Exports",2030,10988.71
"Canada Net-zero","Ontario","Exports",2031,8247.17
"Canada Net-zero","Ontario","Exports",2032,9935.39
"Canada Net-zero","Ontario","Exports",2033,9251.67999999999
"Canada Net-zero","Ontario","Exports",2034,11220.56
"Canada Net-zero","Ontario","Exports",2035,10584.53
"Canada Net-zero","Ontario","Exports",2036,10193.33
"Canada Net-zero","Ontario","Exports",2037,9694.61
"Canada Net-zero","Ontario","Exports",2038,9812.17
"Canada Net-zero","Ontario","Exports",2039,9357.31
"Canada Net-zero","Ontario","Exports",2040,8999.48
"Canada Net-zero","Ontario","Exports",2041,8336.02999999999
"Canada Net-zero","Ontario","Exports",2042,7936.95
"Canada Net-zero","Ontario","Exports",2043,7547.81
"Canada Net-zero","Ontario","Exports",2044,7384.35
"Canada Net-zero","Ontario","Exports",2045,7011.46
"Canada Net-zero","Ontario","Exports",2046,6866.14
"Canada Net-zero","Ontario","Exports",2047,6609.51
"Canada Net-zero","Ontario","Exports",2048,6445.37
"Canada Net-zero","Ontario","Exports",2049,6284.53
"Canada Net-zero","Ontario","Exports",2050,6127.09
"Canada Net-zero","Prince Edward Island","Exports",2005,0
"Canada Net-zero","Prince Edward Island","Exports",2006,0
"Canada Net-zero","Prince Edward Island","Exports",2007,0
"Canada Net-zero","Prince Edward Island","Exports",2008,0
"Canada Net-zero","Prince Edward Island","Exports",2009,0
"Canada Net-zero","Prince Edward Island","Exports",2010,0
"Canada Net-zero","Prince Edward Island","Exports",2011,0
"Canada Net-zero","Prince Edward Island","Exports",2012,0
"Canada Net-zero","Prince Edward Island","Exports",2013,0
"Canada Net-zero","Prince Edward Island","Exports",2014,0
"Canada Net-zero","Prince Edward Island","Exports",2015,0
"Canada Net-zero","Prince Edward Island","Exports",2016,0
"Canada Net-zero","Prince Edward Island","Exports",2017,0
"Canada Net-zero","Prince Edward Island","Exports",2018,0
"Canada Net-zero","Prince Edward Island","Exports",2019,0
"Canada Net-zero","Prince Edward Island","Exports",2020,0
"Canada Net-zero","Prince Edward Island","Exports",2021,0
"Canada Net-zero","Prince Edward Island","Exports",2022,0
"Canada Net-zero","Prince Edward Island","Exports",2023,0
"Canada Net-zero","Prince Edward Island","Exports",2024,0
"Canada Net-zero","Prince Edward Island","Exports",2025,0
"Canada Net-zero","Prince Edward Island","Exports",2026,0
"Canada Net-zero","Prince Edward Island","Exports",2027,0
"Canada Net-zero","Prince Edward Island","Exports",2028,0
"Canada Net-zero","Prince Edward Island","Exports",2029,0
"Canada Net-zero","Prince Edward Island","Exports",2030,0
"Canada Net-zero","Prince Edward Island","Exports",2031,0
"Canada Net-zero","Prince Edward Island","Exports",2032,0
"Canada Net-zero","Prince Edward Island","Exports",2033,0
"Canada Net-zero","Prince Edward Island","Exports",2034,0
"Canada Net-zero","Prince Edward Island","Exports",2035,0
"Canada Net-zero","Prince Edward Island","Exports",2036,0
"Canada Net-zero","Prince Edward Island","Exports",2037,0
"Canada Net-zero","Prince Edward Island","Exports",2038,0
"Canada Net-zero","Prince Edward Island","Exports",2039,0
"Canada Net-zero","Prince Edward Island","Exports",2040,0
"Canada Net-zero","Prince Edward Island","Exports",2041,0
"Canada Net-zero","Prince Edward Island","Exports",2042,0
"Canada Net-zero","Prince Edward Island","Exports",2043,0
"Canada Net-zero","Prince Edward Island","Exports",2044,0
"Canada Net-zero","Prince Edward Island","Exports",2045,0
"Canada Net-zero","Prince Edward Island","Exports",2046,0
"Canada Net-zero","Prince Edward Island","Exports",2047,0
"Canada Net-zero","Prince Edward Island","Exports",2048,0
"Canada Net-zero","Prince Edward Island","Exports",2049,0
"Canada Net-zero","Prince Edward Island","Exports",2050,0
"Canada Net-zero","Quebec","Exports",2005,10565
"Canada Net-zero","Quebec","Exports",2006,11712
"Canada Net-zero","Quebec","Exports",2007,15712
"Canada Net-zero","Quebec","Exports",2008,17469
"Canada Net-zero","Quebec","Exports",2009,18637
"Canada Net-zero","Quebec","Exports",2010,17006
"Canada Net-zero","Quebec","Exports",2011,19879
"Canada Net-zero","Quebec","Exports",2012,24038
"Canada Net-zero","Quebec","Exports",2013,29541
"Canada Net-zero","Quebec","Exports",2014,23587.45
"Canada Net-zero","Quebec","Exports",2015,23533
"Canada Net-zero","Quebec","Exports",2016,25541
"Canada Net-zero","Quebec","Exports",2017,27649.58
"Canada Net-zero","Quebec","Exports",2018,27022.212
"Canada Net-zero","Quebec","Exports",2019,11329.18
"Canada Net-zero","Quebec","Exports",2020,24341.769
"Canada Net-zero","Quebec","Exports",2021,24283.56
"Canada Net-zero","Quebec","Exports",2022,25546.8
"Canada Net-zero","Quebec","Exports",2023,24167.82
"Canada Net-zero","Quebec","Exports",2024,25467.99
"Canada Net-zero","Quebec","Exports",2025,25152.69
"Canada Net-zero","Quebec","Exports",2026,25620.91
"Canada Net-zero","Quebec","Exports",2027,27420.29
"Canada Net-zero","Quebec","Exports",2028,27537.3
"Canada Net-zero","Quebec","Exports",2029,26863.57
"Canada Net-zero","Quebec","Exports",2030,26779.29
"Canada Net-zero","Quebec","Exports",2031,27726.36
"Canada Net-zero","Quebec","Exports",2032,27337.3799999999
"Canada Net-zero","Quebec","Exports",2033,27039.8399999999
"Canada Net-zero","Quebec","Exports",2034,26744.82
"Canada Net-zero","Quebec","Exports",2035,26592.14
"Canada Net-zero","Quebec","Exports",2036,26523.8099999999
"Canada Net-zero","Quebec","Exports",2037,26242.79
"Canada Net-zero","Quebec","Exports",2038,26311.23
"Canada Net-zero","Quebec","Exports",2039,26614.79
"Canada Net-zero","Quebec","Exports",2040,26986.9899999999
"Canada Net-zero","Quebec","Exports",2041,27095.03
"Canada Net-zero","Quebec","Exports",2042,27193.15
"Canada Net-zero","Quebec","Exports",2043,27323.3299999999
"Canada Net-zero","Quebec","Exports",2044,27435.5199999999
"Canada Net-zero","Quebec","Exports",2045,27543.63
"Canada Net-zero","Quebec","Exports",2046,27707.85
"Canada Net-zero","Quebec","Exports",2047,27815.19
"Canada Net-zero","Quebec","Exports",2048,27944.8599999999
"Canada Net-zero","Quebec","Exports",2049,28029.6199999999
"Canada Net-zero","Quebec","Exports",2050,28140.01
"Canada Net-zero","Saskatchewan","Exports",2005,691.4
"Canada Net-zero","Saskatchewan","Exports",2006,594.67
"Canada Net-zero","Saskatchewan","Exports",2007,391.58
"Canada Net-zero","Saskatchewan","Exports",2008,137.2
"Canada Net-zero","Saskatchewan","Exports",2009,109.94
"Canada Net-zero","Saskatchewan","Exports",2010,125.51
"Canada Net-zero","Saskatchewan","Exports",2011,110.25
"Canada Net-zero","Saskatchewan","Exports",2012,68.51
"Canada Net-zero","Saskatchewan","Exports",2013,64.2
"Canada Net-zero","Saskatchewan","Exports",2014,35.01
"Canada Net-zero","Saskatchewan","Exports",2015,31
"Canada Net-zero","Saskatchewan","Exports",2016,382
"Canada Net-zero","Saskatchewan","Exports",2017,266
"Canada Net-zero","Saskatchewan","Exports",2018,103.083
"Canada Net-zero","Saskatchewan","Exports",2019,0
"Canada Net-zero","Saskatchewan","Exports",2020,89.159
"Canada Net-zero","Saskatchewan","Exports",2021,187.2
"Canada Net-zero","Saskatchewan","Exports",2022,130
"Canada Net-zero","Saskatchewan","Exports",2023,130
"Canada Net-zero","Saskatchewan","Exports",2024,130
"Canada Net-zero","Saskatchewan","Exports",2025,130
"Canada Net-zero","Saskatchewan","Exports",2026,130
"Canada Net-zero","Saskatchewan","Exports",2027,130
"Canada Net-zero","Saskatchewan","Exports",2028,130
"Canada Net-zero","Saskatchewan","Exports",2029,130
"Canada Net-zero","Saskatchewan","Exports",2030,130
"Canada Net-zero","Saskatchewan","Exports",2031,130
"Canada Net-zero","Saskatchewan","Exports",2032,130
"Canada Net-zero","Saskatchewan","Exports",2033,130
"Canada Net-zero","Saskatchewan","Exports",2034,130
"Canada Net-zero","Saskatchewan","Exports",2035,130
"Canada Net-zero","Saskatchewan","Exports",2036,130
"Canada Net-zero","Saskatchewan","Exports",2037,130
"Canada Net-zero","Saskatchewan","Exports",2038,130
"Canada Net-zero","Saskatchewan","Exports",2039,130
"Canada Net-zero","Saskatchewan","Exports",2040,130
"Canada Net-zero","Saskatchewan","Exports",2041,130
"Canada Net-zero","Saskatchewan","Exports",2042,130
"Canada Net-zero","Saskatchewan","Exports",2043,130
"Canada Net-zero","Saskatchewan","Exports",2044,130
"Canada Net-zero","Saskatchewan","Exports",2045,130
"Canada Net-zero","Saskatchewan","Exports",2046,130
"Canada Net-zero","Saskatchewan","Exports",2047,130
"Canada Net-zero","Saskatchewan","Exports",2048,130
"Canada Net-zero","Saskatchewan","Exports",2049,130
"Canada Net-zero","Saskatchewan","Exports",2050,130
"Current Measures","Alberta","Exports",2005,85.69
"Current Measures","Alberta","Exports",2006,67.41
"Current Measures","Alberta","Exports",2007,154.75
"Current Measures","Alberta","Exports",2008,227.85
"Current Measures","Alberta","Exports",2009,262.33
"Current Measures","Alberta","Exports",2010,255.54
"Current Measures","Alberta","Exports",2011,128.4
"Current Measures","Alberta","Exports",2012,41.58
"Current Measures","Alberta","Exports",2013,5.17
"Current Measures","Alberta","Exports",2014,54.27
"Current Measures","Alberta","Exports",2015,292
"Current Measures","Alberta","Exports",2016,220.98
"Current Measures","Alberta","Exports",2017,621.7
"Current Measures","Alberta","Exports",2018,335.729
"Current Measures","Alberta","Exports",2019,332.88
"Current Measures","Alberta","Exports",2020,57.0576579999999
"Current Measures","Alberta","Exports",2021,121.49
"Current Measures","Alberta","Exports",2022,410
"Current Measures","Alberta","Exports",2023,410
"Current Measures","Alberta","Exports",2024,410
"Current Measures","Alberta","Exports",2025,410
"Current Measures","Alberta","Exports",2026,410
"Current Measures","Alberta","Exports",2027,410
"Current Measures","Alberta","Exports",2028,410
"Current Measures","Alberta","Exports",2029,410
"Current Measures","Alberta","Exports",2030,410
"Current Measures","Alberta","Exports",2031,410
"Current Measures","Alberta","Exports",2032,410
"Current Measures","Alberta","Exports",2033,410
"Current Measures","Alberta","Exports",2034,410
"Current Measures","Alberta","Exports",2035,410
"Current Measures","Alberta","Exports",2036,410
"Current Measures","Alberta","Exports",2037,410
"Current Measures","Alberta","Exports",2038,410
"Current Measures","Alberta","Exports",2039,410
"Current Measures","Alberta","Exports",2040,410
"Current Measures","Alberta","Exports",2041,410
"Current Measures","Alberta","Exports",2042,410
"Current Measures","Alberta","Exports",2043,410
"Current Measures","Alberta","Exports",2044,410
"Current Measures","Alberta","Exports",2045,410
"Current Measures","Alberta","Exports",2046,410
"Current Measures","Alberta","Exports",2047,410
"Current Measures","Alberta","Exports",2048,410
"Current Measures","Alberta","Exports",2049,410
"Current Measures","Alberta","Exports",2050,410
"Current Measures","British Columbia","Exports",2005,8258.69
"Current Measures","British Columbia","Exports",2006,5081.5
"Current Measures","British Columbia","Exports",2007,10078.97
"Current Measures","British Columbia","Exports",2008,8431.62
"Current Measures","British Columbia","Exports",2009,6852.32
"Current Measures","British Columbia","Exports",2010,5670.65
"Current Measures","British Columbia","Exports",2011,9953.89
"Current Measures","British Columbia","Exports",2012,11065.28
"Current Measures","British Columbia","Exports",2013,9869.6
"Current Measures","British Columbia","Exports",2014,7395.15
"Current Measures","British Columbia","Exports",2015,12392
"Current Measures","British Columbia","Exports",2016,13720
"Current Measures","British Columbia","Exports",2017,13974
"Current Measures","British Columbia","Exports",2018,8782.729
"Current Measures","British Columbia","Exports",2019,6142.035
"Current Measures","British Columbia","Exports",2020,11954.427
"Current Measures","British Columbia","Exports",2021,11430.41
"Current Measures","British Columbia","Exports",2022,8345.41
"Current Measures","British Columbia","Exports",2023,7867.28
"Current Measures","British Columbia","Exports",2024,6857.65
"Current Measures","British Columbia","Exports",2025,8440.35
"Current Measures","British Columbia","Exports",2026,7768.11
"Current Measures","British Columbia","Exports",2027,7273.34
"Current Measures","British Columbia","Exports",2028,6755.89
"Current Measures","British Columbia","Exports",2029,6546.91
"Current Measures","British Columbia","Exports",2030,6317.29
"Current Measures","British Columbia","Exports",2031,6496.08
"Current Measures","British Columbia","Exports",2032,6391.45
"Current Measures","British Columbia","Exports",2033,5912.27
"Current Measures","British Columbia","Exports",2034,5959.49
"Current Measures","British Columbia","Exports",2035,5625.01
"Current Measures","British Columbia","Exports",2036,5399.6
"Current Measures","British Columbia","Exports",2037,5630.9
"Current Measures","British Columbia","Exports",2038,5821.78
"Current Measures","British Columbia","Exports",2039,6361.16
"Current Measures","British Columbia","Exports",2040,6247.23
"Current Measures","British Columbia","Exports",2041,6564.69
"Current Measures","British Columbia","Exports",2042,6071.6
"Current Measures","British Columbia","Exports",2043,5529.4
"Current Measures","British Columbia","Exports",2044,5948.13
"Current Measures","British Columbia","Exports",2045,5319.71
"Current Measures","British Columbia","Exports",2046,5515.75
"Current Measures","British Columbia","Exports",2047,5650.23
"Current Measures","British Columbia","Exports",2048,5811.37
"Current Measures","British Columbia","Exports",2049,5969.02
"Current Measures","British Columbia","Exports",2050,6125.6
"Current Measures","Canada","Exports",2005,43527.53
"Current Measures","Canada","Exports",2006,42735.42
"Current Measures","Canada","Exports",2007,50331
"Current Measures","Canada","Exports",2008,56022.14
"Current Measures","Canada","Exports",2009,51781.53
"Current Measures","Canada","Exports",2010,44387.87
"Current Measures","Canada","Exports",2011,51516.68
"Current Measures","Canada","Exports",2012,57864.48
"Current Measures","Canada","Exports",2013,62114.56
"Current Measures","Canada","Exports",2014,58794.69
"Current Measures","Canada","Exports",2015,67097
"Current Measures","Canada","Exports",2016,73102.68
"Current Measures","Canada","Exports",2017,72039.76
"Current Measures","Canada","Exports",2018,60010.029
"Current Measures","Canada","Exports",2019,48886.67
"Current Measures","Canada","Exports",2020,67395.960035
"Current Measures","Canada","Exports",2021,60402.79
"Current Measures","Canada","Exports",2022,60153.5599999999
"Current Measures","Canada","Exports",2023,53558.1899999999
"Current Measures","Canada","Exports",2024,54416.47
"Current Measures","Canada","Exports",2025,51521.61
"Current Measures","Canada","Exports",2026,52962.18
"Current Measures","Canada","Exports",2027,56996.6199999999
"Current Measures","Canada","Exports",2028,59369.09
"Current Measures","Canada","Exports",2029,60187.09
"Current Measures","Canada","Exports",2030,61992.8299999999
"Current Measures","Canada","Exports",2031,59811.05
"Current Measures","Canada","Exports",2032,60911.0799999999
"Current Measures","Canada","Exports",2033,59595.3599999998
"Current Measures","Canada","Exports",2034,61035.86
"Current Measures","Canada","Exports",2035,59555.23
"Current Measures","Canada","Exports",2036,58963.0099999999
"Current Measures","Canada","Exports",2037,58270.8999999999
"Current Measures","Canada","Exports",2038,58524.5499999999
"Current Measures","Canada","Exports",2039,59356.6299999999
"Current Measures","Canada","Exports",2040,59640.7099999997
"Current Measures","Canada","Exports",2041,58282.4299999999
"Current Measures","Canada","Exports",2042,57530.78
"Current Measures","Canada","Exports",2043,56770.8399999999
"Current Measures","Canada","Exports",2044,57564.8099999998
"Current Measures","Canada","Exports",2045,56602.14
"Current Measures","Canada","Exports",2046,56755.46
"Current Measures","Canada","Exports",2047,56764.32
"Current Measures","Canada","Exports",2048,56933.2099999998
"Current Measures","Canada","Exports",2049,56982.0599999999
"Current Measures","Canada","Exports",2050,57095.1199999999
"Current Measures","Manitoba","Exports",2005,12140.6
"Current Measures","Manitoba","Exports",2006,12344.45
"Current Measures","Manitoba","Exports",2007,11092.81
"Current Measures","Manitoba","Exports",2008,9880.37
"Current Measures","Manitoba","Exports",2009,9238.32
"Current Measures","Manitoba","Exports",2010,9071.36
"Current Measures","Manitoba","Exports",2011,9343.81
"Current Measures","Manitoba","Exports",2012,8048.29
"Current Measures","Manitoba","Exports",2013,9843.12
"Current Measures","Manitoba","Exports",2014,8571.26
"Current Measures","Manitoba","Exports",2015,9217
"Current Measures","Manitoba","Exports",2016,9871.49
"Current Measures","Manitoba","Exports",2017,9950.8
"Current Measures","Manitoba","Exports",2018,5518.776
"Current Measures","Manitoba","Exports",2019,9944.353
"Current Measures","Manitoba","Exports",2020,10414.588
"Current Measures","Manitoba","Exports",2021,5442.08
"Current Measures","Manitoba","Exports",2022,8787.86999999999
"Current Measures","Manitoba","Exports",2023,8943.03
"Current Measures","Manitoba","Exports",2024,8936.49
"Current Measures","Manitoba","Exports",2025,8815.72
"Current Measures","Manitoba","Exports",2026,8780.06
"Current Measures","Manitoba","Exports",2027,11517.44
"Current Measures","Manitoba","Exports",2028,11404.57
"Current Measures","Manitoba","Exports",2029,15245.57
"Current Measures","Manitoba","Exports",2030,15084.3699999999
"Current Measures","Manitoba","Exports",2031,14917.8
"Current Measures","Manitoba","Exports",2032,14828.51
"Current Measures","Manitoba","Exports",2033,14662.8
"Current Measures","Manitoba","Exports",2034,14496.02
"Current Measures","Manitoba","Exports",2035,14340.83
"Current Measures","Manitoba","Exports",2036,14274.07
"Current Measures","Manitoba","Exports",2037,14141.1999999999
"Current Measures","Manitoba","Exports",2038,14013.9
"Current Measures","Manitoba","Exports",2039,13956.2799999999
"Current Measures","Manitoba","Exports",2040,14284.3699999999
"Current Measures","Manitoba","Exports",2041,14227.82
"Current Measures","Manitoba","Exports",2042,14270.22
"Current Measures","Manitoba","Exports",2043,14311.44
"Current Measures","Manitoba","Exports",2044,14245.56
"Current Measures","Manitoba","Exports",2045,14163.05
"Current Measures","Manitoba","Exports",2046,14083.76
"Current Measures","Manitoba","Exports",2047,14098.15
"Current Measures","Manitoba","Exports",2048,14131.8599999999
"Current Measures","Manitoba","Exports",2049,14106.99
"Current Measures","Manitoba","Exports",2050,14117.74
"Current Measures","New Brunswick","Exports",2005,2961.74
"Current Measures","New Brunswick","Exports",2006,2140.79
"Current Measures","New Brunswick","Exports",2007,1780.26
"Current Measures","New Brunswick","Exports",2008,1112.42
"Current Measures","New Brunswick","Exports",2009,1874.65
"Current Measures","New Brunswick","Exports",2010,1036.7
"Current Measures","New Brunswick","Exports",2011,1083.35
"Current Measures","New Brunswick","Exports",2012,778.73
"Current Measures","New Brunswick","Exports",2013,4050.39
"Current Measures","New Brunswick","Exports",2014,2068.64
"Current Measures","New Brunswick","Exports",2015,1490
"Current Measures","New Brunswick","Exports",2016,1756.65
"Current Measures","New Brunswick","Exports",2017,1232.8
"Current Measures","New Brunswick","Exports",2018,1231.808
"Current Measures","New Brunswick","Exports",2019,244.0973
"Current Measures","New Brunswick","Exports",2020,1683.958
"Current Measures","New Brunswick","Exports",2021,2154.52
"Current Measures","New Brunswick","Exports",2022,2913.08
"Current Measures","New Brunswick","Exports",2023,1402.96999999999
"Current Measures","New Brunswick","Exports",2024,963.08
"Current Measures","New Brunswick","Exports",2025,807.52
"Current Measures","New Brunswick","Exports",2026,799.67
"Current Measures","New Brunswick","Exports",2027,995.53
"Current Measures","New Brunswick","Exports",2028,931.96
"Current Measures","New Brunswick","Exports",2029,1546.59
"Current Measures","New Brunswick","Exports",2030,1083.17
"Current Measures","New Brunswick","Exports",2031,683.64
"Current Measures","New Brunswick","Exports",2032,678.35
"Current Measures","New Brunswick","Exports",2033,988.77
"Current Measures","New Brunswick","Exports",2034,874.97
"Current Measures","New Brunswick","Exports",2035,672.72
"Current Measures","New Brunswick","Exports",2036,832.2
"Current Measures","New Brunswick","Exports",2037,821.4
"Current Measures","New Brunswick","Exports",2038,825.47
"Current Measures","New Brunswick","Exports",2039,1327.09
"Current Measures","New Brunswick","Exports",2040,1382.63999999999
"Current Measures","New Brunswick","Exports",2041,318.86
"Current Measures","New Brunswick","Exports",2042,318.86
"Current Measures","New Brunswick","Exports",2043,318.86
"Current Measures","New Brunswick","Exports",2044,811.25
"Current Measures","New Brunswick","Exports",2045,824.29
"Current Measures","New Brunswick","Exports",2046,841.96
"Current Measures","New Brunswick","Exports",2047,851.24
"Current Measures","New Brunswick","Exports",2048,859.75
"Current Measures","New Brunswick","Exports",2049,851.9
"Current Measures","New Brunswick","Exports",2050,844.68
"Current Measures","Newfoundland and Labrador","Exports",2005,0
"Current Measures","Newfoundland and Labrador","Exports",2006,0
"Current Measures","Newfoundland and Labrador","Exports",2007,0
"Current Measures","Newfoundland and Labrador","Exports",2008,0
"Current Measures","Newfoundland and Labrador","Exports",2009,0
"Current Measures","Newfoundland and Labrador","Exports",2010,0
"Current Measures","Newfoundland and Labrador","Exports",2011,0
"Current Measures","Newfoundland and Labrador","Exports",2012,0
"Current Measures","Newfoundland and Labrador","Exports",2013,0
"Current Measures","Newfoundland and Labrador","Exports",2014,0
"Current Measures","Newfoundland and Labrador","Exports",2015,0
"Current Measures","Newfoundland and Labrador","Exports",2016,0
"Current Measures","Newfoundland and Labrador","Exports",2017,0
"Current Measures","Newfoundland and Labrador","Exports",2018,0
"Current Measures","Newfoundland and Labrador","Exports",2019,0
"Current Measures","Newfoundland and Labrador","Exports",2020,1205.3052
"Current Measures","Newfoundland and Labrador","Exports",2021,1152.64
"Current Measures","Newfoundland and Labrador","Exports",2022,1200
"Current Measures","Newfoundland and Labrador","Exports",2023,1200
"Current Measures","Newfoundland and Labrador","Exports",2024,1200
"Current Measures","Newfoundland and Labrador","Exports",2025,1200
"Current Measures","Newfoundland and Labrador","Exports",2026,1200
"Current Measures","Newfoundland and Labrador","Exports",2027,1200
"Current Measures","Newfoundland and Labrador","Exports",2028,1200
"Current Measures","Newfoundland and Labrador","Exports",2029,1200
"Current Measures","Newfoundland and Labrador","Exports",2030,1200
"Current Measures","Newfoundland and Labrador","Exports",2031,1200
"Current Measures","Newfoundland and Labrador","Exports",2032,1200
"Current Measures","Newfoundland and Labrador","Exports",2033,1200
"Current Measures","Newfoundland and Labrador","Exports",2034,1200
"Current Measures","Newfoundland and Labrador","Exports",2035,1200
"Current Measures","Newfoundland and Labrador","Exports",2036,1200
"Current Measures","Newfoundland and Labrador","Exports",2037,1200
"Current Measures","Newfoundland and Labrador","Exports",2038,1200
"Current Measures","Newfoundland and Labrador","Exports",2039,1200
"Current Measures","Newfoundland and Labrador","Exports",2040,1200
"Current Measures","Newfoundland and Labrador","Exports",2041,1200
"Current Measures","Newfoundland and Labrador","Exports",2042,1200
"Current Measures","Newfoundland and Labrador","Exports",2043,1200
"Current Measures","Newfoundland and Labrador","Exports",2044,1200
"Current Measures","Newfoundland and Labrador","Exports",2045,1200
"Current Measures","Newfoundland and Labrador","Exports",2046,1200
"Current Measures","Newfoundland and Labrador","Exports",2047,1200
"Current Measures","Newfoundland and Labrador","Exports",2048,1200
"Current Measures","Newfoundland and Labrador","Exports",2049,1200
"Current Measures","Newfoundland and Labrador","Exports",2050,1200
"Current Measures","Nova Scotia","Exports",2005,104.43
"Current Measures","Nova Scotia","Exports",2006,228.6
"Current Measures","Nova Scotia","Exports",2007,30.63
"Current Measures","Nova Scotia","Exports",2008,12.69
"Current Measures","Nova Scotia","Exports",2009,28.98
"Current Measures","Nova Scotia","Exports",2010,4.11
"Current Measures","Nova Scotia","Exports",2011,4.98
"Current Measures","Nova Scotia","Exports",2012,1.09
"Current Measures","Nova Scotia","Exports",2013,1.09
"Current Measures","Nova Scotia","Exports",2014,0
"Current Measures","Nova Scotia","Exports",2015,0
"Current Measures","Nova Scotia","Exports",2016,0
"Current Measures","Nova Scotia","Exports",2017,0
"Current Measures","Nova Scotia","Exports",2018,0
"Current Measures","Nova Scotia","Exports",2019,0
"Current Measures","Nova Scotia","Exports",2020,0.451
"Current Measures","Nova Scotia","Exports",2021,2.64
"Current Measures","Nova Scotia","Exports",2022,0
"Current Measures","Nova Scotia","Exports",2023,0
"Current Measures","Nova Scotia","Exports",2024,0
"Current Measures","Nova Scotia","Exports",2025,0
"Current Measures","Nova Scotia","Exports",2026,0
"Current Measures","Nova Scotia","Exports",2027,0
"Current Measures","Nova Scotia","Exports",2028,0
"Current Measures","Nova Scotia","Exports",2029,0
"Current Measures","Nova Scotia","Exports",2030,0
"Current Measures","Nova Scotia","Exports",2031,0
"Current Measures","Nova Scotia","Exports",2032,0
"Current Measures","Nova Scotia","Exports",2033,0
"Current Measures","Nova Scotia","Exports",2034,0
"Current Measures","Nova Scotia","Exports",2035,0
"Current Measures","Nova Scotia","Exports",2036,0
"Current Measures","Nova Scotia","Exports",2037,0
"Current Measures","Nova Scotia","Exports",2038,0
"Current Measures","Nova Scotia","Exports",2039,0
"Current Measures","Nova Scotia","Exports",2040,0
"Current Measures","Nova Scotia","Exports",2041,0
"Current Measures","Nova Scotia","Exports",2042,0
"Current Measures","Nova Scotia","Exports",2043,0
"Current Measures","Nova Scotia","Exports",2044,0
"Current Measures","Nova Scotia","Exports",2045,0
"Current Measures","Nova Scotia","Exports",2046,0
"Current Measures","Nova Scotia","Exports",2047,0
"Current Measures","Nova Scotia","Exports",2048,0
