Country,Scenario,Year,Technology,Mode,Powertrain,Metal,Metal_demand_t
Canada,Global Net-zero,2029,Vehicle battery,Cars,FCEV,Nickel,0.007200320917657665
Canada,Global Net-zero,2029,Vehicle battery,Trucks,FCEV,Cobalt,3.09876048245265
Canada,Global Net-zero,2029,Vehicle battery,Trucks,FCEV,Copper,4.547569279825868
Canada,Global Net-zero,2029,Vehicle battery,Trucks,FCEV,Lithium,5.362052106183536
Canada,Global Net-zero,2029,Vehicle battery,Trucks,FCEV,Manganese,2.2737846399129316
Canada,Global Net-zero,2029,Vehicle battery,Trucks,FCEV,Nickel,8.084568572334843
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Aluminum,55.995847599754214
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Cobalt,1854.6790049486015
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Copper,595.2262090885008
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Lithium,155.09123982434878
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Manganese,1801.0971117556323
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Nickel,168.9527036159071
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Cobalt,0.0
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Copper,0.0
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Lithium,0.0
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Manganese,0.0
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Cobalt,218.49298484350953
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Copper,708.5185223266535
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Graphite,95.32978579491741
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Lithium,261.4955942807104
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Manganese,86.80410073444833
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Nickel,1156.2329433264465
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Cobalt,576.3694497361927
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Copper,845.847886047611
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Lithium,997.3416917501376
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Manganese,422.9239430238052
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Nickel,1503.7297544542805
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Manganese,317.19295726785526
Canada,Global Net-zero,2029,Vehicle battery,Cars,PHEV,Nickel,191.32281295490367
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Aluminum,8.400581351739472
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Cobalt,278.24173631228916
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Copper,89.29673192691145
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Lithium,23.267021269132414
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Manganese,270.2033000345655
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Nickel,25.346538933861684
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Cobalt,0.0
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Copper,0.0
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Lithium,0.0
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Manganese,0.0
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Cobalt,32.77864650039403
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Copper,106.29301530646742
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Graphite,14.301517972157935
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Lithium,39.22996270327389
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Manganese,13.022481865021755
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Nickel,173.45980672355466
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Cobalt,86.46781250235874
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Copper,126.89537318426098
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Lithium,149.6227019709454
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Manganese,63.447686592130445
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Nickel,225.59180144243146
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Manganese,47.585764944098024
Canada,Global Net-zero,2029,Vehicle battery,Vans,PHEV,Nickel,28.702536412331355
Canada,Global Net-zero,2030,Vehicle battery,2 and 3 wheelers,BEV,Aluminum,0.20387475157360962
Canada,Global Net-zero,2030,Vehicle battery,2 and 3 wheelers,BEV,Cobalt,6.752683236182417
Canada,Global Net-zero,2030,Vehicle battery,2 and 3 wheelers,BEV,Copper,2.1671534713683336
Canada,Global Net-zero,2030,Vehicle battery,2 and 3 wheelers,BEV,Lithium,0.5646702272718345
Canada,Global Net-zero,2030,Vehicle battery,2 and 3 wheelers,BEV,Manganese,6.5575974283624765
Canada,Global Net-zero,2030,Vehicle battery,2 and 3 wheelers,BEV,Nickel,0.6151382996037362
Canada,Global Net-zero,2030,Vehicle battery,Buses,BEV,Cobalt,117.2690100570696
Canada,Global Net-zero,2030,Vehicle battery,Buses,BEV,Copper,172.097504996264
Canada,Global Net-zero,2030,Vehicle battery,Buses,BEV,Lithium,202.92066648173952
Canada,Global Net-zero,2030,Vehicle battery,Buses,BEV,Manganese,86.04875249813195
Canada,Global Net-zero,2030,Vehicle battery,Buses,BEV,Nickel,305.9511564655725
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Aluminum,987.3934046800308
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Cobalt,32704.17175170699
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Copper,10495.821714274087
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Lithium,2734.7754144341784
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Manganese,31759.344407951594
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Nickel,2979.1992157278987
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Cobalt,0.0
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Copper,0.0
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Lithium,0.0
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Manganese,0.0
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Cobalt,3500.9857806030054
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Copper,11352.82798088953
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Graphite,1527.5008704511754
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Lithium,4190.030896977309
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Manganese,1390.8909825502897
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Nickel,18526.70508643517
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Cobalt,9195.379518760696
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Copper,13494.629756849909
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Lithium,15911.557022536403
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Manganese,6747.31487842495
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Nickel,23990.455760951245
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Manganese,5903.900518621856
Canada,Global Net-zero,2030,Vehicle battery,Cars,BEV,Nickel,3561.0842824444962
Canada,Global Net-zero,2030,Vehicle battery,Trucks,BEV,Cobalt,1302.9890006341068
Canada,Global Net-zero,2030,Vehicle battery,Trucks,BEV,Copper,1912.1944999584894
Canada,Global Net-zero,2030,Vehicle battery,Trucks,BEV,Lithium,2254.6740720193284
Canada,Global Net-zero,2030,Vehicle battery,Trucks,BEV,Manganese,956.097249979244
Canada,Global Net-zero,2030,Vehicle battery,Trucks,BEV,Nickel,3399.4572940619178
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Aluminum,65.95947845028547
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Cobalt,2184.6916352354874
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Copper,701.1378877956374
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Lithium,182.68742647029939
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Manganese,2121.57563858786
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Nickel,199.0153322247382
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Cobalt,0.0
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Copper,0.0
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Lithium,0.0
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Manganese,0.0
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Cobalt,233.87151975688093
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Copper,758.3872942699485
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Graphite,102.0395318317587
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Lithium,279.900849393221
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Manganese,92.91377008939183
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Nickel,1237.6139025351429
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Cobalt,614.266243156079
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Copper,901.463121409002
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Lithium,1062.917776809112
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Manganese,450.73156070450074
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Nickel,1602.6012957720468
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Manganese,394.3901156164398
Canada,Global Net-zero,2030,Vehicle battery,Vans,BEV,Nickel,237.88619700540158
Canada,Global Net-zero,2030,Vehicle battery,Buses,FCEV,Cobalt,0.8469428504121694
Canada,Global Net-zero,2030,Vehicle battery,Buses,FCEV,Copper,1.242926424973018
Canada,Global Net-zero,2030,Vehicle battery,Buses,FCEV,Lithium,1.4655381468125632
Canada,Global Net-zero,2030,Vehicle battery,Buses,FCEV,Manganese,0.6214632124865085
Canada,Global Net-zero,2030,Vehicle battery,Buses,FCEV,Nickel,2.2096472411402464
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Aluminum,0.002798280903951504
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Cobalt,0.0926838875554449
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Copper,0.0297452437246634
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Lithium,0.007750375668436942
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Manganese,0.09000623921281828
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Nickel,0.008443074700443436
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Cobalt,0.0
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Copper,0.0
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Lithium,0.0
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Manganese,0.0
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Cobalt,0.009921822050291917
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Copper,0.03217400642357356
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Graphite,0.004328949835286732
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Lithium,0.011874581489409376
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Manganese,0.003941796306822683
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Nickel,0.052504832228763634
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Cobalt,0.02605978001268213
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Copper,0.038243889999169785
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Lithium,0.04509348144038656
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Manganese,0.01912194499958488
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Nickel,0.06798914588123833
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Manganese,0.016731701874636837
Canada,Global Net-zero,2030,Vehicle battery,Cars,FCEV,Nickel,0.010092141691138248
Canada,Global Net-zero,2030,Vehicle battery,Trucks,FCEV,Cobalt,3.908967001902321
Canada,Global Net-zero,2030,Vehicle battery,Trucks,FCEV,Copper,5.736583499875469
Canada,Global Net-zero,2030,Vehicle battery,Trucks,FCEV,Lithium,6.764022216057986
Canada,Global Net-zero,2030,Vehicle battery,Trucks,FCEV,Manganese,2.868291749937732
Canada,Global Net-zero,2030,Vehicle battery,Trucks,FCEV,Nickel,10.198371882185754
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Aluminum,74.35432116213998
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Cobalt,2462.7432979018226
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Copper,790.3736189696276
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Lithium,205.93855347561023
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Manganese,2391.594356226315
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Nickel,224.3445563260685
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Cobalt,0.0
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Copper,0.0
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Lithium,0.0
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Manganese,0.0
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Cobalt,263.6369859077567
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Copper,854.9093135406692
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Graphite,115.02638133761889
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Lithium,315.5245938614492
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Manganese,104.73915900985988
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Nickel,1395.128399221434
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Cobalt,692.4455831941254
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Copper,1016.1947914065115
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Lithium,1198.1982211302716
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Manganese,508.09739570325536
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Nickel,1806.568733415762
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Manganese,444.5852212403503
Canada,Global Net-zero,2030,Vehicle battery,Cars,PHEV,Nickel,268.1626220788163
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Aluminum,11.1547471919804
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Cobalt,369.46445690673363
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Copper,118.57304012757254
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Lithium,30.895211807437786
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Manganese,358.79058557064025
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Nickel,33.656508063024816
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Cobalt,0.0
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Copper,0.0
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Lithium,0.0
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Manganese,0.0
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Cobalt,39.55121749876367
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Copper,128.25478217762813
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Graphite,17.256430886262997
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Lithium,47.335474554354185
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Manganese,15.71312630651145
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Nickel,209.29926264448866
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Cobalt,103.8817287819832
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Copper,152.45107236240483
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Lithium,179.75550087322097
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Manganese,76.22553618120236
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Nickel,271.0241609528679
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Manganese,66.69734415855234
Canada,Global Net-zero,2030,Vehicle battery,Vans,PHEV,Nickel,40.23016024993167
Canada,Global Net-zero,2031,Vehicle battery,2 and 3 wheelers,BEV,Aluminum,0.25057084699652754
Canada,Global Net-zero,2031,Vehicle battery,2 and 3 wheelers,BEV,Cobalt,8.299338416991617
Canada,Global Net-zero,2031,Vehicle battery,2 and 3 wheelers,BEV,Copper,2.6635249176314373
Canada,Global Net-zero,2031,Vehicle battery,2 and 3 wheelers,BEV,Lithium,0.6940040197676949
Canada,Global Net-zero,2031,Vehicle battery,2 and 3 wheelers,BEV,Manganese,8.059569560254127
Canada,Global Net-zero,2031,Vehicle battery,2 and 3 wheelers,BEV,Nickel,0.7560314534390037
Canada,Global Net-zero,2031,Vehicle battery,Buses,BEV,Cobalt,144.128662081214
Canada,Global Net-zero,2031,Vehicle battery,Buses,BEV,Copper,211.51524286386905
Canada,Global Net-zero,2031,Vehicle battery,Buses,BEV,Lithium,249.39823534289502
Canada,Global Net-zero,2031,Vehicle battery,Buses,BEV,Manganese,105.75762143193445
Canada,Global Net-zero,2031,Vehicle battery,Buses,BEV,Nickel,376.02714325057764
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Aluminum,1274.2264542852827
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Cobalt,42204.57683228973
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Copper,13544.807595837514
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Lithium,3529.2145593480723
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Manganese,40985.2816755276
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Nickel,3844.6423029295215
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Cobalt,0.0
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Copper,0.0
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Lithium,0.0
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Manganese,0.0
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Cobalt,4068.160673164495
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Copper,13192.035390986763
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Graphite,1774.9626416145265
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Lithium,4868.834089206529
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Manganese,1616.2213589155515
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Nickel,21528.111725998097
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Cobalt,11018.979379589957
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Copper,16170.84392466389
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Lithium,19067.08889728657
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Manganese,8085.4219623319395
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Nickel,28748.170404228684
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Manganese,6893.340519167645
Canada,Global Net-zero,2031,Vehicle battery,Cars,BEV,Nickel,4157.889601784119
Canada,Global Net-zero,2031,Vehicle battery,Trucks,BEV,Cobalt,1601.4295786801558
Canada,Global Net-zero,2031,Vehicle battery,Trucks,BEV,Copper,2350.1693651541004
Canada,Global Net-zero,2031,Vehicle battery,Trucks,BEV,Lithium,2771.0915038099447
Canada,Global Net-zero,2031,Vehicle battery,Trucks,BEV,Manganese,1175.0846825770495
Canada,Global Net-zero,2031,Vehicle battery,Trucks,BEV,Nickel,4178.079369450863
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Aluminum,85.12039067087922
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Cobalt,2819.3340798898
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Copper,904.8150823130323
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Lithium,235.75724789167285
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Manganese,2737.8831888510344
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Nickel,256.82833197707333
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Cobalt,0.0
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Copper,0.0
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Lithium,0.0
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Manganese,0.0
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Cobalt,271.7597210818388
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Copper,881.2493277379823
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Graphite,118.5703788932781
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Lithium,325.24600191055765
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Manganese,107.96620413808341
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Nickel,1438.1127266355006
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Cobalt,736.0856670576288
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Copper,1080.2385617690456
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Lithium,1273.7124162154998
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Manganese,540.1192808845225
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Nickel,1920.4243387440217
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Manganese,460.4863099848832
Canada,Global Net-zero,2031,Vehicle battery,Vans,BEV,Nickel,277.7537588236355
Canada,Global Net-zero,2031,Vehicle battery,Buses,FCEV,Cobalt,1.040929226142101
Canada,Global Net-zero,2031,Vehicle battery,Buses,FCEV,Copper,1.5276100873501652
Canada,Global Net-zero,2031,Vehicle battery,Buses,FCEV,Lithium,1.801209477476464
Canada,Global Net-zero,2031,Vehicle battery,Buses,FCEV,Manganese,0.7638050436750821
Canada,Global Net-zero,2031,Vehicle battery,Buses,FCEV,Nickel,2.7157515901430602
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Aluminum,0.0036111680890676024
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Cobalt,0.1196081124801733
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Copper,0.03838609440115894
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Lithium,0.010001822637828544
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Manganese,0.11615262013307419
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Nickel,0.01089574741720917
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Cobalt,0.0
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Copper,0.0
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Lithium,0.0
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Manganese,0.0
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Cobalt,0.011529200288320432
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Copper,0.03738633511615682
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Graphite,0.005030258498502707
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Lithium,0.013798315232569108
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Manganese,0.004580384417979296
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Nickel,0.06101084294817275
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Cobalt,0.031227876784263038
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Copper,0.045828302620504954
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Lithium,0.05403628432429392
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Manganese,0.022914151310252463
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Nickel,0.08147254770429183
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Manganese,0.01953578284784353
Canada,Global Net-zero,2031,Vehicle battery,Cars,FCEV,Nickel,0.011783492798578475
Canada,Global Net-zero,2031,Vehicle battery,Trucks,FCEV,Cobalt,4.8042887360404665
Canada,Global Net-zero,2031,Vehicle battery,Trucks,FCEV,Copper,7.050508095462301
Canada,Global Net-zero,2031,Vehicle battery,Trucks,FCEV,Lithium,8.313274511429833
Canada,Global Net-zero,2031,Vehicle battery,Trucks,FCEV,Manganese,3.525254047731148
Canada,Global Net-zero,2031,Vehicle battery,Trucks,FCEV,Nickel,12.534238108352586
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Aluminum,95.95389493808203
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Cobalt,3178.1584173303195
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Copper,1019.9733655165093
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Lithium,265.7627158051585
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Manganese,3086.3410492502576
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Nickel,289.51557422870087
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Cobalt,0.0
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Copper,0.0
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Lithium,0.0
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Manganese,0.0
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Cobalt,306.34732194680004
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Copper,993.4083330864527
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Graphite,133.6611543887862
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Lithium,366.6409476082649
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Manganese,121.70735739202128
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Nickel,1621.145255480019
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Cobalt,829.769297410418
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Copper,1217.7234696305604
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Lithium,1435.8212691883814
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Manganese,608.8617348152798
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Nickel,2164.841981856897
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Manganese,519.0936585284138
Canada,Global Net-zero,2031,Vehicle battery,Cars,PHEV,Nickel,313.10423721937093
Canada,Global Net-zero,2031,Vehicle battery,Vans,PHEV,Aluminum,14.395147765334627
