Country,Mode,Powertrain,Year,Value,Mass_vehicule,Scenario
Canada,Cars,BEV,2040,5856718.8531936975,1.0,Global Net-zero
Canada,Trucks,BEV,2040,61649.67213888103,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2040,339073.1967638457,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2040,400.7228689027267,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2040,616.4967213888103,1.0,Global Net-zero
Canada,Trucks,FCEV,2040,184.94901641664308,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2040,1911139.8363053119,1.0,Global Net-zero
Canada,Vans,PHEV,2040,197278.9508444193,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2041,5571.3484173035185,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2041,6882.253927257288,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2041,6226801.172280403,1.0,Global Net-zero
Canada,Trucks,BEV,2041,65545.27549768845,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2041,360499.01523728645,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2041,426.04429073497494,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2041,655.4527549768845,1.0,Global Net-zero
Canada,Trucks,FCEV,2041,196.63582649306534,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2041,2031903.540428342,1.0,Global Net-zero
Canada,Vans,PHEV,2041,209744.88159260305,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2042,5874.540345787337,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2042,7256.785133031416,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2042,6565662.739409377,1.0,Global Net-zero
Canada,Trucks,BEV,2042,69112.23936220397,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2042,380117.3164921218,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2042,449.2295558543258,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2042,691.1223936220397,1.0,Global Net-zero
Canada,Trucks,FCEV,2042,207.33671808661188,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2042,2142479.420228323,1.0,Global Net-zero
Canada,Vans,PHEV,2042,221159.16595905268,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2043,6158.510236814795,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2043,7607.571469006511,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2043,6883040.852910653,1.0,Global Net-zero
Canada,Trucks,BEV,2043,72453.06160958581,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2043,398491.83885272196,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2043,470.9449004623078,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2043,724.5306160958581,1.0,Global Net-zero
Canada,Trucks,FCEV,2043,217.35918482875746,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2043,2246044.9098971603,1.0,Global Net-zero
Canada,Vans,PHEV,2043,231849.79715067463,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2044,6423.618973488064,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2044,7935.0587319558435,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2044,7179338.852721954,1.0,Global Net-zero
Canada,Trucks,BEV,2044,75571.987923389,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2044,415645.9335786394,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2044,491.21792150202845,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2044,755.7198792338899,1.0,Global Net-zero
Canada,Trucks,FCEV,2044,226.71596377016698,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2044,2342731.6256250585,1.0,Global Net-zero
Canada,Vans,PHEV,2044,241830.36135484476,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2045,6665.870777903576,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2045,8234.31096093971,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2045,7450090.869421644,1.0,Global Net-zero
Canada,Trucks,BEV,2045,78422.00915180678,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2045,431321.0503349373,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2045,509.7430594867441,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2045,784.2200915180678,1.0,Global Net-zero
Canada,Trucks,FCEV,2045,235.26602745542033,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2045,2431082.28370601,1.0,Global Net-zero
Canada,Vans,PHEV,2045,250950.4292857817,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2046,6894.302764411736,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2046,8516.491650155675,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2046,7705397.207283705,1.0,Global Net-zero
Canada,Trucks,BEV,2046,81109.4442871969,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2046,446101.9435795829,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2046,527.2113878667798,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2046,811.0944428719689,1.0,Global Net-zero
Canada,Trucks,FCEV,2046,243.3283328615907,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2046,2514392.772903104,1.0,Global Net-zero
Canada,Vans,PHEV,2046,259550.22171903006,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2047,7115.777726672328,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2047,8790.078368242286,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2047,7952928.047457308,1.0,Global Net-zero
Canada,Trucks,BEV,2047,83715.03207849797,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2047,460432.67643173883,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2047,544.1477085102368,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2047,837.1503207849797,1.0,Global Net-zero
Canada,Trucks,FCEV,2047,251.1450962354939,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2047,2595165.994433437,1.0,Global Net-zero
Canada,Vans,PHEV,2047,267888.1026511935,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2048,7328.882205868477,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2048,9053.325077837531,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2048,8191103.641853004,1.0,Global Net-zero
Canada,Trucks,BEV,2048,86222.14359845268,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2048,474221.7897914897,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2048,560.4439333899423,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2048,862.2214359845268,1.0,Global Net-zero
Canada,Trucks,FCEV,2048,258.666430795358,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2048,2672886.451552033,1.0,Global Net-zero
Canada,Vans,PHEV,2048,275910.85951504856,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2049,7533.350551938862,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2049,9305.9036229833,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2049,8419627.08746108,1.0,Global Net-zero
Canada,Trucks,BEV,2049,88627.6535522219,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2049,487452.09453722043,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2049,576.0797480894423,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2049,886.276535522219,1.0,Global Net-zero
Canada,Trucks,FCEV,2049,265.8829606566657,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2049,2747457.260118879,1.0,Global Net-zero
Canada,Vans,PHEV,2049,283608.4913671101,1.9577507575642077,Global Net-zero
Canada,2 and 3 wheelers,BEV,2050,7730.068933389943,0.09808569078889517,Global Net-zero
Canada,Buses,BEV,2050,9548.90868242287,5.6752374182090595,Global Net-zero
Canada,Cars,BEV,2050,8639488.807906406,1.0,Global Net-zero
Canada,Trucks,BEV,2050,90941.98745164639,3.6892781241792854,Global Net-zero
Canada,Vans,BEV,2050,500180.9309840551,1.9577507575642077,Global Net-zero
Canada,Buses,FCEV,2050,591.1229184357015,5.6752374182090595,Global Net-zero
Canada,Cars,FCEV,2050,909.4198745164638,1.0,Global Net-zero
Canada,Trucks,FCEV,2050,272.8259623549392,3.6892781241792854,Global Net-zero
Canada,Cars,PHEV,2050,2819201.611001038,1.0,Global Net-zero
Canada,Vans,PHEV,2050,291014.3598452684,1.9577507575642077,Global Net-zero
