Country,Mode,Battery_type,Powertrain,Year,EV_sales,Scenario,Associated_battery_cap,Installed_battery_cap,Technology,Sub-technology,Metal,Metal intensity (g/kWh),Metal_demand_t,Fiability_used
Canada,Vans,NMC,PHEV,2050,114570.12409352878,Current Measures,21.8,0.0,Vehicle battery,NMC,Cobalt,216.0569064717551,0.0,Small variability in data
Canada,Vans,NMC,PHEV,2050,114570.12409352878,Current Measures,21.8,0.0,Vehicle battery,NMC,Copper,317.07315106442,0.0,No comparison
Canada,Vans,NMC,PHEV,2050,114570.12409352878,Current Measures,21.8,0.0,Vehicle battery,NMC,Lithium,373.86187056491104,0.0,Variability in data
Canada,Vans,NMC,PHEV,2050,114570.12409352878,Current Measures,21.8,0.0,Vehicle battery,NMC,Manganese,158.5365755322099,0.0,No comparison
Canada,Vans,NMC,PHEV,2050,114570.12409352878,Current Measures,21.8,0.0,Vehicle battery,NMC,Nickel,563.6856690888599,0.0,No comparison
Canada,Vans,Na-ion,PHEV,2050,114570.12409352878,Current Measures,21.8,261296.99462647634,Vehicle battery,Na-ion,Manganese,554.878014362737,144.98795753728996,Variability in data
Canada,Vans,Na-ion,PHEV,2050,114570.12409352878,Current Measures,21.8,261296.99462647634,Vehicle battery,Na-ion,Nickel,334.688460516676,87.45308886916953,Small variability in data
Canada,2 and 3 wheelers,LFP,BEV,2024,170.0,Canada Net-zero,3.0,510.0,Vehicle battery,LFP,Aluminum,46.40007822418474,0.023664039894334216,No comparison
Canada,2 and 3 wheelers,LFP,BEV,2024,170.0,Canada Net-zero,3.0,510.0,Vehicle battery,LFP,Cobalt,1536.85058087675,0.7837937962471425,Important variability in data
Canada,2 and 3 wheelers,LFP,BEV,2024,170.0,Canada Net-zero,3.0,510.0,Vehicle battery,LFP,Copper,493.2248344592003,0.25154466557419214,Variability in data
Canada,2 and 3 wheelers,LFP,BEV,2024,170.0,Canada Net-zero,3.0,510.0,Vehicle battery,LFP,Lithium,128.51391608843448,0.06554209720510158,Small variability in data
Canada,2 and 3 wheelers,LFP,BEV,2024,170.0,Canada Net-zero,3.0,510.0,Vehicle battery,LFP,Manganese,1492.4507879970258,0.7611499018784831,Variability in data
Canada,2 and 3 wheelers,LFP,BEV,2024,170.0,Canada Net-zero,3.0,510.0,Vehicle battery,LFP,Nickel,140.0,0.0714,Variability in data
Canada,Buses,NMC,BEV,2024,210.0,Canada Net-zero,300.0,63000.0,Vehicle battery,NMC,Cobalt,216.0569064717551,13.61158510772057,Small variability in data
Canada,Buses,NMC,BEV,2024,210.0,Canada Net-zero,300.0,63000.0,Vehicle battery,NMC,Copper,317.07315106442,19.97560851705846,No comparison
Canada,Buses,NMC,BEV,2024,210.0,Canada Net-zero,300.0,63000.0,Vehicle battery,NMC,Lithium,373.86187056491104,23.553297845589395,Variability in data
Canada,Buses,NMC,BEV,2024,210.0,Canada Net-zero,300.0,63000.0,Vehicle battery,NMC,Manganese,158.5365755322099,9.987804258529223,No comparison
Canada,Buses,NMC,BEV,2024,210.0,Canada Net-zero,300.0,63000.0,Vehicle battery,NMC,Nickel,563.6856690888599,35.51219715259817,No comparison
Canada,Cars,LFP,BEV,2024,190000.0,Canada Net-zero,65.0,5126361.5,Vehicle battery,LFP,Aluminum,46.40007822418474,237.86357460544903,No comparison
Canada,Cars,LFP,BEV,2024,190000.0,Canada Net-zero,65.0,5126361.5,Vehicle battery,LFP,Cobalt,1536.85058087675,7878.451649059207,Important variability in data
Canada,Cars,LFP,BEV,2024,190000.0,Canada Net-zero,65.0,5126361.5,Vehicle battery,LFP,Copper,493.2248344592003,2528.4488022155174,Variability in data
Canada,Cars,LFP,BEV,2024,190000.0,Canada Net-zero,65.0,5126361.5,Vehicle battery,LFP,Lithium,128.51391608843448,658.8087916499811,Small variability in data
Canada,Cars,LFP,BEV,2024,190000.0,Canada Net-zero,65.0,5126361.5,Vehicle battery,LFP,Manganese,1492.4507879970258,7650.842260232615,Variability in data
Canada,Cars,LFP,BEV,2024,190000.0,Canada Net-zero,65.0,5126361.5,Vehicle battery,LFP,Nickel,140.0,717.69061,Variability in data
Canada,Cars,LMFP,BEV,2024,190000.0,Canada Net-zero,65.0,745692.9999999997,Vehicle battery,LMFP,,,,
Canada,Cars,LMO,BEV,2024,190000.0,Canada Net-zero,65.0,0.0,Vehicle battery,LMO,Cobalt,500.0,0.0,Variability in data
Canada,Cars,LMO,BEV,2024,190000.0,Canada Net-zero,65.0,0.0,Vehicle battery,LMO,Copper,440.3793092817998,0.0,No comparison
Canada,Cars,LMO,BEV,2024,190000.0,Canada Net-zero,65.0,0.0,Vehicle battery,LMO,Lithium,355.95804320184345,0.0,Variability in data
Canada,Cars,LMO,BEV,2024,190000.0,Canada Net-zero,65.0,0.0,Vehicle battery,LMO,Manganese,1277.1002589838204,0.0,No comparison
Canada,Cars,NCA,BEV,2024,190000.0,Canada Net-zero,65.0,1025296.9999999991,Vehicle battery,NCA,Cobalt,149.56368345160004,153.34719595187502,Small variability in data
Canada,Cars,NCA,BEV,2024,190000.0,Canada Net-zero,65.0,1025296.9999999991,Vehicle battery,NCA,Copper,484.997905396169,497.26689740897547,Variability in data
Canada,Cars,NCA,BEV,2024,190000.0,Canada Net-zero,65.0,1025296.9999999991,Vehicle battery,NCA,Graphite,65.2555225805155,66.90629153523474,No comparison
Canada,Cars,NCA,BEV,2024,190000.0,Canada Net-zero,65.0,1025296.9999999991,Vehicle battery,NCA,Lithium,179.0,183.5281629999998,Small variability in data
Canada,Cars,NCA,BEV,2024,190000.0,Canada Net-zero,65.0,1025296.9999999991,Vehicle battery,NCA,Manganese,59.41948687206784,60.922621631470484,Small variability in data
Canada,Cars,NCA,BEV,2024,190000.0,Canada Net-zero,65.0,1025296.9999999991,Vehicle battery,NCA,Nickel,791.469154288161,811.4909494841878,Small variability in data
Canada,Cars,NMC,BEV,2024,190000.0,Canada Net-zero,65.0,5219604.000000002,Vehicle battery,NMC,Cobalt,216.0569064717551,1127.731493247599,Small variability in data
Canada,Cars,NMC,BEV,2024,190000.0,Canada Net-zero,65.0,5219604.000000002,Vehicle battery,NMC,Copper,317.07315106442,1654.9962875884517,No comparison
Canada,Cars,NMC,BEV,2024,190000.0,Canada Net-zero,65.0,5219604.000000002,Vehicle battery,NMC,Lithium,373.86187056491104,1951.4109150480926,Variability in data
Canada,Cars,NMC,BEV,2024,190000.0,Canada Net-zero,65.0,5219604.000000002,Vehicle battery,NMC,Manganese,158.5365755322099,827.4981437942253,No comparison
Canada,Cars,NMC,BEV,2024,190000.0,Canada Net-zero,65.0,5219604.000000002,Vehicle battery,NMC,Nickel,563.6856690888599,2942.2159731188904,No comparison
Canada,Cars,Na-ion,BEV,2024,190000.0,Canada Net-zero,65.0,233044.50000000006,Vehicle battery,Na-ion,Manganese,554.878014362737,129.31126941815688,Variability in data
Canada,Cars,Na-ion,BEV,2024,190000.0,Canada Net-zero,65.0,233044.50000000006,Vehicle battery,Na-ion,Nickel,334.688460516676,77.99730493687852,Small variability in data
Canada,Trucks,NMC,BEV,2024,2000.0,Canada Net-zero,350.0,700000.0,Vehicle battery,NMC,Cobalt,216.0569064717551,151.23983453022856,Small variability in data
Canada,Trucks,NMC,BEV,2024,2000.0,Canada Net-zero,350.0,700000.0,Vehicle battery,NMC,Copper,317.07315106442,221.951205745094,No comparison
Canada,Trucks,NMC,BEV,2024,2000.0,Canada Net-zero,350.0,700000.0,Vehicle battery,NMC,Lithium,373.86187056491104,261.7033093954377,Variability in data
Canada,Trucks,NMC,BEV,2024,2000.0,Canada Net-zero,350.0,700000.0,Vehicle battery,NMC,Manganese,158.5365755322099,110.97560287254693,No comparison
Canada,Trucks,NMC,BEV,2024,2000.0,Canada Net-zero,350.0,700000.0,Vehicle battery,NMC,Nickel,563.6856690888599,394.57996836220195,No comparison
Canada,Vans,LFP,BEV,2024,11000.0,Canada Net-zero,75.0,342449.25,Vehicle battery,LFP,Aluminum,46.40007822418474,15.889671987813397,No comparison
Canada,Vans,LFP,BEV,2024,11000.0,Canada Net-zero,75.0,342449.25,Vehicle battery,LFP,Cobalt,1536.85058087675,526.2933287833074,Important variability in data
Canada,Vans,LFP,BEV,2024,11000.0,Canada Net-zero,75.0,342449.25,Vehicle battery,LFP,Copper,493.2248344592003,168.9044746419273,Variability in data
Canada,Vans,LFP,BEV,2024,11000.0,Canada Net-zero,75.0,342449.25,Vehicle battery,LFP,Lithium,128.51391608843448,44.00949417904732,Small variability in data
Canada,Vans,LFP,BEV,2024,11000.0,Canada Net-zero,75.0,342449.25,Vehicle battery,LFP,Manganese,1492.4507879970258,511.0886530114905,Variability in data
Canada,Vans,LFP,BEV,2024,11000.0,Canada Net-zero,75.0,342449.25,Vehicle battery,LFP,Nickel,140.0,47.942895,Variability in data
Canada,Vans,LMFP,BEV,2024,11000.0,Canada Net-zero,75.0,49813.49999999997,Vehicle battery,LMFP,,,,
Canada,Vans,LMO,BEV,2024,11000.0,Canada Net-zero,75.0,0.0,Vehicle battery,LMO,Cobalt,500.0,0.0,Variability in data
Canada,Vans,LMO,BEV,2024,11000.0,Canada Net-zero,75.0,0.0,Vehicle battery,LMO,Copper,440.3793092817998,0.0,No comparison
Canada,Vans,LMO,BEV,2024,11000.0,Canada Net-zero,75.0,0.0,Vehicle battery,LMO,Lithium,355.95804320184345,0.0,Variability in data
Canada,Vans,LMO,BEV,2024,11000.0,Canada Net-zero,75.0,0.0,Vehicle battery,LMO,Manganese,1277.1002589838204,0.0,No comparison
Canada,Vans,NCA,BEV,2024,11000.0,Canada Net-zero,75.0,68491.49999999994,Vehicle battery,NCA,Cobalt,149.56368345160004,10.243841025125256,Small variability in data
Canada,Vans,NCA,BEV,2024,11000.0,Canada Net-zero,75.0,68491.49999999994,Vehicle battery,NCA,Copper,484.997905396169,33.21823403744168,Variability in data
Canada,Vans,NCA,BEV,2024,11000.0,Canada Net-zero,75.0,68491.49999999994,Vehicle battery,NCA,Graphite,65.2555225805155,4.469448624823373,No comparison
Canada,Vans,NCA,BEV,2024,11000.0,Canada Net-zero,75.0,68491.49999999994,Vehicle battery,NCA,Lithium,179.0,12.259978499999988,Small variability in data
Canada,Vans,NCA,BEV,2024,11000.0,Canada Net-zero,75.0,68491.49999999994,Vehicle battery,NCA,Manganese,59.41948687206784,4.0697297850982315,Small variability in data
Canada,Vans,NCA,BEV,2024,11000.0,Canada Net-zero,75.0,68491.49999999994,Vehicle battery,NCA,Nickel,791.469154288161,54.20890958092754,Small variability in data
Canada,Vans,NMC,BEV,2024,11000.0,Canada Net-zero,75.0,348678.0000000001,Vehicle battery,NMC,Cobalt,216.0569064717551,75.33429003475864,Small variability in data
Canada,Vans,NMC,BEV,2024,11000.0,Canada Net-zero,75.0,348678.0000000001,Vehicle battery,NMC,Copper,317.07315106442,110.55643216683988,No comparison
Canada,Vans,NMC,BEV,2024,11000.0,Canada Net-zero,75.0,348678.0000000001,Vehicle battery,NMC,Lithium,373.86187056491104,130.3574093048321,Variability in data
Canada,Vans,NMC,BEV,2024,11000.0,Canada Net-zero,75.0,348678.0000000001,Vehicle battery,NMC,Manganese,158.5365755322099,55.2782160834199,No comparison
Canada,Vans,NMC,BEV,2024,11000.0,Canada Net-zero,75.0,348678.0000000001,Vehicle battery,NMC,Nickel,563.6856690888599,196.54479172656553,No comparison
Canada,Vans,Na-ion,BEV,2024,11000.0,Canada Net-zero,75.0,15567.750000000004,Vehicle battery,Na-ion,Manganese,554.878014362737,8.6382022080955,Variability in data
Canada,Vans,Na-ion,BEV,2024,11000.0,Canada Net-zero,75.0,15567.750000000004,Vehicle battery,Na-ion,Nickel,334.688460516676,5.210346281208484,Small variability in data
Canada,Buses,NMC,FCEV,2024,13.0,Canada Net-zero,35.0,455.0,Vehicle battery,NMC,Cobalt,216.0569064717551,0.09830589244464857,Small variability in data
Canada,Buses,NMC,FCEV,2024,13.0,Canada Net-zero,35.0,455.0,Vehicle battery,NMC,Copper,317.07315106442,0.1442682837343111,No comparison
Canada,Buses,NMC,FCEV,2024,13.0,Canada Net-zero,35.0,455.0,Vehicle battery,NMC,Lithium,373.86187056491104,0.17010715110703453,Variability in data
Canada,Buses,NMC,FCEV,2024,13.0,Canada Net-zero,35.0,455.0,Vehicle battery,NMC,Manganese,158.5365755322099,0.0721341418671555,No comparison
Canada,Buses,NMC,FCEV,2024,13.0,Canada Net-zero,35.0,455.0,Vehicle battery,NMC,Nickel,563.6856690888599,0.25647697943543124,No comparison
Canada,Cars,LFP,FCEV,2024,20.0,Canada Net-zero,1.75,14.52815,Vehicle battery,LFP,Aluminum,46.40007822418474,0.0006741072964526895,No comparison
Canada,Cars,LFP,FCEV,2024,20.0,Canada Net-zero,1.75,14.52815,Vehicle battery,LFP,Cobalt,1536.85058087675,0.022327595766564554,Important variability in data
Canada,Cars,LFP,FCEV,2024,20.0,Canada Net-zero,1.75,14.52815,Vehicle battery,LFP,Copper,493.2248344592003,0.007165644378748431,Variability in data
Canada,Cars,LFP,FCEV,2024,20.0,Canada Net-zero,1.75,14.52815,Vehicle battery,LFP,Lithium,128.51391608843448,0.0018670694500201894,Small variability in data
Canada,Cars,LFP,FCEV,2024,20.0,Canada Net-zero,1.75,14.52815,Vehicle battery,LFP,Manganese,1492.4507879970258,0.02168254891563899,Variability in data
Canada,Cars,LFP,FCEV,2024,20.0,Canada Net-zero,1.75,14.52815,Vehicle battery,LFP,Nickel,140.0,0.002033941,Variability in data
Canada,Cars,LMFP,FCEV,2024,20.0,Canada Net-zero,1.75,2.113299999999999,Vehicle battery,LMFP,,,,
Canada,Cars,LMO,FCEV,2024,20.0,Canada Net-zero,1.75,0.0,Vehicle battery,LMO,Cobalt,500.0,0.0,Variability in data
Canada,Cars,LMO,FCEV,2024,20.0,Canada Net-zero,1.75,0.0,Vehicle battery,LMO,Copper,440.3793092817998,0.0,No comparison
Canada,Cars,LMO,FCEV,2024,20.0,Canada Net-zero,1.75,0.0,Vehicle battery,LMO,Lithium,355.95804320184345,0.0,Variability in data
Canada,Cars,LMO,FCEV,2024,20.0,Canada Net-zero,1.75,0.0,Vehicle battery,LMO,Manganese,1277.1002589838204,0.0,No comparison
Canada,Cars,NCA,FCEV,2024,20.0,Canada Net-zero,1.75,2.9056999999999973,Vehicle battery,NCA,Cobalt,149.56368345160004,0.0004345871950053138,Small variability in data
Canada,Cars,NCA,FCEV,2024,20.0,Canada Net-zero,1.75,2.9056999999999973,Vehicle battery,NCA,Copper,484.997905396169,0.0014092584137096469,Variability in data
Canada,Cars,NCA,FCEV,2024,20.0,Canada Net-zero,1.75,2.9056999999999973,Vehicle battery,NCA,Graphite,65.2555225805155,0.00018961297196220373,No comparison
Canada,Cars,NCA,FCEV,2024,20.0,Canada Net-zero,1.75,2.9056999999999973,Vehicle battery,NCA,Lithium,179.0,0.0005201202999999995,Small variability in data
Canada,Cars,NCA,FCEV,2024,20.0,Canada Net-zero,1.75,2.9056999999999973,Vehicle battery,NCA,Manganese,59.41948687206784,0.00017265520300416737,Small variability in data
Canada,Cars,NCA,FCEV,2024,20.0,Canada Net-zero,1.75,2.9056999999999973,Vehicle battery,NCA,Nickel,791.469154288161,0.002299771921615107,Small variability in data
Canada,Cars,NMC,FCEV,2024,20.0,Canada Net-zero,1.75,14.792400000000004,Vehicle battery,NMC,Cobalt,216.0569064717551,0.003196000183292791,Small variability in data
Canada,Cars,NMC,FCEV,2024,20.0,Canada Net-zero,1.75,14.792400000000004,Vehicle battery,NMC,Copper,317.07315106442,0.004690272879805327,No comparison
Canada,Cars,NMC,FCEV,2024,20.0,Canada Net-zero,1.75,14.792400000000004,Vehicle battery,NMC,Lithium,373.86187056491104,0.0055303143341443916,Variability in data
Canada,Cars,NMC,FCEV,2024,20.0,Canada Net-zero,1.75,14.792400000000004,Vehicle battery,NMC,Manganese,158.5365755322099,0.0023451364399026623,No comparison
Canada,Cars,NMC,FCEV,2024,20.0,Canada Net-zero,1.75,14.792400000000004,Vehicle battery,NMC,Nickel,563.6856690888599,0.008338263891430053,No comparison
Canada,Cars,Na-ion,FCEV,2024,20.0,Canada Net-zero,1.75,0.6604500000000002,Vehicle battery,Na-ion,Manganese,554.878014362737,0.0003664691845858698,Variability in data
Canada,Cars,Na-ion,FCEV,2024,20.0,Canada Net-zero,1.75,0.6604500000000002,Vehicle battery,Na-ion,Nickel,334.688460516676,0.00022104499374823875,Small variability in data
Canada,Trucks,NMC,FCEV,2024,6.0,Canada Net-zero,350.0,2100.0,Vehicle battery,NMC,Cobalt,216.0569064717551,0.45371950359068575,Small variability in data
Canada,Trucks,NMC,FCEV,2024,6.0,Canada Net-zero,350.0,2100.0,Vehicle battery,NMC,Copper,317.07315106442,0.6658536172352821,No comparison
Canada,Trucks,NMC,FCEV,2024,6.0,Canada Net-zero,350.0,2100.0,Vehicle battery,NMC,Lithium,373.86187056491104,0.7851099281863132,Variability in data
Canada,Trucks,NMC,FCEV,2024,6.0,Canada Net-zero,350.0,2100.0,Vehicle battery,NMC,Manganese,158.5365755322099,0.33292680861764073,No comparison
Canada,Trucks,NMC,FCEV,2024,6.0,Canada Net-zero,350.0,2100.0,Vehicle battery,NMC,Nickel,563.6856690888599,1.1837399050866058,No comparison
Canada,Cars,LFP,PHEV,2024,62000.0,Canada Net-zero,15.0,386033.7,Vehicle battery,LFP,Aluminum,46.40007822418474,17.911993877171465,No comparison
Canada,Cars,LFP,PHEV,2024,62000.0,Canada Net-zero,15.0,386033.7,Vehicle battery,LFP,Cobalt,1536.85058087675,593.276116083001,Important variability in data
Canada,Cars,LFP,PHEV,2024,62000.0,Canada Net-zero,15.0,386033.7,Vehicle battery,LFP,Copper,493.2248344592003,190.40140777817257,Variability in data
Canada,Cars,LFP,PHEV,2024,62000.0,Canada Net-zero,15.0,386033.7,Vehicle battery,LFP,Lithium,128.51391608843448,49.61070252910789,Small variability in data
Canada,Cars,LFP,PHEV,2024,62000.0,Canada Net-zero,15.0,386033.7,Vehicle battery,LFP,Manganese,1492.4507879970258,576.1362997584075,Variability in data
Canada,Cars,LFP,PHEV,2024,62000.0,Canada Net-zero,15.0,386033.7,Vehicle battery,LFP,Nickel,140.0,54.044718,Variability in data
Canada,Cars,LMFP,PHEV,2024,62000.0,Canada Net-zero,15.0,56153.39999999997,Vehicle battery,LMFP,,,,
Canada,Cars,LMO,PHEV,2024,62000.0,Canada Net-zero,15.0,0.0,Vehicle battery,LMO,Cobalt,500.0,0.0,Variability in data
Canada,Cars,LMO,PHEV,2024,62000.0,Canada Net-zero,15.0,0.0,Vehicle battery,LMO,Copper,440.3793092817998,0.0,No comparison
Canada,Cars,LMO,PHEV,2024,62000.0,Canada Net-zero,15.0,0.0,Vehicle battery,LMO,Lithium,355.95804320184345,0.0,Variability in data
Canada,Cars,LMO,PHEV,2024,62000.0,Canada Net-zero,15.0,0.0,Vehicle battery,LMO,Manganese,1277.1002589838204,0.0,No comparison
Canada,Cars,NCA,PHEV,2024,62000.0,Canada Net-zero,15.0,77208.59999999993,Vehicle battery,NCA,Cobalt,149.56368345160004,11.547602610141197,Small variability in data
Canada,Cars,NCA,PHEV,2024,62000.0,Canada Net-zero,15.0,77208.59999999993,Vehicle battery,NCA,Copper,484.997905396169,37.44600927857062,Variability in data
Canada,Cars,NCA,PHEV,2024,62000.0,Canada Net-zero,15.0,77208.59999999993,Vehicle battery,NCA,Graphite,65.2555225805155,5.038287540709985,No comparison
Canada,Cars,NCA,PHEV,2024,62000.0,Canada Net-zero,15.0,77208.59999999993,Vehicle battery,NCA,Lithium,179.0,13.820339399999988,Small variability in data
Canada,Cars,NCA,PHEV,2024,62000.0,Canada Net-zero,15.0,77208.59999999993,Vehicle battery,NCA,Manganese,59.41948687206784,4.5876953941107335,Small variability in data
Canada,Cars,NCA,PHEV,2024,62000.0,Canada Net-zero,15.0,77208.59999999993,Vehicle battery,NCA,Nickel,791.469154288161,61.10822534577286,Small variability in data
Canada,Cars,NMC,PHEV,2024,62000.0,Canada Net-zero,15.0,393055.2000000001,Vehicle battery,NMC,Cobalt,216.0569064717551,84.92229058463701,Small variability in data
Canada,Cars,NMC,PHEV,2024,62000.0,Canada Net-zero,15.0,393055.2000000001,Vehicle battery,NMC,Copper,317.07315106442,124.62725080625586,No comparison
Canada,Cars,NMC,PHEV,2024,62000.0,Canada Net-zero,15.0,393055.2000000001,Vehicle battery,NMC,Lithium,373.86187056491104,146.94835230726528,Variability in data
Canada,Cars,NMC,PHEV,2024,62000.0,Canada Net-zero,15.0,393055.2000000001,Vehicle battery,NMC,Manganese,158.5365755322099,62.31362540312789,No comparison
Canada,Cars,NMC,PHEV,2024,62000.0,Canada Net-zero,15.0,393055.2000000001,Vehicle battery,NMC,Nickel,563.6856690888599,221.55958340085573,No comparison
Canada,Cars,Na-ion,PHEV,2024,62000.0,Canada Net-zero,15.0,17549.100000000006,Vehicle battery,Na-ion,Manganese,554.878014362737,9.73760976185311,Variability in data
Canada,Cars,Na-ion,PHEV,2024,62000.0,Canada Net-zero,15.0,17549.100000000006,Vehicle battery,Na-ion,Nickel,334.688460516676,5.873481262453201,Small variability in data
Canada,Vans,LFP,PHEV,2024,6400.0,Canada Net-zero,21.8,57913.3568,Vehicle battery,LFP,Aluminum,46.40007822418474,2.687184285745121,No comparison
Canada,Vans,LFP,PHEV,2024,6400.0,Canada Net-zero,21.8,57913.3568,Vehicle battery,LFP,Cobalt,1536.85058087675,89.00417603860248,Important variability in data
Canada,Vans,LFP,PHEV,2024,6400.0,Canada Net-zero,21.8,57913.3568,Vehicle battery,LFP,Copper,493.2248344592003,28.5643058206566,Variability in data
Canada,Vans,LFP,PHEV,2024,6400.0,Canada Net-zero,21.8,57913.3568,Vehicle battery,LFP,Lithium,128.51391608843448,7.4426722761947675,Small variability in data
Canada,Vans,LFP,PHEV,2024,6400.0,Canada Net-zero,21.8,57913.3568,Vehicle battery,LFP,Manganese,1492.4507879970258,86.43283499171291,Variability in data
Canada,Vans,LFP,PHEV,2024,6400.0,Canada Net-zero,21.8,57913.3568,Vehicle battery,LFP,Nickel,140.0,8.107869952,Variability in data
Canada,Vans,LMFP,PHEV,2024,6400.0,Canada Net-zero,21.8,8424.217599999996,Vehicle battery,LMFP,,,,
Canada,Vans,LMO,PHEV,2024,6400.0,Canada Net-zero,21.8,0.0,Vehicle battery,LMO,Cobalt,500.0,0.0,Variability in data
Canada,Vans,LMO,PHEV,2024,6400.0,Canada Net-zero,21.8,0.0,Vehicle battery,LMO,Copper,440.3793092817998,0.0,No comparison
Canada,Vans,LMO,PHEV,2024,6400.0,Canada Net-zero,21.8,0.0,Vehicle battery,LMO,Lithium,355.95804320184345,0.0,Variability in data
Canada,Vans,LMO,PHEV,2024,6400.0,Canada Net-zero,21.8,0.0,Vehicle battery,LMO,Manganese,1277.1002589838204,0.0,No comparison
Canada,Vans,NCA,PHEV,2024,6400.0,Canada Net-zero,21.8,11582.95039999999,Vehicle battery,NCA,Cobalt,149.56368345160004,1.7323887270611826,Small variability in data
Canada,Vans,NCA,PHEV,2024,6400.0,Canada Net-zero,21.8,11582.95039999999,Vehicle battery,NCA,Copper,484.997905396169,5.6177066823077135,Variability in data
Canada,Vans,NCA,PHEV,2024,6400.0,Canada Net-zero,21.8,11582.95039999999,Vehicle battery,NCA,Graphite,65.2555225805155,0.7558514813761904,No comparison
Canada,Vans,NCA,PHEV,2024,6400.0,Canada Net-zero,21.8,11582.95039999999,Vehicle battery,NCA,Lithium,179.0,2.0733481215999983,Small variability in data
Canada,Vans,NCA,PHEV,2024,6400.0,Canada Net-zero,21.8,11582.95039999999,Vehicle battery,NCA,Manganese,59.41948687206784,0.6882529692326124,Small variability in data
Canada,Vans,NCA,PHEV,2024,6400.0,Canada Net-zero,21.8,11582.95039999999,Vehicle battery,NCA,Nickel,791.469154288161,9.167547957249708,Small variability in data
Canada,Vans,NMC,PHEV,2024,6400.0,Canada Net-zero,21.8,58966.73280000002,Vehicle battery,NMC,Cobalt,216.0569064717551,12.740169873514578,Small variability in data
Canada,Vans,NMC,PHEV,2024,6400.0,Canada Net-zero,21.8,58966.73280000002,Vehicle battery,NMC,Copper,317.07315106442,18.696767776869695,No comparison
Canada,Vans,NMC,PHEV,2024,6400.0,Canada Net-zero,21.8,58966.73280000002,Vehicle battery,NMC,Lithium,373.86187056491104,22.0454130257093,Variability in data
Canada,Vans,NMC,PHEV,2024,6400.0,Canada Net-zero,21.8,58966.73280000002,Vehicle battery,NMC,Manganese,158.5365755322099,9.348383888434842,No comparison
Canada,Vans,NMC,PHEV,2024,6400.0,Canada Net-zero,21.8,58966.73280000002,Vehicle battery,NMC,Nickel,563.6856690888599,33.23870223235203,No comparison
Canada,Vans,Na-ion,PHEV,2024,6400.0,Canada Net-zero,21.8,2632.7424000000005,Vehicle battery,Na-ion,Manganese,554.878014362737,1.4608508752405869,Variability in data
Canada,Vans,Na-ion,PHEV,2024,6400.0,Canada Net-zero,21.8,2632.7424000000005,Vehicle battery,Na-ion,Nickel,334.688460516676,0.881148500792979,Small variability in data
Canada,2 and 3 wheelers,LFP,BEV,2025,270.0108876383884,Canada Net-zero,3.0,810.0326629151652,Vehicle battery,LFP,Aluminum,46.40007822418474,0.03758557892340834,No comparison
Canada,2 and 3 wheelers,LFP,BEV,2025,270.0108876383884,Canada Net-zero,3.0,810.0326629151652,Vehicle battery,LFP,Cobalt,1536.85058087675,1.2448991685303124,Important variability in data
Canada,2 and 3 wheelers,LFP,BEV,2025,270.0108876383884,Canada Net-zero,3.0,810.0326629151652,Vehicle battery,LFP,Copper,493.2248344592003,0.3995282260728776,Variability in data
Canada,2 and 3 wheelers,LFP,BEV,2025,270.0108876383884,Canada Net-zero,3.0,810.0326629151652,Vehicle battery,LFP,Lithium,128.51391608843448,0.10410046967077069,Small variability in data
Canada,2 and 3 wheelers,LFP,BEV,2025,270.0108876383884,Canada Net-zero,3.0,810.0326629151652,Vehicle battery,LFP,Manganese,1492.4507879970258,1.2089338860710674,Variability in data
Canada,2 and 3 wheelers,LFP,BEV,2025,270.0108876383884,Canada Net-zero,3.0,810.0326629151652,Vehicle battery,LFP,Nickel,140.0,0.11340457280812313,Variability in data
Canada,Buses,NMC,BEV,2025,333.54286120036215,Canada Net-zero,300.0,100062.85836010864,Vehicle battery,NMC,Cobalt,216.0569064717551,21.61927163000647,Small variability in data
Canada,Buses,NMC,BEV,2025,333.54286120036215,Canada Net-zero,300.0,100062.85836010864,Vehicle battery,NMC,Copper,317.07315106442,31.72724580475239,No comparison
Canada,Buses,NMC,BEV,2025,333.54286120036215,Canada Net-zero,300.0,100062.85836010864,Vehicle battery,NMC,Lithium,373.86187056491104,37.409687400581966,Variability in data
Canada,Buses,NMC,BEV,2025,333.54286120036215,Canada Net-zero,300.0,100062.85836010864,Vehicle battery,NMC,Manganese,158.5365755322099,15.863622902376184,No comparison
Canada,Buses,NMC,BEV,2025,333.54286120036215,Canada Net-zero,300.0,100062.85836010864,Vehicle battery,NMC,Nickel,563.6856690888599,56.40399926566165,No comparison
Canada,Cars,LFP,BEV,2025,301776.87441937526,Canada Net-zero,65.0,8364440.161344151,Vehicle battery,LFP,Aluminum,46.40007822418474,388.110677787881,No comparison
Canada,Cars,LFP,BEV,2025,301776.87441937526,Canada Net-zero,65.0,8364440.161344151,Vehicle battery,LFP,Cobalt,1536.85058087675,12854.894720670574,Important variability in data
Canada,Cars,LFP,BEV,2025,301776.87441937526,Canada Net-zero,65.0,8364440.161344151,Vehicle battery,LFP,Copper,493.2248344592003,4125.549613922855,Variability in data
Canada,Cars,LFP,BEV,2025,301776.87441937526,Canada Net-zero,65.0,8364440.161344151,Vehicle battery,LFP,Lithium,128.51391608843448,1074.9469610217138,Small variability in data
