Country,Mode,Powertrain,Year,EV_sales,Mass_vehicule,Scenario,Technology,Sub-technology,Metal,Metal intensity (g/vehicle),Metal_demand_t,Fiability_used,Comment
Canada,Buses,FCEV,2041,447.6664950680182,5.6752374182090595,Canada Net-zero,Vehicle body,ICEV,Aluminum,71300.0,181.14575279499135,No comparison,
Canada,Buses,FCEV,2041,447.6664950680182,5.6752374182090595,Canada Net-zero,Vehicle body,ICEV,Iron,902171.34,2292.068815348753,No comparison,
Canada,Buses,FCEV,2041,447.6664950680182,5.6752374182090595,Canada Net-zero,Vehicle body,ICEV,Lead,300.0,0.7621840931065554,No comparison,
Canada,Buses,FCEV,2041,447.6664950680182,5.6752374182090595,Canada Net-zero,Vehicle body,ICEV,Zinc,100.0,0.2540613643688518,No comparison,
Canada,Cars,FCEV,2041,688.717684720028,1.0,Canada Net-zero,Vehicle body,ICEV,Aluminum,71300.0,49.105570920538,No comparison,
Canada,Cars,FCEV,2041,688.717684720028,1.0,Canada Net-zero,Vehicle body,ICEV,Iron,902171.34,621.3413565055652,No comparison,
Canada,Cars,FCEV,2041,688.717684720028,1.0,Canada Net-zero,Vehicle body,ICEV,Lead,300.0,0.2066153054160084,No comparison,
Canada,Cars,FCEV,2041,688.717684720028,1.0,Canada Net-zero,Vehicle body,ICEV,Zinc,100.0,0.0688717684720028,No comparison,
Canada,Trucks,FCEV,2041,206.6153054160084,3.6892781241792854,Canada Net-zero,Vehicle body,ICEV,Aluminum,71300.0,54.34923257174258,No comparison,
Canada,Trucks,FCEV,2041,206.6153054160084,3.6892781241792854,Canada Net-zero,Vehicle body,ICEV,Iron,902171.34,687.6903222611592,No comparison,
Canada,Trucks,FCEV,2041,206.6153054160084,3.6892781241792854,Canada Net-zero,Vehicle body,ICEV,Lead,300.0,0.22867839791757047,No comparison,
Canada,Trucks,FCEV,2041,206.6153054160084,3.6892781241792854,Canada Net-zero,Vehicle body,ICEV,Zinc,100.0,0.07622613263919015,No comparison,
Canada,Cars,PHEV,2041,2135024.822632087,1.0,Canada Net-zero,Vehicle body,PHEV,Aluminum,110658.0,236257.57682282146,No comparison,
Canada,Cars,PHEV,2041,2135024.822632087,1.0,Canada Net-zero,Vehicle body,PHEV,Chromium,12789.0,27304.832456641758,No comparison,
Canada,Cars,PHEV,2041,2135024.822632087,1.0,Canada Net-zero,Vehicle body,PHEV,Iron,902171.34,1926158.205167252,No comparison,
Canada,Cars,PHEV,2041,2135024.822632087,1.0,Canada Net-zero,Vehicle body,PHEV,Lead,320.0,683.2079432422679,No comparison,
Canada,Cars,PHEV,2041,2135024.822632087,1.0,Canada Net-zero,Vehicle body,PHEV,Zinc,100.0,213.5024822632087,No comparison,
Canada,Vans,PHEV,2041,220389.65911040895,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Aluminum,110658.0,47745.38838762969,No comparison,
Canada,Vans,PHEV,2041,220389.65911040895,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Chromium,12789.0,5518.044534415913,No comparison,
Canada,Vans,PHEV,2041,220389.65911040895,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Iron,902171.34,389258.0836495176,No comparison,
Canada,Vans,PHEV,2041,220389.65911040895,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Lead,320.0,138.0697670664706,No comparison,
Canada,Vans,PHEV,2041,220389.65911040895,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Zinc,100.0,43.146802208272064,No comparison,
Canada,2 and 3 wheelers,BEV,2042,6178.169515795952,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,77.14374213298284,No comparison,
Canada,2 and 3 wheelers,BEV,2042,6178.169515795952,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,7.180981793497719,No comparison,
Canada,2 and 3 wheelers,BEV,2042,6178.169515795952,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,546.7068326713451,No comparison,
Canada,2 and 3 wheelers,BEV,2042,6178.169515795952,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Lead,310.0,0.1878569076779994,No comparison,
Canada,2 and 3 wheelers,BEV,2042,6178.169515795952,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,0.060599002476774,No comparison,
Canada,Buses,BEV,2042,7631.856460689117,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,5513.78026862668,No comparison,
Canada,Buses,BEV,2042,7631.856460689117,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,513.2542786698257,No comparison,
Canada,Buses,BEV,2042,7631.856460689117,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,39075.38399563629,No comparison,
Canada,Buses,BEV,2042,7631.856460689117,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Lead,310.0,13.426905180392064,No comparison,
Canada,Buses,BEV,2042,7631.856460689117,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,4.3312597356103435,No comparison,
Canada,Cars,BEV,2042,6905012.988242534,1.0,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,879021.9634292511,No comparison,
Canada,Cars,BEV,2042,6905012.988242534,1.0,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,81824.40391067402,No comparison,
Canada,Cars,BEV,2042,6905012.988242534,1.0,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,6229504.820320171,No comparison,
Canada,Cars,BEV,2042,6905012.988242534,1.0,Canada Net-zero,Vehicle body,BEV,Lead,310.0,2140.5540263551857,No comparison,
Canada,Cars,BEV,2042,6905012.988242534,1.0,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,690.5012988242535,No comparison,
Canada,Trucks,BEV,2042,72684.34724465826,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,34136.384214238526,No comparison,
Canada,Trucks,BEV,2042,72684.34724465826,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,3177.610351280628,No comparison,
Canada,Trucks,BEV,2042,72684.34724465826,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,241919.74587449073,No comparison,
Canada,Trucks,BEV,2042,72684.34724465826,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Lead,310.0,83.12735940059027,No comparison,
Canada,Trucks,BEV,2042,72684.34724465826,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,26.815277225996862,No comparison,
Canada,Vans,BEV,2042,399763.9098456204,1.9577507575642077,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,99631.39506847963,No comparison,
Canada,Vans,BEV,2042,399763.9098456204,1.9577507575642077,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,9274.261453563051,No comparison,
Canada,Vans,BEV,2042,399763.9098456204,1.9577507575642077,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,706073.6610186773,No comparison,
Canada,Vans,BEV,2042,399763.9098456204,1.9577507575642077,Canada Net-zero,Vehicle body,BEV,Lead,310.0,242.6178101775988,No comparison,
Canada,Vans,BEV,2042,399763.9098456204,1.9577507575642077,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,78.2638097347093,No comparison,
Canada,Buses,FCEV,2042,472.4482570902787,5.6752374182090595,Canada Net-zero,Vehicle body,ICEV,Aluminum,71300.0,191.17355471129653,No comparison,
Canada,Buses,FCEV,2042,472.4482570902787,5.6752374182090595,Canada Net-zero,Vehicle body,ICEV,Iron,902171.34,2418.9523425870084,No comparison,
Canada,Buses,FCEV,2042,472.4482570902787,5.6752374182090595,Canada Net-zero,Vehicle body,ICEV,Lead,300.0,0.8043768080419209,No comparison,
Canada,Buses,FCEV,2042,472.4482570902787,5.6752374182090595,Canada Net-zero,Vehicle body,ICEV,Zinc,100.0,0.2681256026806403,No comparison,
Canada,Cars,FCEV,2042,726.8434724465826,1.0,Canada Net-zero,Vehicle body,ICEV,Aluminum,71300.0,51.823939585441344,No comparison,
Canada,Cars,FCEV,2042,726.8434724465826,1.0,Canada Net-zero,Vehicle body,ICEV,Iron,902171.34,655.7373495073864,No comparison,
Canada,Cars,FCEV,2042,726.8434724465826,1.0,Canada Net-zero,Vehicle body,ICEV,Lead,300.0,0.2180530417339748,No comparison,
Canada,Cars,FCEV,2042,726.8434724465826,1.0,Canada Net-zero,Vehicle body,ICEV,Zinc,100.0,0.07268434724465826,No comparison,
Canada,Trucks,FCEV,2042,218.05304173397477,3.6892781241792854,Canada Net-zero,Vehicle body,ICEV,Aluminum,71300.0,57.35787798640729,No comparison,
Canada,Trucks,FCEV,2042,218.05304173397477,3.6892781241792854,Canada Net-zero,Vehicle body,ICEV,Iron,902171.34,725.7592376234721,No comparison,
Canada,Trucks,FCEV,2042,218.05304173397477,3.6892781241792854,Canada Net-zero,Vehicle body,ICEV,Lead,300.0,0.24133749503397176,No comparison,
Canada,Trucks,FCEV,2042,218.05304173397477,3.6892781241792854,Canada Net-zero,Vehicle body,ICEV,Zinc,100.0,0.08044583167799059,No comparison,
Canada,Cars,PHEV,2042,2253214.764584406,1.0,Canada Net-zero,Vehicle body,PHEV,Aluminum,110658.0,249336.23941938116,No comparison,
Canada,Cars,PHEV,2042,2253214.764584406,1.0,Canada Net-zero,Vehicle body,PHEV,Chromium,12789.0,28816.363624269965,No comparison,
Canada,Cars,PHEV,2042,2253214.764584406,1.0,Canada Net-zero,Vehicle body,PHEV,Iron,902171.34,2032785.783472898,No comparison,
Canada,Cars,PHEV,2042,2253214.764584406,1.0,Canada Net-zero,Vehicle body,PHEV,Lead,320.0,721.0287246670098,No comparison,
Canada,Cars,PHEV,2042,2253214.764584406,1.0,Canada Net-zero,Vehicle body,PHEV,Zinc,100.0,225.32147645844057,No comparison,
Canada,Vans,PHEV,2042,232589.91118290642,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Aluminum,110658.0,50388.46055344559,No comparison,
Canada,Vans,PHEV,2042,232589.91118290642,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Chromium,12789.0,5823.510473874601,No comparison,
Canada,Vans,PHEV,2042,232589.91118290642,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Iron,902171.34,410806.49368359405,No comparison,
Canada,Vans,PHEV,2042,232589.91118290642,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Lead,320.0,145.71298394244056,No comparison,
Canada,Vans,PHEV,2042,232589.91118290642,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Zinc,100.0,45.53530748201268,No comparison,
Canada,2 and 3 wheelers,BEV,2043,6483.621086515305,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,80.95776457853766,No comparison,
Canada,2 and 3 wheelers,BEV,2043,6483.621086515305,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,7.536012869048964,No comparison,
Canada,2 and 3 wheelers,BEV,2043,6483.621086515305,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,573.7362724326707,No comparison,
Canada,2 and 3 wheelers,BEV,2043,6483.621086515305,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Lead,310.0,0.19714464045613322,No comparison,
Canada,2 and 3 wheelers,BEV,2043,6483.621086515305,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,0.06359504530843008,No comparison,
Canada,Buses,BEV,2043,8009.178989224789,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,5786.384126346569,No comparison,
Canada,Buses,BEV,2043,8009.178989224789,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,538.6298086220706,No comparison,
Canada,Buses,BEV,2043,8009.178989224789,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,41007.289131520425,No comparison,
Canada,Buses,BEV,2043,8009.178989224789,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Lead,310.0,14.090737609522524,No comparison,
Canada,Buses,BEV,2043,8009.178989224789,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,4.5453992288782334,No comparison,
Canada,Cars,BEV,2043,7246400.037870048,1.0,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,922481.2176209328,No comparison,
Canada,Cars,BEV,2043,7246400.037870048,1.0,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,85869.84044876006,No comparison,
Canada,Cars,BEV,2043,7246400.037870048,1.0,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,6537494.432341271,No comparison,
Canada,Cars,BEV,2043,7246400.037870048,1.0,Canada Net-zero,Vehicle body,BEV,Lead,310.0,2246.3840117397144,No comparison,
Canada,Cars,BEV,2043,7246400.037870048,1.0,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,724.6400037870047,No comparison,
Canada,Trucks,BEV,2043,76277.89513547419,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,35824.10290668608,No comparison,
Canada,Trucks,BEV,2043,76277.89513547419,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,3334.7128830986953,No comparison,
Canada,Trucks,BEV,2043,76277.89513547419,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,253880.3704861108,No comparison,
Canada,Trucks,BEV,2043,76277.89513547419,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Lead,310.0,87.23721466334139,No comparison,
Canada,Trucks,BEV,2043,76277.89513547419,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,28.141036988174644,No comparison,
Canada,Vans,BEV,2043,419528.423245108,1.9577507575642077,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,104557.21752103932,No comparison,
Canada,Vans,BEV,2043,419528.423245108,1.9577507575642077,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,9732.785247869759,No comparison,
Canada,Vans,BEV,2043,419528.423245108,1.9577507575642077,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,740982.2708019317,No comparison,
Canada,Vans,BEV,2043,419528.423245108,1.9577507575642077,Canada Net-zero,Vehicle body,BEV,Lead,310.0,254.6129474126266,No comparison,
Canada,Vans,BEV,2043,419528.423245108,1.9577507575642077,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,82.13320884278276,No comparison,
Canada,Buses,FCEV,2043,495.8063183805822,5.6752374182090595,Canada Net-zero,Vehicle body,ICEV,Aluminum,71300.0,200.62526405939212,No comparison,
Canada,Buses,FCEV,2043,495.8063183805822,5.6752374182090595,Canada Net-zero,Vehicle body,ICEV,Iron,902171.34,2538.5464700465027,No comparison,
Canada,Buses,FCEV,2043,495.8063183805822,5.6752374182090595,Canada Net-zero,Vehicle body,ICEV,Lead,300.0,0.8441455710773862,No comparison,
Canada,Buses,FCEV,2043,495.8063183805822,5.6752374182090595,Canada Net-zero,Vehicle body,ICEV,Zinc,100.0,0.2813818570257954,No comparison,
Canada,Cars,FCEV,2043,762.7789513547418,1.0,Canada Net-zero,Vehicle body,ICEV,Aluminum,71300.0,54.38613923159309,No comparison,
Canada,Cars,FCEV,2043,762.7789513547418,1.0,Canada Net-zero,Vehicle body,ICEV,Iron,902171.34,688.1573086675022,No comparison,
Canada,Cars,FCEV,2043,762.7789513547418,1.0,Canada Net-zero,Vehicle body,ICEV,Lead,300.0,0.22883368540642254,No comparison,
Canada,Cars,FCEV,2043,762.7789513547418,1.0,Canada Net-zero,Vehicle body,ICEV,Zinc,100.0,0.07627789513547419,No comparison,
Canada,Trucks,FCEV,2043,228.83368540642255,3.6892781241792854,Canada Net-zero,Vehicle body,ICEV,Aluminum,71300.0,60.19367811770556,No comparison,
Canada,Trucks,FCEV,2043,228.83368540642255,3.6892781241792854,Canada Net-zero,Vehicle body,ICEV,Iron,902171.34,761.6411114583324,No comparison,
Canada,Trucks,FCEV,2043,228.83368540642255,3.6892781241792854,Canada Net-zero,Vehicle body,ICEV,Lead,300.0,0.2532693328935718,No comparison,
Canada,Trucks,FCEV,2043,228.83368540642255,3.6892781241792854,Canada Net-zero,Vehicle body,ICEV,Zinc,100.0,0.08442311096452391,No comparison,
Canada,Cars,PHEV,2043,2364614.7491996996,1.0,Canada Net-zero,Vehicle body,PHEV,Aluminum,110658.0,261663.53891694036,No comparison,
Canada,Cars,PHEV,2043,2364614.7491996996,1.0,Canada Net-zero,Vehicle body,PHEV,Chromium,12789.0,30241.05802751496,No comparison,
Canada,Cars,PHEV,2043,2364614.7491996996,1.0,Canada Net-zero,Vehicle body,PHEV,Iron,902171.34,2133287.656869257,No comparison,
Canada,Cars,PHEV,2043,2364614.7491996996,1.0,Canada Net-zero,Vehicle body,PHEV,Lead,320.0,756.6767197439038,No comparison,
Canada,Cars,PHEV,2043,2364614.7491996996,1.0,Canada Net-zero,Vehicle body,PHEV,Zinc,100.0,236.46147491997,No comparison,
Canada,Vans,PHEV,2043,244089.26443351738,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Aluminum,110658.0,52879.68944945255,No comparison,
Canada,Vans,PHEV,2043,244089.26443351738,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Chromium,12789.0,6111.427536816575,No comparison,
Canada,Vans,PHEV,2043,244089.26443351738,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Iron,902171.34,431116.9575574876,No comparison,
Canada,Vans,PHEV,2043,244089.26443351738,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Lead,320.0,152.91710155456283,No comparison,
Canada,Vans,PHEV,2043,244089.26443351738,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Zinc,100.0,47.786594235800884,No comparison,
Canada,2 and 3 wheelers,BEV,2044,6768.6906431399,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,84.51728691116149,No comparison,
Canada,2 and 3 wheelers,BEV,2044,6768.6906431399,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,7.867353615004192,No comparison,
Canada,2 and 3 wheelers,BEV,2044,6768.6906431399,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,598.9621057470191,No comparison,
Canada,2 and 3 wheelers,BEV,2044,6768.6906431399,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Lead,310.0,0.20581262621529953,No comparison,
Canada,2 and 3 wheelers,BEV,2044,6768.6906431399,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,0.06639116974687082,No comparison,
Canada,Buses,BEV,2044,8361.323735643407,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,6040.797815139688,No comparison,
Canada,Buses,BEV,2044,8361.323735643407,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,562.3120933638538,No comparison,
Canada,Buses,BEV,2044,8361.323735643407,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,42810.28310280785,No comparison,
Canada,Buses,BEV,2044,8361.323735643407,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Lead,310.0,14.710274172387736,No comparison,
Canada,Buses,BEV,2044,8361.323735643407,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,4.745249733028302,No comparison,
Canada,Cars,BEV,2044,7565007.189391654,1.0,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,963040.5452239363,No comparison,
Canada,Cars,BEV,2044,7565007.189391654,1.0,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,89645.33519429111,No comparison,
Canada,Cars,BEV,2044,7565007.189391654,1.0,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,6824932.673163102,No comparison,
Canada,Cars,BEV,2044,7565007.189391654,1.0,Canada Net-zero,Vehicle body,BEV,Lead,310.0,2345.152228711413,No comparison,
Canada,Cars,BEV,2044,7565007.189391654,1.0,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,756.5007189391654,No comparison,
Canada,Trucks,BEV,2044,79631.6546251753,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,37399.20438097221,No comparison,
Canada,Trucks,BEV,2044,79631.6546251753,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,3481.3323586001843,No comparison,
Canada,Trucks,BEV,2044,79631.6546251753,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,265042.89273786405,No comparison,
Canada,Trucks,BEV,2044,79631.6546251753,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Lead,310.0,91.07282963426644,No comparison,
Canada,Trucks,BEV,2044,79631.6546251753,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,29.37833214008595,No comparison,
Canada,Vans,BEV,2044,437974.10043846414,1.9577507575642077,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,109154.35224604893,No comparison,
Canada,Vans,BEV,2044,437974.10043846414,1.9577507575642077,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,10160.712904083832,No comparison,
Canada,Vans,BEV,2044,437974.10043846414,1.9577507575642077,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,773561.5169647764,No comparison,
Canada,Vans,BEV,2044,437974.10043846414,1.9577507575642077,Canada Net-zero,Vehicle body,BEV,Lead,310.0,265.80767934734075,No comparison,
Canada,Vans,BEV,2044,437974.10043846414,1.9577507575642077,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,85.74441269269056,No comparison,
Canada,Buses,FCEV,2044,517.6057550636394,5.6752374182090595,Canada Net-zero,Vehicle body,ICEV,Aluminum,71300.0,209.44628464494917,No comparison,
Canada,Buses,FCEV,2044,517.6057550636394,5.6752374182090595,Canada Net-zero,Vehicle body,ICEV,Iron,902171.34,2650.1603825547713,No comparison,
Canada,Buses,FCEV,2044,517.6057550636394,5.6752374182090595,Canada Net-zero,Vehicle body,ICEV,Lead,300.0,0.8812606647052559,No comparison,
Canada,Buses,FCEV,2044,517.6057550636394,5.6752374182090595,Canada Net-zero,Vehicle body,ICEV,Zinc,100.0,0.293753554901752,No comparison,
Canada,Cars,FCEV,2044,796.316546251753,1.0,Canada Net-zero,Vehicle body,ICEV,Aluminum,71300.0,56.777369747749994,No comparison,
Canada,Cars,FCEV,2044,796.316546251753,1.0,Canada Net-zero,Vehicle body,ICEV,Iron,902171.34,718.413965596116,No comparison,
Canada,Cars,FCEV,2044,796.316546251753,1.0,Canada Net-zero,Vehicle body,ICEV,Lead,300.0,0.23889496387552592,No comparison,
Canada,Cars,FCEV,2044,796.316546251753,1.0,Canada Net-zero,Vehicle body,ICEV,Zinc,100.0,0.0796316546251753,No comparison,
Canada,Trucks,FCEV,2044,238.8949638755259,3.6892781241792854,Canada Net-zero,Vehicle body,ICEV,Aluminum,71300.0,62.840252447643834,No comparison,
Canada,Trucks,FCEV,2044,238.8949638755259,3.6892781241792854,Canada Net-zero,Vehicle body,ICEV,Iron,902171.34,795.128678213592,No comparison,
Canada,Trucks,FCEV,2044,238.8949638755259,3.6892781241792854,Canada Net-zero,Vehicle body,ICEV,Lead,300.0,0.2644049892607735,No comparison,
Canada,Trucks,FCEV,2044,238.8949638755259,3.6892781241792854,Canada Net-zero,Vehicle body,ICEV,Zinc,100.0,0.08813499642025782,No comparison,
Canada,Cars,PHEV,2044,2468581.293380434,1.0,Canada Net-zero,Vehicle body,PHEV,Aluminum,110658.0,273168.2687628921,No comparison,
Canada,Cars,PHEV,2044,2468581.293380434,1.0,Canada Net-zero,Vehicle body,PHEV,Chromium,12789.0,31570.686161042373,No comparison,
Canada,Cars,PHEV,2044,2468581.293380434,1.0,Canada Net-zero,Vehicle body,PHEV,Iron,902171.34,2227083.2933479594,No comparison,
Canada,Cars,PHEV,2044,2468581.293380434,1.0,Canada Net-zero,Vehicle body,PHEV,Lead,320.0,789.9460138817388,No comparison,
Canada,Cars,PHEV,2044,2468581.293380434,1.0,Canada Net-zero,Vehicle body,PHEV,Zinc,100.0,246.85812933804343,No comparison,
Canada,Vans,PHEV,2044,254821.29480056095,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Aluminum,110658.0,55204.68491489601,No comparison,
Canada,Vans,PHEV,2044,254821.29480056095,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Chromium,12789.0,6380.132619210586,No comparison,
Canada,Vans,PHEV,2044,254821.29480056095,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Iron,902171.34,450072.1553249608,No comparison,
Canada,Vans,PHEV,2044,254821.29480056095,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Lead,320.0,159.64050654057297,No comparison,
Canada,Vans,PHEV,2044,254821.29480056095,1.9577507575642077,Canada Net-zero,Vehicle body,PHEV,Zinc,100.0,49.88765829392905,No comparison,
Canada,2 and 3 wheelers,BEV,2045,7039.410706572229,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,87.89763423090605,No comparison,
Canada,2 and 3 wheelers,BEV,2045,7039.410706572229,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,8.18201572352545,No comparison,
Canada,2 and 3 wheelers,BEV,2045,7039.410706572229,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,622.9181509868375,No comparison,
Canada,2 and 3 wheelers,BEV,2045,7039.410706572229,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Lead,310.0,0.21404429318927337,No comparison,
Canada,2 and 3 wheelers,BEV,2045,7039.410706572229,0.09808569078889517,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,0.06904654619008818,No comparison,
Canada,Buses,BEV,2045,8695.7426375304,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,6282.405129451495,No comparison,
Canada,Buses,BEV,2045,8695.7426375304,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,584.8022873481973,No comparison,
Canada,Buses,BEV,2045,8695.7426375304,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,44522.520102277485,No comparison,
Canada,Buses,BEV,2045,8695.7426375304,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Lead,310.0,15.298625238644826,No comparison,
Canada,Buses,BEV,2045,8695.7426375304,5.6752374182090595,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,4.935040399562847,No comparison,
Canada,Cars,BEV,2045,7867576.672051314,1.0,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,1001558.2455054765,No comparison,
Canada,Cars,BEV,2045,7867576.672051314,1.0,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,93230.78356380807,No comparison,
Canada,Cars,BEV,2045,7867576.672051314,1.0,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,7097902.188777274,No comparison,
Canada,Cars,BEV,2045,7867576.672051314,1.0,Canada Net-zero,Vehicle body,BEV,Lead,310.0,2438.9487683359075,No comparison,
Canada,Cars,BEV,2045,7867576.672051314,1.0,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,786.7576672051314,No comparison,
Canada,Trucks,BEV,2045,82816.59654790857,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Aluminum,127302.0,38895.02026562884,No comparison,
Canada,Trucks,BEV,2045,82816.59654790857,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Chromium,11850.0,3620.571476863692,No comparison,
Canada,Trucks,BEV,2045,82816.59654790857,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Iron,902171.34,275643.5291854764,No comparison,
Canada,Trucks,BEV,2045,82816.59654790857,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Lead,310.0,94.71537196858604,No comparison,
Canada,Trucks,BEV,2045,82816.59654790857,3.6892781241792854,Canada Net-zero,Vehicle body,BEV,Zinc,100.0,30.55334579631808,No comparison,
