Country,Mode,Powertrain,Year,EV_sales,Mass_vehicule,Scenario,Technology,Sub-technology,Metal,Metal intensity (kg/vehicle),Metal_demand_t,Fiability_used,Comment
Canada,Cars,BEV,2041,2417803.354159816,1.0,Current Measures,Vehicle body,BEV,Chromium,11850.0,28650969.74679382,No comparison,
Canada,Cars,BEV,2041,2417803.354159816,1.0,Current Measures,Vehicle body,BEV,Iron,902171.34,2181272891.878856,No comparison,
Canada,Cars,BEV,2041,2417803.354159816,1.0,Current Measures,Vehicle body,BEV,Lead,310.0,749519.039789543,No comparison,
Canada,Cars,BEV,2041,2417803.354159816,1.0,Current Measures,Vehicle body,BEV,Zinc,100.0,241780.33541598162,No comparison,
Canada,Trucks,BEV,2041,25450.561622734906,3.6892781241792854,Current Measures,Vehicle body,BEV,Aluminum,127302.0,11952919.479313092,No comparison,
Canada,Trucks,BEV,2041,25450.561622734906,3.6892781241792854,Current Measures,Vehicle body,BEV,Chromium,11850.0,1112646.272877568,No comparison,
Canada,Trucks,BEV,2041,25450.561622734906,3.6892781241792854,Current Measures,Vehicle body,BEV,Iron,902171.34,84708656.45130473,No comparison,
Canada,Trucks,BEV,2041,25450.561622734906,3.6892781241792854,Current Measures,Vehicle body,BEV,Lead,310.0,29107.202075278146,No comparison,
Canada,Trucks,BEV,2041,25450.561622734906,3.6892781241792854,Current Measures,Vehicle body,BEV,Zinc,100.0,9389.420024283274,No comparison,
Canada,Vans,BEV,2041,139978.088925042,1.9577507575642077,Current Measures,Vehicle body,BEV,Aluminum,127302.0,34886121.37100454,No comparison,
Canada,Vans,BEV,2041,139978.088925042,1.9577507575642077,Current Measures,Vehicle body,BEV,Chromium,11850.0,3247400.184179383,No comparison,
Canada,Vans,BEV,2041,139978.088925042,1.9577507575642077,Current Measures,Vehicle body,BEV,Iron,902171.34,247233027.48332158,No comparison,
Canada,Vans,BEV,2041,139978.088925042,1.9577507575642077,Current Measures,Vehicle body,BEV,Lead,310.0,84953.0849869712,No comparison,
Canada,Vans,BEV,2041,139978.088925042,1.9577507575642077,Current Measures,Vehicle body,BEV,Zinc,100.0,27404.220963539097,No comparison,
Canada,Buses,FCEV,2041,165.4286505477769,5.6752374182090595,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,66939.78166220254,No comparison,
Canada,Buses,FCEV,2041,165.4286505477769,5.6752374182090595,Current Measures,Vehicle body,ICEV,Iron,902171.34,847000.736626882,No comparison,
Canada,Buses,FCEV,2041,165.4286505477769,5.6752374182090595,Current Measures,Vehicle body,ICEV,Lead,300.0,281.65406028977225,No comparison,
Canada,Buses,FCEV,2041,165.4286505477769,5.6752374182090595,Current Measures,Vehicle body,ICEV,Zinc,100.0,93.88468676325742,No comparison,
Canada,Cars,FCEV,2041,254.50561622734907,1.0,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,18146.25043700999,No comparison,
Canada,Cars,FCEV,2041,254.50561622734907,1.0,Current Measures,Vehicle body,ICEV,Iron,902171.34,229607.67282935325,No comparison,
Canada,Cars,FCEV,2041,254.50561622734907,1.0,Current Measures,Vehicle body,ICEV,Lead,300.0,76.35168486820471,No comparison,
Canada,Cars,FCEV,2041,254.50561622734907,1.0,Current Measures,Vehicle body,ICEV,Zinc,100.0,25.450561622734906,No comparison,
Canada,Trucks,FCEV,2041,76.35168486820471,3.6892781241792854,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,20083.969431941918,No comparison,
Canada,Trucks,FCEV,2041,76.35168486820471,3.6892781241792854,Current Measures,Vehicle body,ICEV,Iron,902171.34,254125.96935391417,No comparison,
Canada,Trucks,FCEV,2041,76.35168486820471,3.6892781241792854,Current Measures,Vehicle body,ICEV,Lead,300.0,84.50478021854946,No comparison,
Canada,Trucks,FCEV,2041,76.35168486820471,3.6892781241792854,Current Measures,Vehicle body,ICEV,Zinc,100.0,28.16826007284982,No comparison,
Canada,Cars,PHEV,2041,788967.4103047821,1.0,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,87305555.68950658,No comparison,
Canada,Cars,PHEV,2041,788967.4103047821,1.0,Current Measures,Vehicle body,PHEV,Chromium,12789.0,10090104.210387858,No comparison,
Canada,Cars,PHEV,2041,788967.4103047821,1.0,Current Measures,Vehicle body,PHEV,Iron,902171.34,711783785.770995,No comparison,
Canada,Cars,PHEV,2041,788967.4103047821,1.0,Current Measures,Vehicle body,PHEV,Lead,320.0,252469.57129753026,No comparison,
Canada,Cars,PHEV,2041,788967.4103047821,1.0,Current Measures,Vehicle body,PHEV,Zinc,100.0,78896.74103047821,No comparison,
Canada,Vans,PHEV,2041,81441.79719275169,1.9577507575642077,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,17643614.73968471,No comparison,
Canada,Vans,PHEV,2041,81441.79719275169,1.9577507575642077,Current Measures,Vehicle body,PHEV,Chromium,12789.0,2039113.203797536,No comparison,
Canada,Vans,PHEV,2041,81441.79719275169,1.9577507575642077,Current Measures,Vehicle body,PHEV,Iron,902171.34,143844670.53575075,No comparison,
Canada,Vans,PHEV,2041,81441.79719275169,1.9577507575642077,Current Measures,Vehicle body,PHEV,Lead,320.0,51021.67684848006,No comparison,
Canada,Vans,PHEV,2041,81441.79719275169,1.9577507575642077,Current Measures,Vehicle body,PHEV,Zinc,100.0,15944.274015150018,No comparison,
Canada,2 and 3 wheelers,BEV,2042,2288.4888108136174,0.09808569078889517,Current Measures,Vehicle body,BEV,Aluminum,127302.0,28575.22608342962,No comparison,
Canada,2 and 3 wheelers,BEV,2042,2288.4888108136174,0.09808569078889517,Current Measures,Vehicle body,BEV,Chromium,11850.0,2659.9458695750345,No comparison,
Canada,2 and 3 wheelers,BEV,2042,2288.4888108136174,0.09808569078889517,Current Measures,Vehicle body,BEV,Iron,902171.34,202508.6016440484,No comparison,
Canada,2 and 3 wheelers,BEV,2042,2288.4888108136174,0.09808569078889517,Current Measures,Vehicle body,BEV,Lead,310.0,69.58508182010638,No comparison,
Canada,2 and 3 wheelers,BEV,2042,2288.4888108136174,0.09808569078889517,Current Measures,Vehicle body,BEV,Zinc,100.0,22.446800587131094,No comparison,
Canada,Buses,BEV,2042,2826.9567662991744,5.6752374182090595,Current Measures,Vehicle body,BEV,Aluminum,127302.0,2042388.8366571332,No comparison,
Canada,Buses,BEV,2042,2826.9567662991744,5.6752374182090595,Current Measures,Vehicle body,BEV,Chromium,11850.0,190117.26221416023,No comparison,
Canada,Buses,BEV,2042,2826.9567662991744,5.6752374182090595,Current Measures,Vehicle body,BEV,Iron,902171.34,14474121.9585553,No comparison,
Canada,Buses,BEV,2042,2826.9567662991744,5.6752374182090595,Current Measures,Vehicle body,BEV,Lead,310.0,4973.531754125711,No comparison,
Canada,Buses,BEV,2042,2826.9567662991744,5.6752374182090595,Current Measures,Vehicle body,BEV,Zinc,100.0,1604.3650819760358,No comparison,
Canada,Cars,BEV,2042,2557722.788556396,1.0,Current Measures,Vehicle body,BEV,Aluminum,127302.0,325603226.42880636,No comparison,
Canada,Cars,BEV,2042,2557722.788556396,1.0,Current Measures,Vehicle body,BEV,Chromium,11850.0,30309015.04439329,No comparison,
Canada,Cars,BEV,2042,2557722.788556396,1.0,Current Measures,Vehicle body,BEV,Iron,902171.34,2307504195.5004606,No comparison,
Canada,Cars,BEV,2042,2557722.788556396,1.0,Current Measures,Vehicle body,BEV,Lead,310.0,792894.0644524829,No comparison,
Canada,Cars,BEV,2042,2557722.788556396,1.0,Current Measures,Vehicle body,BEV,Zinc,100.0,255772.2788556396,No comparison,
Canada,Trucks,BEV,2042,26923.39777427785,3.6892781241792854,Current Measures,Vehicle body,BEV,Aluminum,127302.0,12644640.636063049,No comparison,
Canada,Trucks,BEV,2042,26923.39777427785,3.6892781241792854,Current Measures,Vehicle body,BEV,Chromium,11850.0,1177035.6438810634,No comparison,
Canada,Trucks,BEV,2042,26923.39777427785,3.6892781241792854,Current Measures,Vehicle body,BEV,Iron,902171.34,89610786.84117652,No comparison,
Canada,Trucks,BEV,2042,26923.39777427785,3.6892781241792854,Current Measures,Vehicle body,BEV,Lead,310.0,30791.649755538372,No comparison,
Canada,Trucks,BEV,2042,26923.39777427785,3.6892781241792854,Current Measures,Vehicle body,BEV,Zinc,100.0,9932.790243722055,No comparison,
Canada,Vans,BEV,2042,148078.6877585282,1.9577507575642077,Current Measures,Vehicle body,BEV,Aluminum,127302.0,36904997.86984108,No comparison,
Canada,Vans,BEV,2042,148078.6877585282,1.9577507575642077,Current Measures,Vehicle body,BEV,Chromium,11850.0,3435328.7831897126,No comparison,
Canada,Vans,BEV,2042,148078.6877585282,1.9577507575642077,Current Measures,Vehicle body,BEV,Iron,902171.34,261540520.81610397,No comparison,
Canada,Vans,BEV,2042,148078.6877585282,1.9577507575642077,Current Measures,Vehicle body,BEV,Lead,310.0,89869.36057289544,No comparison,
Canada,Vans,BEV,2042,148078.6877585282,1.9577507575642077,Current Measures,Vehicle body,BEV,Zinc,100.0,28990.11631383724,No comparison,
Canada,Buses,FCEV,2042,175.00208553280603,5.6752374182090595,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,70813.61878493275,No comparison,
Canada,Buses,FCEV,2042,175.00208553280603,5.6752374182090595,Current Measures,Vehicle body,ICEV,Iron,902171.34,896017.073624852,No comparison,
Canada,Buses,FCEV,2042,175.00208553280603,5.6752374182090595,Current Measures,Vehicle body,ICEV,Lead,300.0,297.9535152241209,No comparison,
Canada,Buses,FCEV,2042,175.00208553280603,5.6752374182090595,Current Measures,Vehicle body,ICEV,Zinc,100.0,99.31783840804032,No comparison,
Canada,Cars,FCEV,2042,269.2339777427785,1.0,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,19196.38261306011,No comparison,
Canada,Cars,FCEV,2042,269.2339777427785,1.0,Current Measures,Vehicle body,ICEV,Iron,902171.34,242895.17847373264,No comparison,
Canada,Cars,FCEV,2042,269.2339777427785,1.0,Current Measures,Vehicle body,ICEV,Lead,300.0,80.77019332283355,No comparison,
Canada,Cars,FCEV,2042,269.2339777427785,1.0,Current Measures,Vehicle body,ICEV,Zinc,100.0,26.923397774277852,No comparison,
Canada,Trucks,FCEV,2042,80.77019332283356,3.6892781241792854,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,21246.238331321474,No comparison,
Canada,Trucks,FCEV,2042,80.77019332283356,3.6892781241792854,Current Measures,Vehicle body,ICEV,Iron,902171.34,268832.3605235296,No comparison,
Canada,Trucks,FCEV,2042,80.77019332283356,3.6892781241792854,Current Measures,Vehicle body,ICEV,Lead,300.0,89.3951121934985,No comparison,
Canada,Trucks,FCEV,2042,80.77019332283356,3.6892781241792854,Current Measures,Vehicle body,ICEV,Zinc,100.0,29.798370731166163,No comparison,
Canada,Cars,PHEV,2042,834625.3310026134,1.0,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,92357969.8780872,No comparison,
Canada,Cars,PHEV,2042,834625.3310026134,1.0,Current Measures,Vehicle body,PHEV,Chromium,12789.0,10674023.358192423,No comparison,
Canada,Cars,PHEV,2042,834625.3310026134,1.0,Current Measures,Vehicle body,PHEV,Iron,902171.34,752975053.2685713,No comparison,
Canada,Cars,PHEV,2042,834625.3310026134,1.0,Current Measures,Vehicle body,PHEV,Lead,320.0,267080.1059208363,No comparison,
Canada,Cars,PHEV,2042,834625.3310026134,1.0,Current Measures,Vehicle body,PHEV,Zinc,100.0,83462.53310026134,No comparison,
Canada,Vans,PHEV,2042,86154.87287768912,1.9577507575642077,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,18664659.147965677,No comparison,
Canada,Vans,PHEV,2042,86154.87287768912,1.9577507575642077,Current Measures,Vehicle body,PHEV,Chromium,12789.0,2157117.658400956,No comparison,
Canada,Vans,PHEV,2042,86154.87287768912,1.9577507575642077,Current Measures,Vehicle body,PHEV,Iron,902171.34,152169030.29300594,No comparison,
Canada,Vans,PHEV,2042,86154.87287768912,1.9577507575642077,Current Measures,Vehicle body,PHEV,Lead,320.0,53974.325646126046,No comparison,
Canada,Vans,PHEV,2042,86154.87287768912,1.9577507575642077,Current Measures,Vehicle body,PHEV,Zinc,100.0,16866.97676441439,No comparison,
Canada,2 and 3 wheelers,BEV,2043,2405.3091953824055,0.09808569078889517,Current Measures,Vehicle body,BEV,Aluminum,127302.0,30033.90435375051,No comparison,
Canada,2 and 3 wheelers,BEV,2043,2405.3091953824055,0.09808569078889517,Current Measures,Vehicle body,BEV,Chromium,11850.0,2795.728005781084,No comparison,
Canada,2 and 3 wheelers,BEV,2043,2405.3091953824055,0.09808569078889517,Current Measures,Vehicle body,BEV,Iron,902171.34,212846.04905072134,No comparison,
Canada,2 and 3 wheelers,BEV,2043,2405.3091953824055,0.09808569078889517,Current Measures,Vehicle body,BEV,Lead,310.0,73.13718833688911,No comparison,
Canada,2 and 3 wheelers,BEV,2043,2405.3091953824055,0.09808569078889517,Current Measures,Vehicle body,BEV,Zinc,100.0,23.592641398996488,No comparison,
Canada,Buses,BEV,2043,2971.264300178266,5.6752374182090595,Current Measures,Vehicle body,BEV,Aluminum,127302.0,2146646.567002977,No comparison,
Canada,Buses,BEV,2043,2971.264300178266,5.6752374182090595,Current Measures,Vehicle body,BEV,Chromium,11850.0,199822.16947876132,No comparison,
Canada,Buses,BEV,2043,2971.264300178266,5.6752374182090595,Current Measures,Vehicle body,BEV,Iron,902171.34,15212981.805937653,No comparison,
Canada,Buses,BEV,2043,2971.264300178266,5.6752374182090595,Current Measures,Vehicle body,BEV,Lead,310.0,5227.415404085738,No comparison,
Canada,Buses,BEV,2043,2971.264300178266,5.6752374182090595,Current Measures,Vehicle body,BEV,Zinc,100.0,1686.2630335760448,No comparison,
Canada,Cars,BEV,2043,2688286.7477803356,1.0,Current Measures,Vehicle body,BEV,Aluminum,127302.0,342224279.56593233,No comparison,
Canada,Cars,BEV,2043,2688286.7477803356,1.0,Current Measures,Vehicle body,BEV,Chromium,11850.0,31856197.961196974,No comparison,
Canada,Cars,BEV,2043,2688286.7477803356,1.0,Current Measures,Vehicle body,BEV,Iron,902171.34,2425295257.5492277,No comparison,
Canada,Cars,BEV,2043,2688286.7477803356,1.0,Current Measures,Vehicle body,BEV,Lead,310.0,833368.891811904,No comparison,
Canada,Cars,BEV,2043,2688286.7477803356,1.0,Current Measures,Vehicle body,BEV,Zinc,100.0,268828.6747780336,No comparison,
Canada,Trucks,BEV,2043,28297.755239793005,3.6892781241792854,Current Measures,Vehicle body,BEV,Aluminum,127302.0,13290111.033322208,No comparison,
Canada,Trucks,BEV,2043,28297.755239793005,3.6892781241792854,Current Measures,Vehicle body,BEV,Chromium,11850.0,1237119.7290291449,No comparison,
Canada,Trucks,BEV,2043,28297.755239793005,3.6892781241792854,Current Measures,Vehicle body,BEV,Iron,902171.34,94185144.61423294,No comparison,
Canada,Trucks,BEV,2043,28297.755239793005,3.6892781241792854,Current Measures,Vehicle body,BEV,Lead,310.0,32363.469704559902,No comparison,
Canada,Trucks,BEV,2043,28297.755239793005,3.6892781241792854,Current Measures,Vehicle body,BEV,Zinc,100.0,10439.828936954807,No comparison,
Canada,Vans,BEV,2043,155637.65381886152,1.9577507575642077,Current Measures,Vehicle body,BEV,Aluminum,127302.0,38788885.62288295,No comparison,
Canada,Vans,BEV,2043,155637.65381886152,1.9577507575642077,Current Measures,Vehicle body,BEV,Chromium,11850.0,3610691.855832296,No comparison,
Canada,Vans,BEV,2043,155637.65381886152,1.9577507575642077,Current Measures,Vehicle body,BEV,Iron,902171.34,274891367.9243299,No comparison,
Canada,Vans,BEV,2043,155637.65381886152,1.9577507575642077,Current Measures,Vehicle body,BEV,Lead,310.0,94456.91774751154,No comparison,
Canada,Vans,BEV,2043,155637.65381886152,1.9577507575642077,Current Measures,Vehicle body,BEV,Zinc,100.0,30469.973466939206,No comparison,
Canada,Buses,FCEV,2043,183.93540905865453,5.6752374182090595,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,74428.43837245884,No comparison,
Canada,Buses,FCEV,2043,183.93540905865453,5.6752374182090595,Current Measures,Vehicle body,ICEV,Iron,902171.34,941756.016558045,No comparison,
Canada,Buses,FCEV,2043,183.93540905865453,5.6752374182090595,Current Measures,Vehicle body,ICEV,Lead,300.0,313.16313480697966,No comparison,
Canada,Buses,FCEV,2043,183.93540905865453,5.6752374182090595,Current Measures,Vehicle body,ICEV,Zinc,100.0,104.38771160232658,No comparison,
Canada,Cars,FCEV,2043,282.97755239793,1.0,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,20176.299485972413,No comparison,
Canada,Cars,FCEV,2043,282.97755239793,1.0,Current Measures,Vehicle body,ICEV,Iron,902171.34,255294.23763676075,No comparison,
Canada,Cars,FCEV,2043,282.97755239793,1.0,Current Measures,Vehicle body,ICEV,Lead,300.0,84.893265719379,No comparison,
Canada,Cars,FCEV,2043,282.97755239793,1.0,Current Measures,Vehicle body,ICEV,Zinc,100.0,28.297755239793002,No comparison,
Canada,Trucks,FCEV,2043,84.89326571937902,3.6892781241792854,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,22330.794096146336,No comparison,
Canada,Trucks,FCEV,2043,84.89326571937902,3.6892781241792854,Current Measures,Vehicle body,ICEV,Iron,902171.34,282555.4338426988,No comparison,
Canada,Trucks,FCEV,2043,84.89326571937902,3.6892781241792854,Current Measures,Vehicle body,ICEV,Lead,300.0,93.95846043259327,No comparison,
Canada,Trucks,FCEV,2043,84.89326571937902,3.6892781241792854,Current Measures,Vehicle body,ICEV,Zinc,100.0,31.319486810864426,No comparison,
Canada,Cars,PHEV,2043,877230.4124335832,1.0,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,97072562.97907545,No comparison,
Canada,Cars,PHEV,2043,877230.4124335832,1.0,Current Measures,Vehicle body,PHEV,Chromium,12789.0,11218899.744613094,No comparison,
Canada,Cars,PHEV,2043,877230.4124335832,1.0,Current Measures,Vehicle body,PHEV,Iron,902171.34,791412136.6739584,No comparison,
Canada,Cars,PHEV,2043,877230.4124335832,1.0,Current Measures,Vehicle body,PHEV,Lead,320.0,280713.7319787466,No comparison,
Canada,Cars,PHEV,2043,877230.4124335832,1.0,Current Measures,Vehicle body,PHEV,Zinc,100.0,87723.04124335831,No comparison,
Canada,Vans,PHEV,2043,90552.81676733762,1.9577507575642077,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,19617433.157262888,No comparison,
Canada,Vans,PHEV,2043,90552.81676733762,1.9577507575642077,Current Measures,Vehicle body,PHEV,Chromium,12789.0,2267231.9457087154,No comparison,
Canada,Vans,PHEV,2043,90552.81676733762,1.9577507575642077,Current Measures,Vehicle body,PHEV,Iron,902171.34,159936795.88324648,No comparison,
Canada,Vans,PHEV,2043,90552.81676733762,1.9577507575642077,Current Measures,Vehicle body,PHEV,Lead,320.0,56729.55060026499,No comparison,
Canada,Vans,PHEV,2043,90552.81676733762,1.9577507575642077,Current Measures,Vehicle body,PHEV,Zinc,100.0,17727.98456258281,No comparison,
Canada,2 and 3 wheelers,BEV,2044,2514.531231070112,0.09808569078889517,Current Measures,Vehicle body,BEV,Aluminum,127302.0,31397.70580574844,No comparison,
Canada,2 and 3 wheelers,BEV,2044,2514.531231070112,0.09808569078889517,Current Measures,Vehicle body,BEV,Chromium,11850.0,2922.6784637956907,No comparison,
Canada,2 and 3 wheelers,BEV,2044,2514.531231070112,0.09808569078889517,Current Measures,Vehicle body,BEV,Iron,902171.34,222511.11781195778,No comparison,
Canada,2 and 3 wheelers,BEV,2044,2514.531231070112,0.09808569078889517,Current Measures,Vehicle body,BEV,Lead,310.0,76.45825517102651,No comparison,
Canada,2 and 3 wheelers,BEV,2044,2514.531231070112,0.09808569078889517,Current Measures,Vehicle body,BEV,Zinc,100.0,24.663953280976294,No comparison,
Canada,Buses,BEV,2044,3106.1856383807267,5.6752374182090595,Current Measures,Vehicle body,BEV,Aluminum,127302.0,2244123.061251699,No comparison,
Canada,Buses,BEV,2044,3106.1856383807267,5.6752374182090595,Current Measures,Vehicle body,BEV,Chromium,11850.0,208895.84040967646,No comparison,
Canada,Buses,BEV,2044,3106.1856383807267,5.6752374182090595,Current Measures,Vehicle body,BEV,Iron,902171.34,15903783.988423964,No comparison,
Canada,Buses,BEV,2044,3106.1856383807267,5.6752374182090595,Current Measures,Vehicle body,BEV,Lead,310.0,5464.785698480988,No comparison,
Canada,Buses,BEV,2044,3106.1856383807267,5.6752374182090595,Current Measures,Vehicle body,BEV,Zinc,100.0,1762.8340962841894,No comparison,
Canada,Cars,BEV,2044,2810358.434725419,1.0,Current Measures,Vehicle body,BEV,Aluminum,127302.0,357764249.4574153,No comparison,
Canada,Cars,BEV,2044,2810358.434725419,1.0,Current Measures,Vehicle body,BEV,Chromium,11850.0,33302747.451496217,No comparison,
Canada,Cars,BEV,2044,2810358.434725419,1.0,Current Measures,Vehicle body,BEV,Iron,902171.34,2535424834.936534,No comparison,
Canada,Cars,BEV,2044,2810358.434725419,1.0,Current Measures,Vehicle body,BEV,Lead,310.0,871211.1147648799,No comparison,
Canada,Cars,BEV,2044,2810358.434725419,1.0,Current Measures,Vehicle body,BEV,Zinc,100.0,281035.84347254195,No comparison,
Canada,Trucks,BEV,2044,29582.720365530728,3.6892781241792854,Current Measures,Vehicle body,BEV,Aluminum,127302.0,13893598.096175402,No comparison,
Canada,Trucks,BEV,2044,29582.720365530728,3.6892781241792854,Current Measures,Vehicle body,BEV,Chromium,11850.0,1293295.7647144469,No comparison,
Canada,Trucks,BEV,2044,29582.720365530728,3.6892781241792854,Current Measures,Vehicle body,BEV,Iron,902171.34,98461972.41086559,No comparison,
Canada,Trucks,BEV,2044,29582.720365530728,3.6892781241792854,Current Measures,Vehicle body,BEV,Lead,310.0,33833.053760462324,No comparison,
Canada,Trucks,BEV,2044,29582.720365530728,3.6892781241792854,Current Measures,Vehicle body,BEV,Zinc,100.0,10913.888309826554,No comparison,
Canada,Vans,BEV,2044,162704.96201041903,1.9577507575642077,Current Measures,Vehicle body,BEV,Aluminum,127302.0,40550239.65500577,No comparison,
Canada,Vans,BEV,2044,162704.96201041903,1.9577507575642077,Current Measures,Vehicle body,BEV,Chromium,11850.0,3774648.787228939,No comparison,
Canada,Vans,BEV,2044,162704.96201041903,1.9577507575642077,Current Measures,Vehicle body,BEV,Iron,902171.34,287373835.81465876,No comparison,
Canada,Vans,BEV,2044,162704.96201041903,1.9577507575642077,Current Measures,Vehicle body,BEV,Lead,310.0,98746.08641695959,No comparison,
Canada,Vans,BEV,2044,162704.96201041903,1.9577507575642077,Current Measures,Vehicle body,BEV,Zinc,100.0,31853.57626353535,No comparison,
Canada,Buses,FCEV,2044,192.28768237594974,5.6752374182090595,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,77808.13923075309,No comparison,
Canada,Buses,FCEV,2044,192.28768237594974,5.6752374182090595,Current Measures,Vehicle body,ICEV,Iron,902171.34,984519.9611881499,No comparison,
Canada,Buses,FCEV,2044,192.28768237594974,5.6752374182090595,Current Measures,Vehicle body,ICEV,Lead,300.0,327.3834750242066,No comparison,
Canada,Buses,FCEV,2044,192.28768237594974,5.6752374182090595,Current Measures,Vehicle body,ICEV,Zinc,100.0,109.12782500806885,No comparison,
Canada,Cars,FCEV,2044,295.8272036553073,1.0,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,21092.47962062341,No comparison,
Canada,Cars,FCEV,2044,295.8272036553073,1.0,Current Measures,Vehicle body,ICEV,Iron,902171.34,266886.82473016146,No comparison,
Canada,Cars,FCEV,2044,295.8272036553073,1.0,Current Measures,Vehicle body,ICEV,Lead,300.0,88.74816109659218,No comparison,
Canada,Cars,FCEV,2044,295.8272036553073,1.0,Current Measures,Vehicle body,ICEV,Zinc,100.0,29.582720365530733,No comparison,
Canada,Trucks,FCEV,2044,88.74816109659218,3.6892781241792854,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,23344.807094719,No comparison,
Canada,Trucks,FCEV,2044,88.74816109659218,3.6892781241792854,Current Measures,Vehicle body,ICEV,Iron,902171.34,295385.9172325967,No comparison,
Canada,Trucks,FCEV,2044,88.74816109659218,3.6892781241792854,Current Measures,Vehicle body,ICEV,Lead,300.0,98.22499478843898,No comparison,
Canada,Trucks,FCEV,2044,88.74816109659218,3.6892781241792854,Current Measures,Vehicle body,ICEV,Zinc,100.0,32.74166492947966,No comparison,
Canada,Cars,PHEV,2044,917064.3313314526,1.0,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,101480504.77647588,No comparison,
Canada,Cars,PHEV,2044,917064.3313314526,1.0,Current Measures,Vehicle body,PHEV,Chromium,12789.0,11728335.733397948,No comparison,
Canada,Cars,PHEV,2044,917064.3313314526,1.0,Current Measures,Vehicle body,PHEV,Iron,902171.34,827349156.6635005,No comparison,
Canada,Cars,PHEV,2044,917064.3313314526,1.0,Current Measures,Vehicle body,PHEV,Lead,320.0,293460.5860260648,No comparison,
Canada,Cars,PHEV,2044,917064.3313314526,1.0,Current Measures,Vehicle body,PHEV,Zinc,100.0,91706.43313314526,No comparison,
Canada,Vans,PHEV,2044,94664.70516969834,1.9577507575642077,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,20508235.881718073,No comparison,
Canada,Vans,PHEV,2044,94664.70516969834,1.9577507575642077,Current Measures,Vehicle body,PHEV,Chromium,12789.0,2370184.0688544204,No comparison,
Canada,Vans,PHEV,2044,94664.70516969834,1.9577507575642077,Current Measures,Vehicle body,PHEV,Iron,902171.34,167199322.65580145,No comparison,
Canada,Vans,PHEV,2044,94664.70516969834,1.9577507575642077,Current Measures,Vehicle body,PHEV,Lead,320.0,59305.56744338218,No comparison,
Canada,Vans,PHEV,2044,94664.70516969834,1.9577507575642077,Current Measures,Vehicle body,PHEV,Zinc,100.0,18532.989826056928,No comparison,
Canada,2 and 3 wheelers,BEV,2045,2616.594783571886,0.09808569078889517,Current Measures,Vehicle body,BEV,Aluminum,127302.0,32672.122824453156,No comparison,
Canada,2 and 3 wheelers,BEV,2045,2616.594783571886,0.09808569078889517,Current Measures,Vehicle body,BEV,Chromium,11850.0,3041.3085063060275,No comparison,
Canada,2 and 3 wheelers,BEV,2045,2616.594783571886,0.09808569078889517,Current Measures,Vehicle body,BEV,Iron,902171.34,231542.73168670948,No comparison,
Canada,2 and 3 wheelers,BEV,2045,2616.594783571886,0.09808569078889517,Current Measures,Vehicle body,BEV,Lead,310.0,79.56165712699311,No comparison,
Canada,2 and 3 wheelers,BEV,2045,2616.594783571886,0.09808569078889517,Current Measures,Vehicle body,BEV,Zinc,100.0,25.66505068612681,No comparison,
Canada,Buses,BEV,2045,3232.26414441233,5.6752374182090595,Current Measures,Vehicle body,BEV,Aluminum,127302.0,2335210.8827320593,No comparison,
Canada,Buses,BEV,2045,3232.26414441233,5.6752374182090595,Current Measures,Vehicle body,BEV,Chromium,11850.0,217374.81705216653,No comparison,
Canada,Buses,BEV,2045,3232.26414441233,5.6752374182090595,Current Measures,Vehicle body,BEV,Iron,902171.34,16549310.547021765,No comparison,
Canada,Buses,BEV,2045,3232.26414441233,5.6752374182090595,Current Measures,Vehicle body,BEV,Lead,310.0,5686.598589550348,No comparison,
Canada,Buses,BEV,2045,3232.26414441233,5.6752374182090595,Current Measures,Vehicle body,BEV,Zinc,100.0,1834.3866417904346,No comparison,
Canada,Cars,BEV,2045,2924429.463992108,1.0,Current Measures,Vehicle body,BEV,Aluminum,127302.0,372285719.6251234,No comparison,
Canada,Cars,BEV,2045,2924429.463992108,1.0,Current Measures,Vehicle body,BEV,Chromium,11850.0,34654489.14830648,No comparison,
Canada,Cars,BEV,2045,2924429.463992108,1.0,Current Measures,Vehicle body,BEV,Iron,902171.34,2638336448.2652416,No comparison,
Canada,Cars,BEV,2045,2924429.463992108,1.0,Current Measures,Vehicle body,BEV,Lead,310.0,906573.1338375536,No comparison,
